,Ticker,N-Value Rating,Lwowski Rating,Primary Passed Tests,Secondary Passed Tests,SMA50_greater_SMA150_rule (1st),SMA150_greater_SMA200_rule (1st),week52_span_rule (1st),rs_value_rule (1st),liquidity_rule (1st),close_above_52weekhigh_rule (1st),prev_close_rule (1st),SMA200_slope_rule (1st),inst_ownership_rule (1st),close_greater_SMA50_rule (1st),sales_QoQ_yearly_rule (1st),eps_QoQ_yearly_rule (2nd),Double Bottom Chart Pattern,Inverse Head and Shoulder Pattern,Multiple Bottom Pattern,Channel Up Pattern,Channel Up Strong Pattern,Wedge Down Pattern,Wedge Down Strong Pattern,Channel Down Strong Pattern,SMA200_percent,prev_close,week52_high,SMA50_percent,Sales_QoQ_percent,Inst. Ownership,Shares Outstanding,week52_low,SMA200_value,EPS_QoQ_percent,volume,Relative Strength Value,SMA150_value,SMA50_value,SMA50_greater_SMA150_rule_nvalue,close_greater_SMA50_rule_nvalue,inst_ownership_rule_nvalue,eps_QoQ_yearly_rule_nvalue,prev_close_rule_nvalue,SMA150_greater_SMA200_rule_nvalue,close_above_52weekhigh_rule_nvalue,SMA200_slope_rul_nvalue,rs_value_rule_nvalue,liquidity_rule_nvalue,sales_QoQ_yearly_rule_nvalue,week52_span_rule_nvalue,close_greater_SMA50_rule_score,liquidity_rule_score,rs_value_rule_score,SMA50_greater_SMA150_rule_score,close_above_52weekhigh_rule_score,prev_close_rule_score,SMA150_greater_SMA200_rule_score,eps_QoQ_yearly_rule_score,week52_span_rule_score,SMA200_slope_rul_score,sales_QoQ_yearly_rule_score,inst_ownership_rule_score
2550,THO,7646.0,3919.653909957893,9,1,True,True,True,False,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,0.2878,134.74,152.1999969482422,0.08800000000000001,0.36200000000000004,0.968,55370000.0,36.15999984741211,106.08755388877373,3.608,333348.0,-3.706674456587799,110.1976922108577,129.15749994913736,4096.0,8.0,16.0,2,64.0,2048.0,128.0,0.0,0.0,256,4.0,1024.0,0.3457793811779296,1204.9086608864764,0.0,704.7277573417447,23.088220287459432,11.544110143729716,79.34543662353839,38.08888888888889,1562.0530564048777,0.0,1.7920000000000007,293.75999999999993
2377,DHI,7646.0,2725.2124375983813,9,1,True,True,True,False,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,0.2625,89.12,91.0500030517578,0.13140000000000002,0.47600000000000003,0.8270000000000001,364400000.0,32.139999389648445,75.42100689565535,0.853,2420438.0,-4.287533687358246,75.87471147683951,81.8713887532552,4096.0,8.0,16.0,2,64.0,2048.0,128.0,0.0,0.0,256,4.0,1024.0,0.7082924921272057,1353.608623963711,0.0,323.7230118719632,39.049015085559546,19.524507542779773,12.32000235094549,7.477777777777778,716.5452065135187,0.0,3.616000000000001,248.64
2154,BCC,7646.0,2581.0859721055226,9,1,True,True,True,False,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,0.355,59.83,61.93000030517578,0.1444,0.336,0.986,39320000.0,21.38999938964844,47.346403025894716,0.767,202281.0,-2.5643347532455354,49.670769398029044,55.125278155008964,4096.0,8.0,16.0,2,64.0,2048.0,128.0,0.0,0.0,256,4.0,1024.0,0.6827679790402734,912.4696968308573,0.0,449.7950834938395,36.87948678103408,18.43974339051704,100.54200585264276,6.522222222222222,754.8589655553693,0.0,1.3760000000000003,299.52
2304,WGO,7646.0,2354.516672499087,9,1,True,True,True,False,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,0.28550000000000003,76.71,87.52999877929688,0.0732,0.34,0.943,33530000.0,27.25,62.0320143665341,3.0010000000000003,568201.0,-0.13517698312670698,65.49403836176946,75.87305556403265,4096.0,8.0,16.0,2,64.0,2048.0,128.0,0.0,0.0,256,4.0,1024.0,0.08824681486681445,290.60530768043685,0.0,649.1041860274978,21.569749601054035,10.784874800527014,114.29945028622367,31.344444444444452,949.5204128440367,0.0,1.4400000000000004,285.75999999999993
1962,BWA,7646.0,2007.8170130791598,9,1,True,True,True,False,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,0.1518,46.36,50.54999923706055,0.0228,0.534,0.9153,239020000.0,21.290000915527344,41.125035978907306,0.4270000000000001,1744074.0,-2.0281735614233245,41.88528845860408,46.31277794308133,4096.0,8.0,16.0,2,64.0,2048.0,128.0,0.0,0.0,256,4.0,1024.0,0.008157067490394378,775.2124317243712,0.0,432.9681756004122,28.520411198462185,14.260205599231092,37.860078206802406,2.7444444444444454,434.8031092379457,0.0,4.5440000000000005,276.89599999999996
1775,DISH,7646.0,1630.3184572235548,9,1,True,True,True,False,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,0.1332,36.2,38.97000122070313,0.0998,0.406,0.8540000000000001,526060000.0,18.700000762939453,31.894963820203603,0.772,2770339.0,-2.09488636629689,33.065672819431015,34.6313886112637,4096.0,8.0,16.0,2,64.0,2048.0,128.0,0.0,0.0,256,4.0,1024.0,0.3623559901322853,792.2909097720038,0.0,193.95255975490062,30.535620728981428,15.267810364490714,75.17211945852691,6.5777777777777775,256.3833033767413,0.0,2.4960000000000004,257.28
2742,FB,7646.0,771.4926534400497,9,1,True,True,True,False,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,0.1263,294.53,303.9100036621094,0.1006,0.332,0.805,2850000000.0,154.17999267578125,270.60812926806994,0.748,17493868.0,0.0016829694143997154,272.4339416210468,273.03833346896704,4096.0,8.0,16.0,2,64.0,2048.0,128.0,0.0,0.0,256,4.0,1024.0,0.6297040055286048,255.56915982991367,0.0,9.086933127168011,37.399140296876006,18.699570148438003,13.818002101453633,6.311111111111113,187.0670328195607,0.0,1.3120000000000005,241.6
1704,UNFI,7642.0,4949.052868719959,8,1,True,True,True,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,0.5748,32.94,39.2400016784668,0.1011,0.071,0.899,56140000.0,8.850000381469727,21.780863363965807,4.407,800139.0,-4.375017481611587,23.32528854333437,31.21611128913032,4096.0,8.0,16.0,2,64.0,2048.0,128.0,0.0,0.0,256,0.0,1024.0,0.4417946091754103,1376.0044752925662,0.0,1385.6553116903006,15.266048917754677,7.6330244588773395,145.21842933828074,46.96666666666667,1700.1871177463372,0.0,0.0,271.67999999999995
2542,PII,7642.0,2331.4521271775056,8,1,True,True,True,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,0.2917,133.5,140.50999450683594,0.0757,0.242,0.78,62200000.0,39.0,107.04762586415241,0.9390000000000001,391646.0,0.4780580079426904,111.4087500205407,128.5786107381185,4096.0,8.0,16.0,2,64.0,2048.0,128.0,0.0,0.0,256,0.0,1024.0,0.3062026714166388,133.61714996667126,0.0,631.2587609701416,34.15216632786601,17.076083163933006,83.43559420568256,8.433333333333335,1189.5728365384614,0.0,0.0,233.6
2510,KMX,7642.0,1829.9111800994585,8,1,True,True,True,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,0.1838,132.66,135.83000183105472,-0.02,0.08199999999999999,1.0,163730000.0,48.599998474121094,106.83431693975874,0.365,4603645.0,0.6335489746028159,110.8326926598182,127.11833402845595,4096.0,8.0,16.0,2,64.0,2048.0,128.0,0.0,0.0,256,0.0,1024.0,0.34875636241762104,93.81146250167913,0.0,601.8620088089233,38.68364643151829,19.341823215759145,76.64834398949908,2.055555555555556,693.1595832341068,0.0,0.0,303.99999999999994
2267,HES,7642.0,1740.9170527516776,8,1,True,True,True,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,0.4309000000000001,70.76,75.04000091552734,0.1506,-0.215,0.858,305100000.0,31.979999542236328,53.43122317636613,0.5660000000000001,1895858.0,0.4542014186396896,58.146154036888724,67.94444497426349,4096.0,8.0,16.0,2,64.0,2048.0,128.0,0.0,0.0,256,0.0,1024.0,0.3315126087853684,139.72443682823948,0.0,690.2227730148021,32.932478491407906,16.466239245703953,180.72164229662238,4.2888888888888905,417.6690813772274,0.0,0.0,258.55999999999995
2457,CVX,7642.0,1615.8908526499893,8,1,True,True,True,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,0.2077,104.79,111.55999755859376,0.0675,-0.284,0.6759999999999999,1910000000.0,66.87999725341797,87.90187061776359,0.9079999999999999,8492100.0,-2.081078711196025,92.90019233410177,103.17055532667372,4096.0,8.0,16.0,2,64.0,2048.0,128.0,0.0,0.0,256,0.0,1024.0,0.12557417516643676,788.7561500661824,0.0,452.82367840838936,32.30979196290184,16.15489598145092,116.45443723915312,8.088888888888889,0.8574359278561321,0.0,0.0,200.32
2707,ODFL,7642.0,1173.1189278676818,8,1,True,True,True,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,0.2292,240.41,243.69000244140625,0.12,0.064,0.728,117110000.0,122.33000183105469,204.9464746928044,0.33899999999999997,528130.0,-0.44531879433355226,209.4561538696289,223.6847220526801,4096.0,8.0,16.0,2,64.0,2048.0,128.0,0.0,0.0,256,0.0,1024.0,0.5981732786696412,370.00161134938935,0.0,278.2454189149912,40.369538849665105,20.184769424832552,45.06456121277685,1.7666666666666664,199.92818817069042,0.0,0.0,216.96
2156,BERY,7642.0,1170.3183608674656,8,1,True,True,True,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,0.179,61.4,62.40999984741211,0.0799,0.114,0.991,133600000.0,32.25,53.76949650606664,1.7369999999999999,935342.0,-0.1705200843313589,55.30884629029493,58.933611128065316,4096.0,8.0,16.0,2,64.0,2048.0,128.0,0.0,0.0,256,0.0,1024.0,0.33480234110549983,299.6531415888278,0.0,268.4387357780181,39.90471653506745,19.952358267533725,58.63153949644808,17.3,164.98306686046513,0.0,0.0,301.11999999999995
2722,WSO,7642.0,1163.3339662203782,8,1,True,True,True,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,0.1592,260.75,267.22000122070307,0.07429999999999999,0.077,0.965,35140000.0,145.4499969482422,237.76057532879943,0.22,161448.0,-1.0466704745734008,239.45374943659854,249.31111060248486,4096.0,8.0,16.0,2,64.0,2048.0,128.0,0.0,0.0,256,0.0,1024.0,0.36705590440384295,523.9476414907906,0.0,168.61607483895546,38.53444027409708,19.26722013704854,14.58450614857908,0.4444444444444445,104.77258298205946,0.0,0.0,292.7999999999999
2002,ENR,7642.0,959.0805227385408,8,1,True,True,True,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,0.0802,47.46,52.97999954223633,0.0508,0.152,0.887,68500000.0,27.239999771118164,43.691510728794896,0.442,583665.0,-0.29852380556659186,44.776538372039795,45.8311111662123,4096.0,8.0,16.0,2,64.0,2048.0,128.0,0.0,0.0,256,0.0,1024.0,0.2843289272006232,332.42209422504754,0.0,96.46860436240965,24.88486353312829,12.442431766564145,50.85968821629815,2.9111111111111114,170.96740059678166,0.0,0.0,267.84
2809,AZO,7642.0,935.9378139585492,8,1,True,True,True,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,0.19399999999999998,1404.3,1432.280029296875,0.1463,0.158,0.948,22650000.0,776.8599853515625,1197.3566912095325,0.205,164540.0,-0.10514769656278568,1206.9450953556939,1260.0763821072048,4096.0,8.0,16.0,2,64.0,2048.0,128.0,0.0,0.0,256,0.0,1024.0,0.9156500030679876,282.9178103200732,0.0,180.31122656002208,39.33264103225384,19.66632051612692,16.400335702390088,0.2777777777777777,108.75605204683755,0.0,0.0,287.36
2057,AGIO,7640.0,2150.712310825133,8,0,True,True,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,0.18100000000000002,51.64,57.5,0.045,0.243,0.955,69270000.0,33.209999084472656,43.72402866281194,0.11900000000000001,450136.0,-3.91445983832885,46.15509609075694,50.78999974992539,4096.0,8.0,16.0,0,64.0,2048.0,128.0,0.0,0.0,256,0.0,1024.0,0.1338846630060634,1258.1017186121858,0.0,411.3211106878386,25.27350724637681,12.636753623188405,113.8693355735062,0.0,39.77600041903089,0.0,0.0,289.6
1536,SJR,7640.0,1614.5275931096985,8,0,True,True,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,0.4363,26.22,28.03000068664551,0.3098,-0.009000000000000001,0.61,513000000.0,15.40999984741211,18.697482019877263,0.016,517779.0,-1.809659423587448,18.957499980926517,21.478888988494873,4096.0,8.0,16.0,0,64.0,2048.0,128.0,0.0,0.0,256,0.0,1024.0,1.76586824916119,719.2728124383867,0.0,544.7769687664933,31.646089560461288,15.823044780230644,28.480668341477585,0.0,93.56214097348796,0.0,0.0,179.19999999999996
2620,JBHT,7640.0,1546.2359989332913,8,0,True,True,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,0.2355,168.07,169.8000030517578,0.1227,0.11699999999999999,0.748,105660000.0,89.76000213623047,140.50791409718906,0.07200000000000001,413442.0,-1.9242851985592755,144.03403883713943,155.3763885498047,4096.0,8.0,16.0,0,64.0,2048.0,128.0,0.0,0.0,256,0.0,1024.0,0.6535670737964909,748.6170108311745,0.0,322.5505915001637,40.927833634510186,20.463916817255093,51.39570616942808,0.0,138.2673729069633,0.0,0.0,223.36
2454,SSD,7640.0,1326.877539056207,8,0,True,True,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,0.1069,103.73,109.2699966430664,0.05,0.12,0.9009999999999999,43790000.0,56.58000183105469,96.52366907133472,0.084,164643.0,-1.5386922087577275,97.14576904590315,101.35999955071344,4096.0,8.0,16.0,0,64.0,2048.0,128.0,0.0,0.0,256,0.0,1024.0,0.1870560741745688,649.9052054419782,0.0,177.68646352005956,34.013854463284375,17.006927231642187,13.199464547649255,0.0,162.55856777741909,0.0,0.0,272.31999999999994
2588,PRI,7640.0,1289.7799706518845,8,0,True,True,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,0.17059999999999995,147.82,157.0500030517578,0.0424,0.124,0.912,39420000.0,80.69000244140625,132.66863305620151,0.125,150634.0,-0.7828135209675001,138.5544230387761,146.87055545383032,4096.0,8.0,16.0,0,64.0,2048.0,128.0,0.0,0.0,256,0.0,1024.0,0.05171599130872302,456.40026136768006,0.0,245.8447563419112,32.636397175697454,16.318198587848727,90.85868759351987,0.0,171.82995359391842,0.0,0.0,275.84
1666,PRPL,7638.0,6008.04668857542,8,1,True,True,True,False,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,0.1323,31.65,40.04999923706055,-0.0981,0.39899999999999997,0.958,60520000.0,4.519999980926514,31.100179919236002,0.884,615461.0,-2.8710155470720795,32.44706735244164,34.01027774810791,4096.0,0.0,16.0,2,64.0,2048.0,128.0,0.0,0.0,256,4.0,1024.0,0.0,990.9799800504525,0.0,197.3340059087717,6.871413305835757,3.4357066529178786,88.69483939863079,7.822222222222222,4419.964521036589,0.0,2.3839999999999995,290.55999999999995
2659,RGEN,7638.0,5987.559549007526,8,1,True,True,True,False,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,0.1301,194.41,226.25999450683602,-0.0459,0.563,0.843,53190000.0,94.33000183105469,188.7955395815184,4.207,269213.0,-18.64050721202381,198.45846146803643,202.02416695488827,4096.0,0.0,16.0,2,64.0,2048.0,128.0,0.0,0.0,256,4.0,1024.0,0.0,5027.969846278095,0.0,73.5928796691678,18.642391373629366,9.321195686814683,104.82061211538324,44.744444444444454,449.7001794399913,0.0,5.007999999999999,253.76
2641,CRWD,7638.0,4270.3982026266085,8,1,True,True,True,False,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,0.1891,182.51,242.4199981689453,-0.1077,0.742,0.7440000000000001,221730000.0,54.58000183105469,178.5642805579755,0.3720000000000001,3336265.0,-6.3947943661809745,192.17004805344803,205.47430674235022,4096.0,0.0,16.0,2,64.0,2048.0,128.0,0.0,0.0,256,4.0,1024.0,0.0,1893.067357742329,0.0,283.57303410043943,0.4892895330593502,0.2446447665296751,156.04807268092318,2.133333333333334,1704.8904704699944,0.0,7.872000000000001,222.08
2740,WIX,7638.0,3153.4380153316297,8,1,True,True,True,False,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,0.0748,279.22,353.0899963378906,0.0028000000000000004,0.381,0.889,55810000.0,92.62000274658205,272.4368346509316,0.513,627018.0,-3.203092072211389,274.54451883756195,305.28611161973737,4096.0,0.0,16.0,2,64.0,2048.0,128.0,0.0,0.0,256,4.0,1024.0,0.0,1075.9915704861155,0.0,458.6416970512954,6.961474867343607,3.4807374336718038,15.844176209687982,3.7,1318.2423592835155,0.0,2.096,268.48
1234,SWBI,7638.0,2291.183816049103,8,1,True,True,True,False,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,0.0504,17.45,22.520000457763672,0.0265,1.022,0.693,55140000.0,5.488086223602295,17.203381332562124,9.886000000000001,1513161.0,-0.35604304553677824,17.473942334835346,17.82527783181932,4096.0,0.0,16.0,2,64.0,2048.0,128.0,0.0,0.0,256,4.0,1024.0,0.0,347.14701965741517,0.0,82.35521029375771,4.243928632187694,2.121964316093847,32.20930362141982,107.84444444444445,1497.1499450837846,0.0,12.352,205.76
2357,CHGG,7638.0,1932.0624656594046,8,1,True,True,True,False,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,0.0808,85.66,113.51000213623048,-0.0742,0.639,0.9570000000000001,128980000.0,33.959999084472656,85.40834539399732,1.9769999999999999,1189325.0,-0.028826252526576782,88.50548076629639,93.84666697184244,4096.0,0.0,16.0,2,64.0,2048.0,128.0,0.0,0.0,256,4.0,1024.0,0.0,263.3795206468037,0.0,247.188066868824,0.7931141884846391,0.3965570942423196,74.26596561738694,19.966666666666665,1029.6085745769963,0.0,6.224,290.24
1914,AZEK,7638.0,1539.6139052498224,8,1,True,True,True,False,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,0.1561,42.05,48.18999862670898,-0.0027,0.27899999999999997,0.9570000000000001,153230000.0,27.149999618530273,38.83834531495897,2.009,669865.0,-1.4956898241551353,40.034615369943474,44.224722226460784,4096.0,0.0,16.0,2,64.0,2048.0,128.0,0.0,0.0,256,4.0,1024.0,0.0,638.8965949837146,0.0,428.69595538015295,20.921633904255547,10.460816952127773,63.08098485505339,20.322222222222226,66.5316969522957,0.0,0.4639999999999995,290.24
2678,GLOB,7638.0,1514.8513229182392,8,1,True,True,True,False,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,0.1073,207.61,232.1100006103516,-0.0083,0.262,0.94,39720000.0,72.6500015258789,200.22100753235298,0.287,122819.0,0.8971646622753299,205.00990412785453,213.89055718315967,4096.0,0.0,16.0,2,64.0,2048.0,128.0,0.0,0.0,256,4.0,1024.0,0.0,26.325846457515553,0.0,177.4312078690823,24.652219092219845,12.326109546109922,48.98417178328489,1.1888888888888889,938.9508792811376,0.0,0.19200000000000012,284.7999999999999
2000,ZI,7638.0,1005.7407594703784,8,1,True,True,True,False,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,0.0861,48.9,58.08000183105469,-0.0632,0.547,0.86,163490000.0,31.11000061035156,45.54424458785023,7.557,2055304.0,0.6987397422629803,47.403173079857474,51.48305575052896,4096.0,0.0,16.0,2,64.0,2048.0,128.0,0.0,0.0,256,4.0,1024.0,0.0,77.12262598067706,0.0,352.53335026577406,15.691455525018707,7.8457277625093536,83.59092539755106,81.96666666666668,123.03800787218128,0.0,4.752000000000002,259.2
1996,APO,7638.0,620.5137973572586,8,1,True,True,True,False,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,0.0146,47.01,54.33000183105469,-0.0181,0.41700000000000004,0.7440000000000001,227940000.0,29.959999084472656,46.43510788293194,1.659,1854029.0,0.6818967714362167,47.451153865227326,48.996666696336526,4096.0,0.0,16.0,2,64.0,2048.0,128.0,0.0,0.0,256,4.0,1024.0,0.0,81.43442651232851,0.0,133.40920168565754,19.672367561270363,9.836183780635182,44.81226095106862,16.433333333333334,90.16402353296492,0.0,2.6720000000000006,222.08
2200,SMAR,7636.0,2114.1786264970915,8,0,True,True,True,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,0.1196,63.92,84.41000366210938,-0.0702,0.4,0.919,122630000.0,39.34000015258789,62.642302094603615,0.023,1256870.0,-3.8088195289339666,66.38048076629639,69.36694494883221,4096.0,0.0,16.0,0,64.0,2048.0,128.0,0.0,0.0,256,4.0,1024.0,0.0,1231.0577994070954,0.0,184.2794320025108,1.2383942666532208,0.6191971333266104,122.21437692479557,0.0,294.28942676270964,0.0,2.4000000000000004,278.08
2562,ALNY,7636.0,1124.6038566007448,8,0,True,True,True,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,-0.0028000000000000004,141.19,175.69000244140625,-0.05690000000000001,1.2819999999999998,0.935,116280000.0,104.20999908447266,141.18165423715715,0.152,320409.0,-1.7290796303027385,142.55432679102972,145.36555523342557,4096.0,0.0,16.0,0,64.0,2048.0,128.0,0.0,0.0,256,4.0,1024.0,0.0,698.644385357501,0.0,80.77476116830114,9.153089713815561,4.5765448569077805,19.912172056071263,0.0,11.830903448148119,0.0,16.511999999999997,283.2
1779,CWH,7634.0,6159.454379885488,7,1,True,True,True,False,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,0.1736,36.38,43.43000030517578,0.0015,0.175,0.836,42460000.0,4.539999961853027,32.19057553792172,1.444,803665.0,-0.8251854305517778,32.85884616925166,36.93638886345757,4096.0,0.0,16.0,2,64.0,2048.0,128.0,0.0,0.0,256,0.0,1024.0,0.0,467.2474702212551,0.0,508.2836685573057,14.962313831561088,7.481156915780543,42.51611628849089,14.044444444444444,4853.399209626649,0.0,0.0,251.51999999999995
1265,APA,7634.0,4353.672323911036,7,1,True,True,True,False,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,0.3058,17.9,23.25,0.0181,-0.25,0.8690000000000001,378000000.0,4.019999980926514,14.564172634975517,1.003,10269729.0,-0.7599646780331542,16.10913456403292,19.570555475023056,4096.0,0.0,16.0,2,64.0,2048.0,128.0,0.0,0.0,256,0.0,1024.0,0.0,450.55095757648735,0.0,880.1205300668953,3.3949820788530363,1.6974910394265181,217.2510660242449,9.144444444444442,2529.4328526806853,0.0,0.0,262.08
2810,CMG,7634.0,2723.395369283316,7,1,True,True,True,False,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,0.1035,1420.82,1550.489990234375,-0.0145,0.11599999999999999,0.924,27990000.0,611.010009765625,1365.3142458689301,1.621,201623.0,-5.49905793285286,1395.5030775803787,1443.5344340006513,4096.0,0.0,16.0,2,64.0,2048.0,128.0,0.0,0.0,256,0.0,1024.0,0.0,1663.758830810332,0.0,140.97886207356237,28.39353679199089,14.196768395995445,45.28388063928721,16.011111111111113,535.0923794610375,0.0,0.0,279.68
2717,WDAY,7634.0,2346.407013072833,7,1,True,True,True,False,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,0.1552,248.43,281.3599853515625,0.0128,0.159,0.92,241020000.0,116.08000183105469,233.32971147496065,0.46399999999999997,1383219.0,-3.8526257950611416,238.62951850891116,254.75638834635413,4096.0,0.0,16.0,2,64.0,2048.0,128.0,0.0,0.0,256,0.0,1024.0,0.0,1242.2722035356526,0.0,276.8126058625053,22.692074948121423,11.346037474060712,46.517885514530256,3.1555555555555554,465.21065018240745,0.0,0.0,278.4
1370,SU,7634.0,2242.6076065667235,7,1,True,True,True,False,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,0.2943,20.9,23.53000068664551,0.0839,-0.303,0.685,1530000000.0,11.279999732971193,16.728273460333295,0.927,5576240.0,-2.6714863608103325,18.187788559840275,20.938611454433865,4096.0,0.0,16.0,2,64.0,2048.0,128.0,0.0,0.0,256,0.0,1024.0,0.0,939.9005083674452,0.0,619.5019553468072,23.590872471064237,11.795436235532119,178.68472385259182,8.3,257.63411029328273,0.0,0.0,203.2
1481,BP,7634.0,2052.2522350621484,7,1,True,True,True,False,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,0.1378,24.35,28.3799991607666,0.0196,-0.37,0.08199999999999999,3370000000.0,14.899999618530273,21.161222986180142,70.47399999999998,14517913.0,-1.0882366177411813,22.497884576137253,24.821944395701088,4096.0,0.0,16.0,2,64.0,2048.0,128.0,0.0,0.0,256,0.0,1024.0,0.0,534.5885741417424,0.0,423.12196014332636,18.4317637851924,9.2158818925962,129.36317234688786,781.0444444444443,146.24643830795895,0.0,0.0,10.239999999999997
1847,ATGE,7634.0,1936.4257318449122,7,1,True,True,True,False,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,0.2109,39.54,41.68999862670898,0.0072,0.063,0.987,52250000.0,23.440000534057607,32.900359695763896,3.22,258694.0,-2.0951990522053854,35.310096098826484,39.97277757856581,4096.0,0.0,16.0,2,64.0,2048.0,128.0,0.0,0.0,256,0.0,1024.0,0.0,792.3709573645787,0.0,540.8748616135033,33.865200822452046,16.932600411226023,150.00262000502104,33.77777777777778,68.76171385035336,0.0,0.0,299.84
1912,FOCS,7634.0,1703.4294216812616,7,1,True,True,True,False,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,0.0655,41.62,54.70000076293945,-0.1103,0.11599999999999999,0.95,50740000.0,18.65999984741211,42.980215841060065,1.2770000000000001,2480841.0,-0.2472521327374001,45.60817300356353,47.60000006357829,4096.0,0.0,16.0,2,64.0,2048.0,128.0,0.0,0.0,256,0.0,1024.0,0.0,319.2965459807744,0.0,178.8829304165078,1.856427195504108,0.9282135977520538,125.22171337412071,12.188888888888895,777.0547022277137,0.0,0.0,287.99999999999994
2243,SMTC,7634.0,1660.499234381905,7,1,True,True,True,False,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,0.1229,69.0,82.81999969482422,-0.0218,0.193,0.99,65019999.99999999,35.139999389648445,67.10129464787545,4.566,320073.0,-1.7747471629251528,71.22461509704591,71.73666572570802,4096.0,0.0,16.0,2,64.0,2048.0,128.0,0.0,0.0,256,0.0,1024.0,0.0,710.3352737088393,0.0,29.44711420542292,14.187877848252795,7.093938924126397,125.84794860092094,48.73333333333333,424.0537477610092,0.0,0.0,300.7999999999999
868,QRTEA,7634.0,1635.808380711211,7,1,True,True,True,False,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,0.324,11.76,13.479999542236328,-0.0556,0.067,0.985,413000000.0,5.449999809265137,10.32676255274162,3.623,3040612.0,0.3728944173832356,11.313749959835643,12.460277795791626,4096.0,0.0,16.0,2,64.0,2048.0,128.0,0.0,0.0,256,0.0,1024.0,0.0,160.5390291498917,0.0,415.08589395623716,20.890212771255968,10.445106385627986,195.7390033328413,38.25555555555556,495.6535795598014,0.0,0.0,299.2
1081,ZUO,7632.0,2272.1795264819875,7,0,True,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,0.1889,14.8,16.829999923706055,-0.0096,0.075,0.643,118460000.0,7.820000171661378,12.817266155489914,0.132,1723517.0,-3.5757905059983286,13.64846149774698,15.137222184075249,4096.0,0.0,16.0,0,64.0,2048.0,128.0,0.0,0.0,256,0.0,1024.0,0.0,1171.4023695355722,0.0,446.7876304012146,22.081204879201064,11.040602439600537,132.81210207321354,0.0,298.2956171531859,0.0,0.0,189.76
1642,BGS,7632.0,1175.6595464145316,7,0,True,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0476,31.06,41.04999923706055,-0.0624,0.085,0.784,64250000.0,16.059999465942386,29.56726618979475,0.121,1786797.0,0.34167106200092434,30.117692268811737,31.485277705722385,4096.0,0.0,16.0,0,64.0,2048.0,128.0,0.0,0.0,256,0.0,1024.0,0.0,168.53220812776337,0.0,185.99134022584943,1.132929724415913,0.5664648622079566,38.125696254457424,0.0,546.4309072198373,0.0,0.0,234.88
