,Ticker,SMA200_value,SMA150_value,SMA50_value,SMA21_value,SMA200_percent,SMA50_percent,EPS_QoQ_percent,Sales_QoQ_percent,prev_close,week52_high,week52_low,Inst. Ownership,Shares Outstanding,volume,Relative Strength Value,SMA50_greater_SMA150_rule (1st),SMA50_greater_SMA150_rule_score,SMA50_greater_SMA150_rule_nvalue,SMA150_greater_SMA200_rule (1st),SMA150_greater_SMA200_rule_score,SMA150_greater_SMA200_rule_nvalue,week52_span_rule (1st),week52_span_rule_score,week52_span_rule_nvalue,rs_value_rule (1st),rs_value_rule_score,rs_value_rule_nvalue,overextended_sma21_rule (1st),overextended_sma21_rule_percentage,overextended_sma21_rule_score,overextended_sma21_rule_nvalue,liquidity_rule (1st),liquidity_rule_score,liquidity_rule_nvalue,close_above_52weekhigh_rule (1st),close_above_52weekhigh_rule_score,close_above_52weekhigh_rule_nvalue,prev_close_rule (1st),prev_close_rule_score,prev_close_rule_nvalue,SMA200_slope_rule (1st),SMA200_slope_rul_score,SMA200_slope_rul_nvalue,inst_ownership_rule (1st),inst_ownership_rule_score,inst_ownership_rule_nvalue,close_greater_SMA50_rule (1st),close_greater_SMA50_rule_score,close_greater_SMA50_rule_nvalue,sales_QoQ_yearly_rule (1st),sales_QoQ_yearly_rule_score,sales_QoQ_yearly_rule_nvalue,eps_QoQ_yearly_rule (2nd),eps_QoQ_yearly_rule_score,eps_QoQ_yearly_rule_nvalue,Primary Passed Tests,Secondary Passed Tests,Lwowski Rating,N-Value Rating
868,MPB,23.22,24.4,26.32,26.01,0.16,-0.01,1.08,0.34,25.12,29.0,15.9,0.22,8420000.0,15815.0,-5.0,True,645.0,8192.0,True,208.0,4096.0,True,193.0,2048.0,False,0.0,0.0,True,-0.0342176086120723,41.0,512,False,0.0,0,True,20.0,128.0,True,10.0,64.0,True,0.0,32.0,True,54.0,16.0,False,0.0,0.0,True,1.0,4.0,True,10.0,2,9,1,1182.0,15094.0
1502,ITIC,156.38,160.25,164.86,166.55,0.18,0.03,0.46,0.42,164.21,190.0,106.69,0.48,1890000.0,1739.0,-2.0,True,236.0,8192.0,True,101.0,4096.0,True,140.0,2048.0,False,0.0,0.0,True,-0.014049834884419113,31.0,512,False,0.0,0,True,20.0,128.0,True,10.0,64.0,True,0.0,32.0,True,138.0,16.0,False,0.0,0.0,True,3.0,4.0,True,3.0,2,9,1,682.0,15094.0
739,IDYA,16.59,17.77,21.44,21.51,0.22,-0.1,0.67,0.0,18.79,25.0,4.2,0.63,29180000.0,136580.0,-12.0,True,1692.0,8192.0,True,291.0,4096.0,True,5266.0,2048.0,False,0.0,0.0,True,-0.12645281264528135,86.0,512,False,0.0,0,True,0.0,128.0,True,0.0,64.0,True,0.0,32.0,True,186.0,16.0,False,0.0,0.0,False,0.0,0.0,True,5.0,2,8,1,7526.0,15090.0
585,ALDX,9.38,10.18,11.81,11.81,0.38,-0.03,0.39,0.0,11.75,14.0,2.54,0.53,38680000.0,869739.0,-9.0,True,1312.0,8192.0,True,349.0,4096.0,True,4725.0,2048.0,False,0.0,0.0,True,-0.00508044030482646,27.0,512,False,0.0,0,True,15.0,128.0,True,8.0,64.0,True,0.0,32.0,True,154.0,16.0,False,0.0,0.0,False,0.0,0.0,True,2.0,2,8,1,6592.0,15090.0
641,DBD,11.47,12.73,14.65,13.86,0.39,-0.03,0.59,-0.04,14.04,17.0,3.44,0.82,77900000.0,263307.0,-6.0,True,1236.0,8192.0,True,450.0,4096.0,True,4025.0,2048.0,False,0.0,0.0,True,0.012987012987012967,18.0,512,False,0.0,0,True,13.0,128.0,True,6.0,64.0,True,0.0,32.0,True,246.0,16.0,False,0.0,0.0,False,0.0,0.0,True,5.0,2,8,1,5999.0,15090.0
967,ENVA,25.58,28.24,34.99,34.78,0.46,0.0,4.31,-0.09,33.96,40.0,10.3,0.88,34950000.0,235566.0,-0.0,True,1958.0,8192.0,True,426.0,4096.0,True,2724.0,2048.0,False,0.0,0.0,True,-0.02357676825761933,36.0,512,False,0.0,0,True,17.0,128.0,True,8.0,64.0,True,0.0,32.0,True,266.0,16.0,False,0.0,0.0,False,0.0,0.0,True,46.0,2,8,1,5481.0,15090.0
1017,LORL,28.28,31.4,41.44,37.72,0.5,-0.06,12.26,0.0,38.12,49.0,15.23,0.83,30930000.0,87444.0,-5.0,True,2619.0,8192.0,True,452.0,4096.0,True,1905.0,2048.0,False,0.0,0.0,True,0.010604453870625625,19.0,512,False,0.0,0,True,5.0,128.0,True,2.0,64.0,True,0.0,32.0,True,250.0,16.0,False,0.0,0.0,False,0.0,0.0,True,134.0,2,8,1,5386.0,15090.0
734,LQDT,14.75,16.68,18.11,18.5,0.51,0.01,1.83,0.13,18.06,22.0,4.6,0.64,33180000.0,121081.0,-6.0,True,702.0,8192.0,True,536.0,4096.0,True,3829.0,2048.0,False,0.0,0.0,True,-0.023783783783783853,36.0,512,False,0.0,0,True,12.0,128.0,True,6.0,64.0,True,0.0,32.0,True,189.0,16.0,False,0.0,0.0,False,0.0,0.0,True,18.0,2,8,1,5328.0,15090.0
937,ATLC,22.13,25.25,28.74,28.22,0.64,0.03,10.07,-0.1,28.59,33.0,7.82,0.17,14560000.0,31057.0,-0.0,True,1132.0,8192.0,True,577.0,4096.0,True,3137.0,2048.0,False,0.0,0.0,True,0.013111268603827109,18.0,512,False,0.0,0,True,20.0,128.0,True,10.0,64.0,True,0.0,32.0,True,38.0,16.0,False,0.0,0.0,False,0.0,0.0,True,110.0,2,8,1,5042.0,15090.0
740,PACK,14.98,16.67,19.91,19.86,0.44,-0.05,0.21,0.18,18.94,21.0,6.65,0.92,75530000.0,162141.0,-8.0,True,1592.0,8192.0,True,462.0,4096.0,True,1832.0,2048.0,False,0.0,0.0,True,-0.04632426988922448,47.0,512,False,0.0,0,True,26.0,128.0,True,13.0,64.0,True,0.0,32.0,True,278.0,16.0,False,0.0,0.0,False,0.0,0.0,True,0.0,2,8,1,4250.0,15090.0
680,LGF-A,12.15,13.49,16.52,15.78,0.45,0.0,0.85,-0.16,15.87,19.0,6.7,0.98,220800000.0,389858.0,-3.0,True,1840.0,8192.0,True,452.0,4096.0,True,1437.0,2048.0,False,0.0,0.0,True,0.005703422053231931,22.0,512,False,0.0,0,True,15.0,128.0,True,7.0,64.0,True,0.0,32.0,True,298.0,16.0,False,0.0,0.0,False,0.0,0.0,True,7.0,2,8,1,4078.0,15090.0
1095,CASH,36.77,40.68,45.83,45.95,0.46,0.01,0.49,-0.12,45.21,49.0,13.93,0.78,32780000.0,120122.0,-3.0,True,1037.0,8192.0,True,436.0,4096.0,True,2274.0,2048.0,False,0.0,0.0,True,-0.016104461371055537,32.0,512,False,0.0,0,True,29.0,128.0,True,15.0,64.0,True,0.0,32.0,True,234.0,16.0,False,0.0,0.0,False,0.0,0.0,True,3.0,2,8,1,4060.0,15090.0
792,BCOV,17.26,19.07,21.66,21.11,0.42,-0.0,1.29,0.13,21.28,25.0,7.47,0.87,39930000.0,364138.0,-3.0,True,1113.0,8192.0,True,430.0,4096.0,True,2064.0,2048.0,False,0.0,0.0,True,0.008053055423969764,20.0,512,False,0.0,0,True,17.0,128.0,True,9.0,64.0,True,0.0,32.0,True,262.0,16.0,False,0.0,0.0,False,0.0,0.0,True,12.0,2,8,1,3927.0,15090.0
704,TPC,15.33,16.01,17.9,18.25,0.21,-0.02,1.4,0.15,17.56,20.0,5.57,0.85,50830000.0,164742.0,-6.0,True,967.0,8192.0,True,182.0,4096.0,True,2364.0,2048.0,False,0.0,0.0,True,-0.03780821917808226,43.0,512,False,0.0,0,True,22.0,128.0,True,11.0,64.0,True,0.0,32.0,True,256.0,16.0,False,0.0,0.0,False,0.0,0.0,True,14.0,2,8,1,3859.0,15090.0
1107,AX,38.54,42.36,48.51,47.59,0.4,-0.01,0.39,0.06,47.48,53.0,16.51,0.78,59050000.0,230569.0,-4.0,True,1189.0,8192.0,True,406.0,4096.0,True,1897.0,2048.0,False,0.0,0.0,True,-0.002311409960075783,26.0,512,False,0.0,0,True,25.0,128.0,True,12.0,64.0,True,0.0,32.0,True,234.0,16.0,False,0.0,0.0,False,0.0,0.0,True,2.0,2,8,1,3791.0,15090.0
1318,HY,69.14,77.72,88.35,86.2,0.43,-0.07,2.85,-0.14,85.77,100.0,31.83,0.61,16800000.0,30035.0,-11.0,True,1120.0,8192.0,True,508.0,4096.0,True,1813.0,2048.0,False,0.0,0.0,True,-0.004988399071925833,27.0,512,False,0.0,0,True,18.0,128.0,True,9.0,64.0,True,0.0,32.0,True,179.0,16.0,False,0.0,0.0,False,0.0,0.0,True,30.0,2,8,1,3704.0,15090.0
555,MGTA,8.98,9.69,12.36,12.3,0.28,-0.08,0.37,0.0,10.98,14.0,6.1,0.6,48380000.0,104290.0,-8.0,True,2257.0,8192.0,True,324.0,4096.0,True,772.0,2048.0,False,0.0,0.0,True,-0.10731707317073172,77.0,512,False,0.0,0,True,6.0,128.0,True,3.0,64.0,True,0.0,32.0,True,176.0,16.0,False,0.0,0.0,False,0.0,0.0,True,2.0,2,8,1,3617.0,15090.0
987,INBK,28.77,31.74,35.88,35.26,0.4,-0.02,0.55,-0.11,34.55,39.0,12.71,0.74,9880000.0,23799.0,-6.0,True,1069.0,8192.0,True,423.0,4096.0,True,1723.0,2048.0,False,0.0,0.0,True,-0.020136131593874104,34.0,512,False,0.0,0,True,23.0,128.0,True,12.0,64.0,True,0.0,32.0,True,221.0,16.0,False,0.0,0.0,False,0.0,0.0,True,4.0,2,8,1,3509.0,15090.0
956,IIIN,26.39,28.16,33.15,31.29,0.34,-0.02,13.67,0.23,31.55,39.0,14.53,0.79,19310000.0,54627.0,-4.0,True,1452.0,8192.0,True,275.0,4096.0,True,1250.0,2048.0,False,0.0,0.0,True,0.008309364014062052,20.0,512,False,0.0,0,True,10.0,128.0,True,5.0,64.0,True,0.0,32.0,True,237.0,16.0,False,0.0,0.0,False,0.0,0.0,True,150.0,2,8,1,3399.0,15090.0
633,SMED,10.36,11.66,13.61,13.67,0.45,-0.0,0.22,0.16,13.59,15.0,5.76,0.44,16500000.0,66739.0,-4.0,True,1370.0,8192.0,True,514.0,4096.0,True,1152.0,2048.0,False,0.0,0.0,True,-0.005852231163130949,27.0,512,False,0.0,0,True,27.0,128.0,True,13.0,64.0,True,0.0,32.0,True,125.0,16.0,False,0.0,0.0,False,0.0,0.0,True,0.0,2,8,1,3228.0,15090.0
815,STXB,17.84,19.37,22.62,22.63,0.4,0.03,1.09,0.24,21.94,24.0,9.24,0.39,17170000.0,14711.0,-0.0,True,1374.0,8192.0,True,351.0,4096.0,True,1144.0,2048.0,False,0.0,0.0,True,-0.030490499337162958,39.0,512,False,0.0,0,True,28.0,128.0,True,14.0,64.0,True,0.0,32.0,True,109.0,16.0,False,0.0,0.0,False,0.0,0.0,True,10.0,2,8,1,3069.0,15090.0
1129,IESC,43.86,46.74,49.72,51.05,0.28,0.01,0.43,0.14,49.26,55.0,17.04,0.83,20730000.0,48251.0,-5.0,True,522.0,8192.0,True,269.0,4096.0,True,1918.0,2048.0,False,0.0,0.0,True,-0.035063663075416245,41.0,512,False,0.0,0,True,25.0,128.0,True,12.0,64.0,True,0.0,32.0,True,250.0,16.0,False,0.0,0.0,False,0.0,0.0,True,3.0,2,8,1,3040.0,15090.0
649,MRNS,14.21,14.32,15.64,14.89,0.16,-0.06,0.37,0.0,14.85,19.0,6.36,0.87,27270000.0,370748.0,-9.0,True,755.0,8192.0,True,32.0,4096.0,True,1623.0,2048.0,False,0.0,0.0,True,-0.002686366689053118,26.0,512,False,0.0,0,True,5.0,128.0,True,3.0,64.0,True,0.0,32.0,True,262.0,16.0,False,0.0,0.0,False,0.0,0.0,True,2.0,2,8,1,2708.0,15090.0
1071,HMST,36.99,39.28,45.06,43.82,0.29,-0.01,1.33,-0.06,43.33,49.0,20.43,0.88,21790000.0,95578.0,-4.0,True,1205.0,8192.0,True,254.0,4096.0,True,899.0,2048.0,False,0.0,0.0,True,-0.011182108626198128,30.0,512,False,0.0,0,True,23.0,128.0,True,11.0,64.0,True,0.0,32.0,True,266.0,16.0,False,0.0,0.0,False,0.0,0.0,True,13.0,2,8,1,2701.0,15090.0
1004,APOG,32.46,35.14,39.07,38.35,0.23,-0.07,1.5,-0.07,36.21,43.0,16.96,0.92,25880000.0,190436.0,-12.0,True,916.0,8192.0,True,338.0,4096.0,True,1067.0,2048.0,False,0.0,0.0,True,-0.05580182529335073,52.0,512,False,0.0,0,True,16.0,128.0,True,8.0,64.0,True,0.0,32.0,True,278.0,16.0,False,0.0,0.0,False,0.0,0.0,True,15.0,2,8,1,2690.0,15090.0
902,NBN,24.02,25.45,27.36,26.86,0.24,0.0,0.86,-0.09,27.1,30.0,10.51,0.66,8240000.0,22688.0,-5.0,True,615.0,8192.0,True,244.0,4096.0,True,1460.0,2048.0,False,0.0,0.0,True,0.00893521965748332,20.0,512,False,0.0,0,True,26.0,128.0,True,13.0,64.0,True,0.0,32.0,True,195.0,16.0,False,0.0,0.0,False,0.0,0.0,True,8.0,2,8,1,2581.0,15090.0
972,HWKN,28.32,29.59,33.81,33.14,0.23,0.02,0.74,0.19,33.0,39.0,16.41,0.63,21010000.0,27724.0,-1.0,True,1168.0,8192.0,True,184.0,4096.0,True,872.0,2048.0,False,0.0,0.0,True,-0.004224502112251073,26.0,512,False,0.0,0,True,16.0,128.0,True,8.0,64.0,True,0.0,32.0,True,186.0,16.0,False,0.0,0.0,False,0.0,0.0,True,6.0,2,8,1,2466.0,15090.0
837,FFWM,19.75,21.43,23.62,23.29,0.28,0.02,0.47,-0.07,23.4,25.0,10.4,0.64,44640000.0,108754.0,-3.0,True,837.0,8192.0,True,348.0,4096.0,True,906.0,2048.0,False,0.0,0.0,True,0.004723057106054076,22.0,512,False,0.0,0,True,32.0,128.0,True,16.0,64.0,True,0.0,32.0,True,189.0,16.0,False,0.0,0.0,False,0.0,0.0,True,3.0,2,8,1,2353.0,15090.0
738,HBNC,15.79,17.06,18.83,18.69,0.32,0.01,0.21,-0.0,18.7,20.0,8.4,0.6,43880000.0,55322.0,-3.0,True,850.0,8192.0,True,329.0,4096.0,True,878.0,2048.0,False,0.0,0.0,True,0.0005350454788655971,24.0,512,False,0.0,0,True,32.0,128.0,True,16.0,64.0,True,0.0,32.0,True,176.0,16.0,False,0.0,0.0,False,0.0,0.0,True,0.0,2,8,1,2305.0,15090.0
1234,FSBW,56.55,60.31,67.72,67.89,0.32,0.04,1.0,0.03,66.05,73.0,32.87,0.65,4240000.0,6170.0,0.0,True,1007.0,8192.0,True,272.0,4096.0,True,681.0,2048.0,False,0.0,0.0,True,-0.027102666077478323,38.0,512,False,0.0,0,True,26.0,128.0,True,13.0,64.0,True,0.0,32.0,True,192.0,16.0,False,0.0,0.0,False,0.0,0.0,True,9.0,2,8,1,2238.0,15090.0
549,NICK,8.96,9.39,10.56,10.52,0.22,0.0,11.17,-0.03,10.55,11.0,4.95,0.4,7670000.0,4437.0,-3.0,True,1021.0,8192.0,True,197.0,4096.0,True,683.0,2048.0,False,0.0,0.0,True,0.0028517110266160777,23.0,512,False,0.0,0,True,36.0,128.0,True,18.0,64.0,True,0.0,32.0,True,112.0,16.0,False,0.0,0.0,False,0.0,0.0,True,122.0,2,8,1,2212.0,15090.0
546,TACO,9.42,9.8,10.44,9.99,0.19,0.02,1.07,-0.0,10.41,11.0,4.13,0.71,37190000.0,398664.0,-4.0,True,535.0,8192.0,True,165.0,4096.0,True,1225.0,2048.0,False,0.0,0.0,True,0.04204204204204203,4.0,512,False,0.0,0,True,34.0,128.0,True,17.0,64.0,True,0.0,32.0,True,211.0,16.0,False,0.0,0.0,False,0.0,0.0,True,10.0,2,8,1,2201.0,15090.0
1013,ACU,32.23,34.39,38.99,39.28,0.27,-0.01,0.98,0.21,38.31,42.0,20.01,0.66,3340000.0,32977.0,-4.0,True,1096.0,8192.0,True,275.0,4096.0,True,531.0,2048.0,False,0.0,0.0,True,-0.024694501018329908,36.0,512,False,0.0,0,True,28.0,128.0,True,14.0,64.0,True,0.0,32.0,True,195.0,16.0,False,0.0,0.0,False,0.0,0.0,True,9.0,2,8,1,2184.0,15090.0
1435,PRK,110.41,116.73,131.37,130.1,0.28,0.01,0.89,0.0,128.82,141.0,64.85,0.51,16309999.999999998,27541.0,-2.0,True,1027.0,8192.0,True,234.0,4096.0,True,624.0,2048.0,False,0.0,0.0,True,-0.00983858570330516,29.0,512,False,0.0,0,True,28.0,128.0,True,14.0,64.0,True,0.0,32.0,True,147.0,16.0,False,0.0,0.0,False,0.0,0.0,True,8.0,2,8,1,2111.0,15090.0
688,SSBI,14.11,14.78,16.37,16.55,0.28,0.02,0.45,0.21,16.31,17.0,7.37,0.14,6070000.0,391.0,-2.0,True,881.0,8192.0,True,194.0,4096.0,True,786.0,2048.0,False,0.0,0.0,True,-0.014501510574018247,31.0,512,False,0.0,0,True,36.0,128.0,True,18.0,64.0,True,0.0,32.0,True,29.0,16.0,False,0.0,0.0,False,0.0,0.0,True,3.0,2,8,1,1978.0,15090.0
707,XGN,15.89,16.46,18.7,17.23,0.16,-0.06,0.71,0.24,16.69,22.0,10.56,0.49,12650000.0,60373.0,-9.0,True,1115.0,8192.0,True,147.0,4096.0,True,512.0,2048.0,False,0.0,0.0,True,-0.03134068485200227,40.0,512,False,0.0,0,True,1.0,128.0,True,1.0,64.0,True,0.0,32.0,True,141.0,16.0,False,0.0,0.0,False,0.0,0.0,True,6.0,2,8,1,1963.0,15090.0
801,SPFI,18.81,20.26,22.5,22.47,0.26,0.0,0.58,-0.02,21.5,25.0,11.6,0.23,18050000.0,8302.0,-4.0,True,906.0,8192.0,True,316.0,4096.0,True,600.0,2048.0,False,0.0,0.0,True,-0.04316866933689359,45.0,512,False,0.0,0,True,19.0,128.0,True,9.0,64.0,True,0.0,32.0,True,58.0,16.0,False,0.0,0.0,False,0.0,0.0,True,4.0,2,8,1,1957.0,15090.0
758,CFBK,16.62,17.8,19.71,19.72,0.33,0.02,1.19,0.22,19.62,20.0,9.47,0.32,6520000.0,1356.0,-1.0,True,879.0,8192.0,True,291.0,4096.0,True,547.0,2048.0,False,0.0,0.0,True,-0.005070993914807195,27.0,512,False,0.0,0,True,39.0,128.0,True,20.0,64.0,True,0.0,32.0,True,86.0,16.0,False,0.0,0.0,False,0.0,0.0,True,11.0,2,8,1,1900.0,15090.0
769,AVD,17.01,18.07,20.58,20.32,0.26,0.01,1.27,0.08,20.13,22.0,12.08,0.77,29600000.0,85908.0,-3.0,True,1138.0,8192.0,True,255.0,4096.0,True,190.0,2048.0,False,0.0,0.0,True,-0.009350393700787465,29.0,512,False,0.0,0,True,28.0,128.0,True,14.0,64.0,True,0.0,32.0,True,230.0,16.0,False,0.0,0.0,False,0.0,0.0,True,12.0,2,8,1,1896.0,15090.0
779,UNTY,18.01,19.47,21.29,21.27,0.25,-0.0,0.25,0.05,20.71,23.0,10.91,0.5,10530000.0,18508.0,-5.0,True,766.0,8192.0,True,332.0,4096.0,True,543.0,2048.0,False,0.0,0.0,True,-0.026328161730136284,37.0,512,False,0.0,0,True,26.0,128.0,True,13.0,64.0,True,0.0,32.0,True,144.0,16.0,False,0.0,0.0,False,0.0,0.0,True,1.0,2,8,1,1862.0,15090.0
948,ALRS,26.69,28.31,30.95,30.78,0.24,0.02,0.4,0.1,30.58,34.0,15.5,0.38,17120000.0,8117.0,-3.0,True,764.0,8192.0,True,249.0,4096.0,True,647.0,2048.0,False,0.0,0.0,True,-0.0064977257959715025,28.0,512,False,0.0,0,True,25.0,128.0,True,13.0,64.0,True,0.0,32.0,True,106.0,16.0,False,0.0,0.0,False,0.0,0.0,True,2.0,2,8,1,1834.0,15090.0
1037,NBHC,34.72,36.32,40.2,39.96,0.22,0.02,0.41,-0.11,39.6,42.0,21.59,1.0,30780000.0,74620.0,-3.0,True,875.0,8192.0,True,189.0,4096.0,True,342.0,2048.0,False,0.0,0.0,True,-0.009009009009008995,29.0,512,False,0.0,0,True,33.0,128.0,True,16.0,64.0,True,0.0,32.0,True,304.0,16.0,False,0.0,0.0,False,0.0,0.0,True,3.0,2,8,1,1791.0,15090.0
1148,WASH,43.76,47.07,51.68,51.96,0.27,0.02,0.19,-0.17,51.56,54.0,27.99,0.73,17270000.0,60497.0,-2.0,True,802.0,8192.0,True,310.0,4096.0,True,323.0,2048.0,False,0.0,0.0,True,-0.007698229407236308,28.0,512,False,0.0,0,True,35.0,128.0,True,17.0,64.0,True,0.0,32.0,True,218.0,16.0,False,0.0,0.0,False,0.0,0.0,True,0.0,2,8,1,1733.0,15090.0
965,AMNB,28.14,29.89,33.58,33.11,0.23,0.01,0.2,-0.0,32.51,36.0,19.63,0.38,10970000.0,8943.0,-3.0,True,1011.0,8192.0,True,255.0,4096.0,True,206.0,2048.0,False,0.0,0.0,True,-0.018121413470250723,33.0,512,False,0.0,0,True,26.0,128.0,True,13.0,64.0,True,0.0,32.0,True,106.0,16.0,False,0.0,0.0,False,0.0,0.0,True,0.0,2,8,1,1650.0,15090.0
610,KRNY,10.51,11.23,12.33,12.3,0.28,0.04,0.55,0.02,12.33,13.0,6.92,0.67,85120000.0,210938.0,-1.0,True,802.0,8192.0,True,281.0,4096.0,True,260.0,2048.0,False,0.0,0.0,True,0.0024390243902438504,23.0,512,False,0.0,0,True,34.0,128.0,True,17.0,64.0,True,0.0,32.0,True,198.0,16.0,False,0.0,0.0,False,0.0,0.0,True,4.0,2,8,1,1619.0,15090.0
971,TRMK,28.33,30.01,33.48,33.71,0.25,0.03,0.53,-0.05,33.38,36.0,20.23,0.62,63430000.0,195532.0,-2.0,True,947.0,8192.0,True,243.0,4096.0,True,139.0,2048.0,False,0.0,0.0,True,-0.009789380005932907,29.0,512,False,0.0,0,True,30.0,128.0,True,15.0,64.0,True,0.0,32.0,True,182.0,16.0,False,0.0,0.0,False,0.0,0.0,True,4.0,2,8,1,1589.0,15090.0
613,HMTV,10.83,11.41,12.67,12.37,0.22,0.03,1.47,0.19,12.53,14.0,7.79,0.62,39490000.0,15816.0,-0.0,True,905.0,8192.0,True,219.0,4096.0,True,160.0,2048.0,False,0.0,0.0,True,0.01293451899757479,18.0,512,False,0.0,0,True,25.0,128.0,True,12.0,64.0,True,0.0,32.0,True,182.0,16.0,False,0.0,0.0,False,0.0,0.0,True,14.0,2,8,1,1535.0,15090.0
696,FNWB,15.04,16.2,17.17,16.78,0.21,0.0,0.81,0.12,16.92,19.0,9.39,0.56,9170000.0,19545.0,-5.0,True,491.0,8192.0,True,316.0,4096.0,True,438.0,2048.0,False,0.0,0.0,True,0.008343265792610284,20.0,512,False,0.0,0,True,24.0,128.0,True,12.0,64.0,True,0.0,32.0,True,163.0,16.0,False,0.0,0.0,False,0.0,0.0,True,7.0,2,8,1,1471.0,15090.0
1152,LAWS,49.68,51.4,53.38,51.32,0.15,-0.02,1.07,0.11,50.34,60.0,27.45,0.88,9030000.0,3610.0,-7.0,True,316.0,8192.0,True,142.0,4096.0,True,638.0,2048.0,False,0.0,0.0,True,-0.019095869056897835,34.0,512,False,0.0,0,True,15.0,128.0,True,8.0,64.0,True,0.0,32.0,True,266.0,16.0,False,0.0,0.0,False,0.0,0.0,True,10.0,2,8,1,1429.0,15090.0
1294,NCBS,71.05,74.47,82.1,83.22,0.18,-0.01,0.48,0.05,78.77,86.0,47.27,0.39,10070000.0,54360.0,-5.0,True,839.0,8192.0,True,197.0,4096.0,True,188.0,2048.0,False,0.0,0.0,True,-0.05347272290314831,50.0,512,False,0.0,0,True,28.0,128.0,True,14.0,64.0,True,0.0,32.0,True,109.0,16.0,False,0.0,0.0,False,0.0,0.0,True,3.0,2,8,1,1428.0,15090.0
1049,CFFI,38.71,41.29,45.26,43.2,0.14,-0.07,0.76,0.04,41.25,52.0,28.55,0.35,3650000.0,11160.0,-10.0,True,788.0,8192.0,True,273.0,4096.0,True,190.0,2048.0,False,0.0,0.0,True,-0.04513888888888895,46.0,512,False,0.0,0,True,7.0,128.0,True,4.0,64.0,True,0.0,32.0,True,96.0,16.0,False,0.0,0.0,False,0.0,0.0,True,6.0,2,8,1,1410.0,15090.0
702,FUNC,15.93,16.98,18.4,17.55,0.18,-0.04,0.61,-0.04,17.08,20.0,10.76,0.41,6990000.0,21268.0,-9.0,True,685.0,8192.0,True,270.0,4096.0,True,236.0,2048.0,False,0.0,0.0,True,-0.026780626780626916,37.0,512,False,0.0,0,True,18.0,128.0,True,9.0,64.0,True,0.0,32.0,True,115.0,16.0,False,0.0,0.0,False,0.0,0.0,True,5.0,2,8,1,1375.0,15090.0
666,HMLP,14.13,14.97,15.33,14.92,0.18,-0.0,0.21,-0.06,15.2,17.0,7.4,0.2,33369999.999999996,110786.0,-7.0,True,197.0,8192.0,True,243.0,4096.0,True,775.0,2048.0,False,0.0,0.0,True,0.01876675603217154,15.0,512,False,0.0,0,True,25.0,128.0,True,12.0,64.0,True,0.0,32.0,True,48.0,16.0,False,0.0,0.0,False,0.0,0.0,True,0.0,2,8,1,1315.0,15090.0
725,LCNB,15.79,16.36,18.05,18.03,0.18,0.02,0.19,-0.03,17.98,20.0,11.66,0.46,12850000.0,29798.0,-1.0,True,846.0,8192.0,True,148.0,4096.0,True,60.0,2048.0,False,0.0,0.0,True,-0.0027731558513588855,26.0,512,False,0.0,0,True,25.0,128.0,True,13.0,64.0,True,0.0,32.0,True,131.0,16.0,False,0.0,0.0,False,0.0,0.0,True,0.0,2,8,1,1249.0,15090.0
710,ALEX,15.83,16.9,17.55,17.08,0.2,0.01,1.06,-0.13,17.35,19.0,9.96,0.87,72400000.0,237938.0,-4.0,True,315.0,8192.0,True,277.0,4096.0,True,296.0,2048.0,False,0.0,0.0,True,0.01580796252927419,17.0,512,False,0.0,0,True,28.0,128.0,True,14.0,64.0,True,0.0,32.0,True,262.0,16.0,False,0.0,0.0,False,0.0,0.0,True,10.0,2,8,1,1219.0,15090.0
1173,UEIC,51.81,55.98,58.23,55.7,0.15,-0.02,0.82,-0.1,55.66,64.0,35.46,0.92,13770000.0,32463.0,-8.0,True,329.0,8192.0,True,330.0,4096.0,True,170.0,2048.0,False,0.0,0.0,True,-0.0007181328545782092,25.0,512,False,0.0,0,True,20.0,128.0,True,10.0,64.0,True,0.0,32.0,True,278.0,16.0,False,0.0,0.0,False,0.0,0.0,True,7.0,2,8,1,1169.0,15090.0
836,EBMT,21.46,22.23,24.05,23.9,0.18,0.01,1.09,0.05,23.33,26.0,15.05,0.49,6770000.0,23628.0,-3.0,True,671.0,8192.0,True,147.0,4096.0,True,75.0,2048.0,False,0.0,0.0,True,-0.023849372384937253,36.0,512,False,0.0,0,True,25.0,128.0,True,13.0,64.0,True,0.0,32.0,True,141.0,16.0,False,0.0,0.0,False,0.0,0.0,True,10.0,2,8,1,1118.0,15090.0
573,CSBR,10.94,11.53,11.75,11.49,0.1,-0.04,0.71,0.2,11.53,14.0,6.87,0.72,13370000.0,18068.0,-9.0,True,156.0,8192.0,True,221.0,4096.0,True,456.0,2048.0,False,0.0,0.0,True,0.0034812880765882634,23.0,512,False,0.0,0,True,13.0,128.0,True,6.0,64.0,True,0.0,32.0,True,214.0,16.0,False,0.0,0.0,False,0.0,0.0,True,6.0,2,8,1,1095.0,15090.0
785,WSBF,18.68,19.38,20.55,20.68,0.2,0.03,2.43,-0.03,20.53,21.0,12.37,0.61,23700000.0,80409.0,-2.0,True,495.0,8192.0,True,153.0,4096.0,True,38.0,2048.0,False,0.0,0.0,True,-0.007253384912959312,28.0,512,False,0.0,0,True,39.0,128.0,True,19.0,64.0,True,0.0,32.0,True,179.0,16.0,False,0.0,0.0,False,0.0,0.0,True,25.0,2,8,1,976.0,15090.0
