,Ticker,N-Value Rating,Lwowski Rating,Primary Passed Tests,Secondary Passed Tests,SMA50_greater_SMA150_rule (1st),SMA150_greater_SMA200_rule (1st),week52_span_rule (1st),rs_value_rule (1st),liquidity_rule (1st),close_above_52weekhigh_rule (1st),prev_close_rule (1st),SMA200_slope_rule (1st),inst_ownership_rule (1st),close_greater_SMA50_rule (1st),sales_QoQ_yearly_rule (1st),eps_QoQ_yearly_rule (2nd),Double Bottom Chart Pattern,Inverse Head and Shoulder Pattern,Multiple Bottom Pattern,Channel Up Pattern,Channel Up Strong Pattern,Wedge Down Pattern,Wedge Down Strong Pattern,Channel Down Strong Pattern,SMA50_greater_SMA150_rule_nvalue,close_greater_SMA50_rule_score,volume,Sales_QoQ_percent,SMA50_percent,liquidity_rule_score,rs_value_rule_score,week52_low,SMA150_value,Shares Outstanding,close_greater_SMA50_rule_nvalue,SMA50_greater_SMA150_rule_score,inst_ownership_rule_nvalue,SMA200_percent,Relative Strength Value,eps_QoQ_yearly_rule_nvalue,Inst. Ownership,prev_close_rule_nvalue,close_above_52weekhigh_rule_score,prev_close_rule_score,SMA150_greater_SMA200_rule_nvalue,close_above_52weekhigh_rule_nvalue,week52_high,SMA200_value,SMA150_greater_SMA200_rule_score,EPS_QoQ_percent,eps_QoQ_yearly_rule_score,SMA50_value,SMA200_slope_rul_nvalue,week52_span_rule_score,rs_value_rule_nvalue,prev_close,SMA200_slope_rul_score,liquidity_rule_nvalue,sales_QoQ_yearly_rule_score,sales_QoQ_yearly_rule_nvalue,week52_span_rule_nvalue,inst_ownership_rule_score
1657,FHI,7672.0,1931.356279278718,9,0,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,4096.0,0.5118598361841028,668790.0,0.016,0.065,1341.3424043594785,0.0,17.690000534057614,28.7574999332428,95500000.0,8.0,94.04494516625084,16.0,0.2018,-4.239618767029213,0,0.8690000000000001,64.0,41.63692300709677,20.818461503548384,2048.0,128.0,31.489999771118164,27.403525139788073,101.18918507200209,0.17600000000000002,0.0,29.41777764426337,32.0,69.69447570826085,0.0,31.3,0.038024625896379866,256,0.0,0.0,1024.0,262.08
2094,USB,7672.0,1879.2877553838455,9,0,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,4096.0,0.4271649162078074,6095906.0,-0.182,0.1116,914.4026624111036,0.0,29.45000076293945,47.68769234877367,1510000000.0,8.0,413.88838235096006,16.0,0.3116,-2.571885400043374,0,0.763,64.0,39.75498945337114,19.87749472668557,2048.0,128.0,56.27000045776367,45.199136610511395,112.75795367241345,0.046,0.0,52.50638908810086,32.0,149.93165995284284,0.0,55.31,0.08744790026142099,256,0.0,0.0,1024.0,228.16
1833,WFC,7672.0,1733.595530013743,9,0,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,4096.0,0.24920271445761136,22203786.0,-0.329,0.1011,427.1381452656569,0.0,21.13999938964844,32.135096128170304,4140000000.0,8.0,733.4955116475525,16.0,0.3931,-0.6685083799439723,0,0.711,64.0,35.39001328803307,17.695006644016534,2048.0,128.0,40.810001373291016,29.99784170466361,145.91373280902457,0.045,0.0,37.88972229427762,32.0,162.07689534881203,0.0,39.07,0.11702229618991555,256,0.0,0.0,1024.0,211.51999999999995
2172,BNS,7672.0,1626.779449761831,9,0,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,4096.0,0.2482383097645424,2939211.0,-0.209,0.0708,727.2725525201607,0.0,35.439998626708984,54.80663475623498,1210000000.0,8.0,438.01458178245394,16.0,0.2961,-1.8409084082818776,0,0.655,64.0,39.58555529265883,19.792777646329416,2048.0,128.0,63.70000076293945,51.58640303028573,127.84443549731888,0.016,0.0,60.667500283983024,32.0,80.32511245230687,0.0,62.55,0.09619626083811747,256,0.0,0.0,1024.0,193.6
1864,AB,7672.0,1551.0141748446704,9,0,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,4096.0,0.2830758463347189,353598.0,0.154,0.0745,482.54154953700277,0.0,16.969999313354492,35.40105762848487,101230000.0,8.0,372.8261935942045,16.0,0.2806,-0.8849279278789173,0,0.187,64.0,33.11803356141069,16.559016780705345,2048.0,128.0,42.36000061035156,33.87705029000481,92.13219576345594,0.101,0.0,38.62333340115018,32.0,509.64675474788766,0.0,39.99,0.06735501366900305,256,0.0,0.0,1024.0,43.84
2774,EPAM,7672.0,1462.6655432589164,9,0,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,4096.0,0.45588638878015,238272.0,0.14300000000000002,0.07690000000000001,313.1417634136304,0.0,161.57000732421875,352.7613463768593,56030000.0,8.0,261.73741018090055,16.0,0.2212,-0.22321001333449364,0,0.973,64.0,41.1402349869591,20.57011749347955,2048.0,128.0,400.2699890136719,347.3151804972038,32.11419583090793,0.132,0.0,375.3030556572808,32.0,498.1010713733911,0.0,396.69,0.044863590867526906,256,0.0,0.0,1024.0,295.36
2427,PAYX,7672.0,1422.9230607663026,9,0,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,4096.0,0.33122122454804725,2234663.0,-0.006999999999999999,0.0672,984.2540335437681,0.0,59.54999923706055,92.23586551959697,360000000.0,8.0,83.80613383436747,16.0,0.1672,-2.8447423185303435,0,0.721,64.0,37.92686686474437,18.963433432372184,2048.0,128.0,100.81999969482422,89.32798564005242,66.66822217736261,0.049,0.0,94.12305577596027,32.0,16.19829733179379,0.0,98.02,0.054852357346092236,256,0.0,0.0,1024.0,214.72
2611,TT,7672.0,1375.4503254268836,9,0,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,4096.0,0.30584478633390666,958507.0,-0.001,0.0621,401.09799446921477,0.0,76.6500015258789,150.19384662921613,240400000.0,8.0,252.7996633127224,16.0,0.25120000000000003,-0.5667890408953703,0,0.831,64.0,40.097887732323066,20.048943866161533,2048.0,128.0,168.08999633789062,144.02295009695368,87.74987659651339,0.154,0.0,159.4636107550727,32.0,323.35148981219544,0.0,165.56,0.07862485141904771,256,0.0,0.0,1024.0,249.92
1677,MDU,7672.0,1371.06069719481,9,0,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,4096.0,0.4589396124158125,1266444.0,0.015,0.096,622.2954075191719,0.0,19.239999771118164,27.27221155166626,200520000.0,8.0,393.91530836843793,16.0,0.2713,-1.4308414356217656,0,0.7170000000000001,64.0,39.956834144787884,19.978417072393942,2048.0,128.0,32.11999893188477,26.256474844843364,79.22726824015513,0.117,0.0,29.89500003390842,32.0,1.7030965964037357,0.0,31.61,0.08542564104352625,256,0.0,0.0,1024.0,213.44
2203,TD,7672.0,1247.4143391374155,9,0,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,4096.0,0.2463116531388683,1249785.0,-0.268,0.0666,466.46183195334913,0.0,38.47000122070313,57.919230754558846,1810000000.0,8.0,377.85192603885866,16.0,0.2591,-0.8221165310677699,0,0.667,64.0,39.83552621155233,19.917763105776164,2048.0,128.0,66.30999755859375,54.952949633701245,110.54809206803293,0.098,0.0,63.26222218407525,32.0,35.029404919144675,0.0,65.21,0.08348318756282598,256,0.0,0.0,1024.0,197.44
2273,NGVT,7672.0,1230.1754421794267,9,0,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,4096.0,0.2571514809468776,283056.0,0.073,0.047400000000000005,296.1824278938801,0.0,34.65999984741211,71.29826952860904,41120000.0,8.0,107.97551959137292,16.0,0.1846,-0.15696260896046918,0,0.8859999999999999,64.0,33.89968461018047,16.949842305090236,2048.0,128.0,79.62000274658203,67.35359740771835,119.94442486391056,0.057,0.0,73.17777824401854,32.0,387.38285928620695,0.0,75.53,0.06353214783828222,256,0.0,0.0,1024.0,267.5199999999999
2726,NSC,7672.0,1225.936743247683,9,0,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,4096.0,0.2899997720151837,887852.0,-0.043,0.0666,479.69388500671135,0.0,140.00999450683594,246.0672114445613,253300000.0,8.0,217.3858293663608,16.0,0.2115,-0.8738042383074662,0,0.762,64.0,39.921339336730135,19.960669668365068,2048.0,128.0,272.91000366210943,238.25179845137558,67.18088137878611,0.035,0.0,259.1266657511393,32.0,173.59954880801945,0.0,268.52,0.06458991069499731,256,0.0,0.0,1024.0,227.84
2734,WAT,7672.0,1205.13726846827,9,0,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,4096.0,0.25447362499708104,269222.0,0.098,0.0342,478.8686255280088,0.0,174.75999450683594,257.6663463299091,62200000.0,8.0,282.0536452408717,16.0,0.2252,-0.8705805684687844,0,0.915,64.0,38.483632807390244,19.241816403695122,2048.0,128.0,291.30999755859375,244.61920857601032,109.23319667139691,0.114,0.0,275.40944502088763,32.0,0.15236968320549135,0.0,284.17,0.04950850870464028,256,0.0,0.0,1024.0,276.79999999999995
2605,ZBH,7672.0,906.1069928700833,9,0,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,4096.0,0.0015689253805694571,786168.0,-0.019,0.0024,275.2083909708753,0.0,89.62999725341797,154.64076966505786,207600000.0,8.0,143.23856563332637,16.0,0.1033,-0.07503277722998178,0,0.918,64.0,38.08097264437691,19.040486322188453,2048.0,128.0,164.5,151.01899291113986,49.115668493356246,0.042,0.0,160.04861195882162,32.0,103.62248239548866,0.0,160.08,0.03885748509078373,256,0.0,0.0,1024.0,277.75999999999993
2728,ACN,7672.0,757.9412014170202,9,0,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,4096.0,0.4460750915256264,1729861.0,0.085,0.0768,191.5775921769387,0.0,152.14999389648438,254.1842305110051,635990000.0,8.0,120.46674834289189,16.0,0.1585,0.2516500305588332,0,0.735,64.0,39.91918122121982,19.95959061060991,2048.0,128.0,280.76998901367193,247.35345316276275,56.556445161066954,0.151,0.0,261.6599989997016,32.0,109.78303102242815,0.0,276.25,0.03253779033931181,256,0.0,0.0,1024.0,219.2
2420,CSX,7672.0,749.8258231926976,9,0,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,4096.0,0.32535144667384785,2665449.0,-0.021,0.0663,242.45291867802817,0.0,54.849998474121094,91.00336559002217,763000000.0,8.0,74.20142192348689,16.0,0.1723,0.052918286413952416,0,0.768,64.0,40.499686493300416,20.249843246650208,2048.0,128.0,97.66000366210938,87.89841752086613,72.34411978033648,0.001,0.0,92.65194447835285,32.0,69.93451083339279,0.0,96.42,0.05797079082869583,256,0.0,0.0,1024.0,229.76
2039,SLF,7672.0,642.2228391912644,9,0,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,4096.0,0.04691601233381108,379293.0,0.02,0.0329,50.74784681093902,0.0,30.0,47.113750017606286,585000000.0,8.0,273.1198000293239,16.0,0.16690000000000002,0.8017662233947694,0,0.544,64.0,38.77363379746589,19.386816898732945,2048.0,128.0,51.72999954223633,45.630359704545924,66.57811555329381,0.042,0.0,50.25527784559461,32.0,35.430390625,0.0,50.55,0.0593194641750292,256,0.0,0.0,1024.0,158.08
2033,GRWG,7670.0,12867.952823940721,9,1,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,4096.0,0.0,2070888.0,1.523,0.0017,219.38508038180044,0.0,3.2000000476837163,42.58918265195993,47880000.0,0.0,709.0461025152725,16.0,0.8045,0.143027029758592,2,0.537,64.0,3.3166061662864514,1.6583030831432255,2048.0,128.0,64.58000183105469,36.112985597239984,367.27097881046217,1.569,15.433333333333335,49.96166653103299,32.0,11375.360166797636,0.0,49.69,0.27425285278692385,256,20.368,4.0,1024.0,155.84
1412,WBAI,7670.0,10076.657677148773,9,1,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,4096.0,0.0,434745.0,1.0,0.16820000000000002,792.7476878395373,0.0,2.549999952316284,12.159230812237814,43000000.0,0.0,3277.1915866274244,16.0,1.8822,-2.096670655623193,2,0.08900000000000001,64.0,6.979519055438438,3.4897595277192184,2048.0,128.0,27.020000457763672,9.85892089836889,477.84486275602137,0.828,7.199999999999998,21.887777911292186,32.0,5486.2308202674485,0.0,21.37,0.4934410751812545,256,12.0,4.0,1024.0,12.480000000000002
2693,IAC,7670.0,8970.369461551632,9,1,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,4096.0,0.0,763497.0,0.266,-0.035,4811.627598740412,0.0,54.94105911254883,195.64875008509708,85530000.0,0.0,929.3113107467932,16.0,0.4231,-17.795420307579736,2,0.8909999999999999,64.0,12.213853426071038,6.106926713035519,2048.0,128.0,263.29000854492193,177.22028784443145,212.9637138498141,72.926,808.2888888888889,240.03805584377716,32.0,1920.3440636740827,0.0,216.31,0.13710551253629127,256,0.2560000000000002,4.0,1024.0,269.11999999999995
2186,TWTR,7670.0,5181.144912489402,9,1,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,4096.0,0.0,15215820.0,0.28,0.0025,2844.996504446117,0.0,23.020000457763672,55.81134579731868,794080000.0,0.0,927.2869645196996,16.0,0.3308,-10.113267595492644,2,0.78,64.0,11.888192505660136,5.944096252830068,2048.0,128.0,77.62999725341797,53.17964002211317,101.34956583722126,0.858,7.533333333333332,68.4463881386651,32.0,1047.9317708099436,0.0,63.63,0.13448478459540056,256,0.4800000000000004,4.0,1024.0,233.6
2790,ALGN,7670.0,4982.9223991624385,9,1,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,4096.0,0.0,609487.0,0.284,-0.014,2849.1116138492976,0.0,152.07000732421875,528.7334641676681,78850000.0,0.0,164.1002098713069,16.0,0.28350000000000003,-10.12934224159882,2,0.871,64.0,20.95820482176249,10.479102410881245,2048.0,128.0,620.4500122070312,483.68208828932956,190.7559118535032,0.303,1.3666666666666667,549.9163920084635,32.0,1482.7697056610134,0.0,541.53,0.116984028008356,256,0.5439999999999996,4.0,1024.0,262.72
2687,MED,7670.0,4886.099306055059,9,1,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,4096.0,0.0,122132.0,0.5529999999999999,-0.0956,1990.9317011148255,0.0,57.18999862670898,218.107595883883,11770000.0,0.0,553.6452851693168,16.0,0.1753,-6.777076957479787,2,0.87,64.0,3.792252796665988,1.896126398332994,2048.0,128.0,274.29998779296875,203.8697842385272,143.02775842236966,0.416,2.6222222222222227,247.58861202663846,32.0,1922.842394594723,0.0,211.82,0.09356533660377526,256,4.847999999999999,4.0,1024.0,262.4
1850,PLT,7670.0,4820.387147000197,9,1,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,4096.0,0.0,423580.0,0.261,0.0315,429.13054302075835,0.0,7.440000057220459,32.45596172259404,41250000.0,0.0,1054.504831820787,16.0,0.6635,-0.6762911836748376,2,0.985,64.0,20.49373476594887,10.246867382974434,2048.0,128.0,44.72000122070313,28.003309517455612,325.64121431573017,1.242,11.8,40.811666912502716,32.0,2669.00652401673,0.0,38.91,0.1874316772678595,256,0.17600000000000016,4.0,1024.0,299.2
2677,ETSY,7670.0,4715.0817126509255,9,1,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,4096.0,0.0,1767225.0,1.287,-0.0248,334.49564473548355,0.0,34.799999237060554,187.5877877015334,126010000.0,0.0,571.2183866681603,16.0,0.3456,-0.3066236122479827,2,0.897,64.0,12.724288204239091,6.3621441021195455,2048.0,128.0,244.5800018310547,173.41575468872952,167.3684358282166,3.875,41.055555555555564,213.7483329772949,32.0,3294.102195961222,0.0,201.67,0.12306159592929793,256,16.592,4.0,1024.0,271.04
1694,VSTO,7670.0,3942.603424148554,9,1,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,4096.0,0.0,711269.0,0.353,0.0189,506.6136033051898,0.0,7.039999961853027,27.16144220645611,58300000.0,0.0,800.2479374653277,16.0,0.4127,-0.9789593879108978,2,0.934,64.0,23.070385568714727,11.535192784357363,2048.0,128.0,36.22999954223633,25.49366900217619,133.97834270436778,4.195,44.611111111111114,32.468055513170036,32.0,2137.8908862736603,0.0,32.07,0.12796493582532828,256,1.6479999999999997,4.0,1024.0,282.88
1957,COHU,7670.0,3730.032203432295,9,1,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,4096.0,0.0,561887.0,0.425,0.0431,895.9408065526013,0.0,11.239999771118164,39.0477886566749,42120000.0,0.0,496.77409755114235,16.0,0.603,-2.4997687755960993,2,0.8009999999999999,64.0,13.26000872613586,6.63000436306793,2048.0,128.0,50.54999923706055,33.83000014325697,315.8743964004935,1.9,19.11111111111111,43.78361140357124,32.0,1739.16015691167,0.0,41.84,0.16162181607228066,256,2.8,4.0,1024.0,240.32
2673,INSP,7670.0,3454.756807126558,9,1,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,4096.0,0.0,270520.0,0.71,-0.0357,546.0121364892418,0.0,49.5,200.6092306283804,26990000.0,0.0,321.5961208357508,16.0,0.3206,-1.1328599081611006,2,0.918,64.0,13.730364426613178,6.865182213306589,2048.0,128.0,249.25,181.90201442361732,210.6209703545781,0.265,0.9444444444444448,216.35999976264102,32.0,2069.721212121212,0.0,206.99,0.14637624141144687,256,7.3599999999999985,4.0,1024.0,277.75999999999993
1253,SBSW,7670.0,3304.483251234809,9,1,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,4096.0,0.0,1691949.0,1.301,0.0337,173.6936522856757,0.0,4.599999904632568,16.24355770074404,668400000.0,0.0,586.2889685984428,16.0,0.33840000000000003,0.32150917075907937,2,0.126,64.0,24.10112412245152,12.05056206122576,2048.0,128.0,20.040000915527344,15.127482002587627,151.09738880755924,59.883,663.3666666666667,18.568611092037624,32.0,1652.6471342967309,0.0,17.86,0.10175439605643714,256,16.816,4.0,1024.0,24.32
2745,WDFC,7670.0,3297.9151601509216,9,1,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,4096.0,0.0,51664.0,0.264,-0.0054,2158.7692548371438,0.0,154.25999450683594,285.07624890254095,13680000.0,0.0,359.5953037938678,16.0,0.261,-7.432692401707593,2,0.894,64.0,29.256368401867704,14.628184200933852,2048.0,128.0,332.2900085449219,264.7427329742651,157.29625570178337,0.945,8.5,310.1036122639974,32.0,299.47328225110766,0.0,306.18,0.09251096421785612,256,0.2240000000000002,4.0,1024.0,270.08
2212,MATX,7670.0,3114.7926305978526,9,1,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,4096.0,0.0,325573.0,0.295,-0.034300000000000004,1231.5665244293932,0.0,24.920000076293945,64.11153848354633,43400000.0,0.0,493.49482019116266,16.0,0.29350000000000004,-3.8108067360523177,2,0.8690000000000001,64.0,18.864486555673803,9.432243277836902,2048.0,128.0,77.51000213623047,59.36093526606936,163.89963105844166,4.462,47.577777777777776,71.8358334435357,32.0,887.001009899767,0.0,66.7,0.1561374078002827,256,0.7199999999999998,4.0,1024.0,262.08
2465,NARI,7670.0,2794.0653958839257,9,1,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,4096.0,0.0,526100.0,1.442,0.0172,640.999046350517,0.0,42.5099983215332,90.8336538901696,48860000.0,0.0,803.1369059584799,16.0,0.4101,-1.5039025248067068,2,0.581,64.0,17.023297322736035,8.511648661368017,2048.0,128.0,125.91999816894531,85.26266188587215,133.81463084125966,18.676,205.51111111111112,108.64416652255586,32.0,795.9306029097411,0.0,107.0,0.14615272871316526,256,19.072,4.0,1024.0,169.91999999999996
1143,ABR,7670.0,2520.6468201365547,9,1,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,4096.0,0.0,1418749.0,0.416,0.0284,282.91964178583646,0.0,4.059999942779541,14.729903844686653,119920000.0,0.0,390.64316284529053,16.0,0.268,-0.10515485072592393,2,0.455,64.0,31.905722439513607,15.952861219756805,2048.0,128.0,16.969999313354492,13.958705051339786,113.14911540614496,1.0490000000000002,9.65555555555556,16.134722259309555,32.0,1544.0708682441364,0.0,15.9,0.09389264032081243,256,2.6560000000000006,4.0,1024.0,129.6
2462,LOGI,7670.0,2435.0786498456077,9,1,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,4096.0,0.0,437227.0,0.847,0.0182,1191.6393519974424,0.0,42.59000015258789,98.4012501789973,169050000.0,0.0,295.6161286063293,16.0,0.2551,-3.6548412187400086,2,0.325,64.0,22.338591246598163,11.169295623299082,2048.0,128.0,118.62999725341795,93.51920889435912,106.91301465384966,2.2,22.44444444444445,105.503055996365,32.0,687.3470310253384,0.0,104.5,0.058792248306566076,256,9.552,4.0,1024.0,88.0
1954,PGNY,7670.0,2069.4459241320637,9,1,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,4096.0,0.0,521079.0,0.541,-0.0307,83.00468173815091,0.0,16.5,42.00903839331407,86800000.0,0.0,451.36932144578265,16.0,0.3108,0.675762961960348,2,0.8740000000000001,64.0,14.414197817822476,7.207098908911238,2048.0,128.0,53.34000015258789,38.39856112089088,192.56600346672408,8.301,90.23333333333336,46.63833310869004,32.0,962.1876420454546,0.0,44.51,0.12764537588433622,256,4.6560000000000015,4.0,1024.0,263.68
2501,AVAV,7670.0,2069.006355294031,9,1,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,4096.0,0.0,129482.0,0.273,-0.0091,470.3209750957135,0.0,53.52999877929688,103.86807698469894,23940000.0,0.0,572.2614725342238,16.0,0.3394,-0.8371913089676309,2,0.799,64.0,15.595570412920187,7.797785206460094,2048.0,128.0,137.94000244140622,94.95453232140851,192.24926945696842,1.206,11.4,118.3797221713596,32.0,559.2307011517778,0.0,116.06,0.10258143596728124,256,0.3680000000000003,4.0,1024.0,239.68
2227,SCCO,7670.0,2000.5113549551295,9,1,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,4096.0,0.0,1121487.0,0.267,-0.0386,531.4574383803126,0.0,26.540000915527344,66.63999997652492,773100000.0,0.0,406.16139999949417,16.0,0.2375,-1.076005618673096,2,0.084,64.0,14.072204588429432,7.036102294214716,2048.0,128.0,81.52999877929688,61.84604315449008,158.74942147878662,0.931,8.344444444444441,73.24805556403265,32.0,863.4163346653631,0.0,67.87,0.1220091040839595,256,0.27200000000000024,4.0,1024.0,10.88
2765,MPWR,7670.0,1707.9110245757645,9,1,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,4096.0,0.0,495686.0,0.398,0.0195,641.8587585319237,0.0,153.4199981689453,349.21375069251434,45150000.0,0.0,62.166392545696965,16.0,0.1881,-1.5072607755153271,2,0.948,64.0,21.514297406639095,10.757148703319547,2048.0,128.0,403.17999267578125,334.3848211713832,90.82244688287169,0.217,0.4111111111111112,354.51388719346784,32.0,590.6121135213342,0.0,353.21,0.04075587286817891,256,2.3679999999999994,4.0,1024.0,287.36
1295,TGNA,7670.0,1417.7640153296827,9,1,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,4096.0,0.0,1785940.0,0.35100000000000003,0.0793,24.30390654975432,0.0,10.119999885559082,16.124038421190697,219940000.0,0.0,689.0201363268668,16.0,0.3895,0.9050628650400222,2,0.914,64.0,27.85127073412907,13.925635367064535,2048.0,128.0,20.6200008392334,15.108345285594034,137.68149339857945,1.881,18.9,18.836388799879288,32.0,227.87042083895255,0.0,18.83,0.11515211433574445,256,1.6160000000000003,4.0,1024.0,276.48
2804,WTM,7670.0,1415.652697363486,9,1,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,4096.0,0.0,11931.0,1.971,-0.0095,454.57423893098706,0.0,757.0,1057.4833685067983,3220000.0,0.0,448.6486087346422,16.0,0.1657,-0.7756806208241683,2,0.888,64.0,22.116971515001406,11.058485757500703,2048.0,128.0,1267.52001953125,1006.1494276746573,104.48936105564225,6.863,74.25555555555556,1173.3130662706162,32.0,4.750726552179657,0.0,1114.9,0.06274926197699411,256,27.536,4.0,1024.0,268.16
1187,VALE,7670.0,1407.438967929275,9,1,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,4096.0,0.0,20391216.0,0.924,-0.004,303.1513378709101,0.0,7.579999923706055,16.284807700377247,5130000000.0,0.0,280.84560279107893,16.0,0.25980000000000003,-0.1841849135582424,2,0.234,64.0,28.609640075401014,14.304820037700507,2048.0,128.0,18.940000534057614,14.955035991805921,182.10403911072132,1.753,17.477777777777778,17.40138891008165,32.0,511.1895046504834,0.0,17.38,0.09224561520134868,256,10.784,4.0,1024.0,58.88
1653,SMPL,7670.0,1286.371001675732,9,1,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,4096.0,0.0,547564.0,0.519,0.0336,12.235098616267235,0.0,15.789999961853027,27.594519211695747,95540000.0,0.0,433.29620285233847,16.0,0.2398,0.952206646030206,2,0.994,64.0,21.573037653074216,10.786518826537108,2048.0,128.0,34.709999084472656,26.07410067276989,119.42184341460398,5.221,56.01111111111112,30.51361110475328,32.0,326.5904679557276,0.0,30.42,0.07272124607222266,256,4.303999999999999,4.0,1024.0,302.08
2500,ABT,7670.0,970.1848027641518,9,1,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,4096.0,0.0,4010557.0,0.287,-0.0103,431.1631520941661,0.0,76.56999969482422,114.70298040830171,1780000000.0,0.0,213.89339098045303,16.0,0.0979,-0.6842310628678363,2,0.758,64.0,31.500070301732464,15.750035150866232,2048.0,128.0,128.22999572753906,112.73856101276208,35.68549115692378,1.088,10.08888888888889,120.69277763366699,32.0,4.921375068589323,0.0,119.84,0.0303991225320705,256,0.5919999999999996,4.0,1024.0,226.56
2638,IIPR,7668.0,1823.2397917883427,9,0,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,4096.0,0.0,202925.0,1.096,-0.0358,131.8603398646916,0.0,66.58999633789061,179.5076924103957,23930000.0,0.0,250.4734749491244,16.0,0.2663,0.4849205474035484,0,0.7859999999999999,64.0,11.65891240561616,5.82945620280808,2048.0,128.0,220.16000366210938,165.97992805096746,166.91693829148878,0.163,0.0,190.48472256130643,32.0,1007.3307356803624,0.0,180.16,0.11393439425079925,256,13.535999999999998,4.0,1024.0,235.51999999999995
2460,PENN,7666.0,10310.467806439847,8,1,True,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,4096.0,0.0,3040894.0,-0.234,-0.0571,938.0162620519612,0.0,9.210000038146973,96.1789420568026,155300000.0,0.0,831.6091082690092,16.0,0.4515,-2.664126023640473,2,0.909,64.0,3.1108168336333994,1.5554084168166997,2048.0,128.0,136.47000122070312,88.7664027042526,171.02056782227902,1.089,10.1,115.70611106024849,32.0,8079.927079556214,0.0,104.84,0.2485634899324919,256,0.0,0.0,1024.0,274.88
1722,FCX,7666.0,5004.52794347585,8,1,True,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,4096.0,0.0,16271570.0,0.149,0.0266,116.94045321849336,0.0,6.309999942779541,28.528269235904396,1450000000.0,0.0,844.7198838609752,16.0,0.5517,0.5432013546152603,2,0.764,64.0,19.585427077109905,9.792713538554953,2048.0,128.0,38.08000183105469,25.53582733483623,239.99696320890374,77.667,860.9666666666667,34.411666764153374,32.0,2683.8214480448887,0.0,32.93,0.22438786025787136,256,0.0,0.0,1024.0,228.48
