,Ticker,SMA200_value,SMA150_value,SMA50_value,SMA200_percent,SMA50_percent,EPS_QoQ_percent,Sales_QoQ_percent,prev_close,week52_high,week52_low,Inst. Ownership,Shares Outstanding,volume,Relative Strength Value,rs_value_rule (1st),rs_value_rule_score,rs_value_rule_nvalue,liquidity_rule,liquidity_rule_score,liquidity_rule_nvalue,vol_price_rule (2nd),vol_price_rule_score,vol_price_rule_nvalue,eps_QoQ_yearly_rule (1st),eps_QoQ_yearly_rule_score,eps_QoQ_yearly_rule_nvalue,sales_QoQ_yearly_rule (1st),sales_QoQ_yearly_rule_score,sales_QoQ_yearly_rule_nvalue,shares_outstanding_rule (2nd),shares_outstanding_rule_score,shares_outstanding_rule_nvalue,inst_ownership_rule (2nd),inst_ownership_rule_score,inst_ownership_rule_nvalue,SMA200_slope_rule (1st),SMA200_slope_rul_score,SMA200_slope_rul_nvalue,SMA150_greater_SMA200_rule (1st),SMA150_greater_SMA200_rule_score,SMA150_greater_SMA200_rule_nvalue,SMA50_greater_SMA150_rule (1st),SMA50_greater_SMA150_rule_score,SMA50_greater_SMA150_rule_nvalue,close_greater_SMA50_rule (1st),close_greater_SMA50_rule_score,close_greater_SMA50_rule_nvalue,week52_span_rule (1st),week52_span_rule_score,week52_span_rule_nvalue,close_above_52weekhigh_rule (1st),close_above_52weekhigh_rule_score,close_above_52weekhigh_rule_nvalue,Primary Passed Tests,Secondary Passed Tests,Double Bottom Chart Pattern,Inverse Head and Shoulder Pattern,Multiple Bottom Pattern,Channel Up Pattern,Channel Up Strong Pattern,Wedge Down Pattern,Wedge Down Strong Pattern,Channel Down Strong Pattern,Lwowski Rating,N-Value Rating
1880,ABG,141.71618734675346,153.3009620813223,177.85777791341147,0.5415,0.1531,1.044,0.18,196.5,201.07000732421875,42.099998474121094,0.0,19200000.0,90594.0,1.2256416156697383,True,57.764253611453,256.0,True,57.764253611453,256,True,2.9885024,16.0,True,1228.8000000000002,256.0,False,0.0,0.0,True,3.712,16.0,False,0.0,0.0,True,1.1614657912440596,256.0,True,20.92705418889865,256.0,True,41.00786301445371,256.0,True,26.83272505793967,256.0,True,477.5951126930477,256.0,True,77.57535961019096,256.0,8,2,False,False,False,False,False,False,False,False,1996.1285899786808,2336.0
1752,SWAV,100.13143909920892,109.19307701404279,117.46138869391547,0.5466,0.1015,0.064,0.5870000000000001,130.26,142.0500030517578,27.25,0.9975,34460000.0,503167.0,2.1091825787305027,True,283.9507401550087,256.0,True,283.9507401550087,256,True,53.91203564799999,16.0,False,10.31111111111111,16.0,True,345.0880000000001,256.0,False,0.0,0.0,False,0.0,0.0,True,1.1485359086946558,256.0,True,23.167342116186536,256.0,True,19.38481676613243,256.0,True,27.89380008860187,256.0,True,544.6928612385321,256.0,True,57.0030203786736,256.0,8,1,False,False,False,False,False,False,False,False,1650.5030035659502,2336.0
1135,PPBI,32.125251701409866,35.23586526283851,42.13972197638618,0.5156000000000001,0.08460000000000001,0.026000000000000002,0.39299999999999996,43.44,46.650001525878906,15.84000015258789,0.909,93660000.0,431813.0,1.6701822550010006,True,171.56665728025615,256.0,True,171.56665728025615,256,True,4.0084871679999985,16.0,False,13.68888888888889,16.0,True,146.43199999999996,256.0,False,0.0,0.0,False,0.0,0.0,True,1.4763446693294946,256.0,True,24.787885839063637,256.0,True,50.15876027123357,256.0,True,7.899225681452503,256.0,True,196.36364680238543,256.0,True,61.84607749207662,256.0,8,1,False,False,False,False,False,False,False,False,849.7946313729424,2336.0
1613,ROCK,77.59805758908499,81.58163470488329,90.91777759128146,0.3232,0.021099999999999997,0.10800000000000001,0.54,91.51,100.9800033569336,38.029998779296875,0.0,32840000.000000004,219455.0,1.1547661424017697,True,39.620132454853035,256.0,True,39.620132454853035,256,True,5.421148853333334,16.0,False,6.399999999999999,16.0,True,296.96000000000004,256.0,False,0.0,0.0,False,0.0,0.0,True,0.9947435903559028,256.0,True,13.142026660572101,256.0,True,29.29645363890791,256.0,True,1.667538963760208,256.0,True,151.84982943698557,256.0,True,53.32275990252893,256.0,8,1,False,False,False,False,False,False,False,False,638.2947659561501,2336.0
1598,MNST,86.15151077380283,88.22471156487099,89.0280556148953,0.0966,0.0259,0.196,0.1,91.09,94.98999786376953,53.099998474121094,0.6559999999999999,527640000.0,1751539.0,41.51430677503059,True,10371.662534407831,256.0,True,10371.662534407831,256,True,154.1842000106667,16.0,True,22.755555555555578,256.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,0.21810423543521623,256.0,True,6.160535059065239,256.0,True,2.3310484461601813,256.0,True,5.9291170512600715,256.0,True,18.77333504982742,256.0,True,71.31923394633809,256.0,8,1,False,False,False,False,False,False,False,False,21024.99619816997,2320.0
1003,WLL,24.376187118694936,26.687403908142677,33.70000007417467,0.1661,0.20629999999999998,1.0,-0.442,35.45,36.97999954223633,0.28999999165534973,0.8859999999999999,38170000.0,735117.0,1.564606328981864,True,144.53922021935716,256.0,True,144.53922021935716,256,True,11.797224160000003,16.0,True,1166.2222222222224,256.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,3.045243486162572,256.0,True,24.27252035839717,256.0,True,67.26861198951026,256.0,True,13.293767953270773,256.0,True,19330.64859700425,256.0,True,71.21110915229926,256.0,8,1,False,False,False,False,False,False,False,False,20976.837736764825,2320.0
868,DXC,23.75827333738478,25.445576887864334,27.299722141689724,0.40759999999999996,0.1295,12.39,-0.146,31.26,31.260000228881836,11.670000076293945,0.8640000000000001,254320000.0,2228988.0,2.566988382612874,True,401.14902594889577,256.0,True,401.14902594889577,256,True,58.323375872000014,16.0,True,17365.333333333336,256.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,0.8078265809714248,256.0,True,18.181022786831594,256.0,True,18.653976173190173,256.0,True,37.13704947125442,256.0,True,155.44267384453,256.0,True,85.33333083413311,256.0,8,1,False,False,False,False,False,False,False,False,18541.510640794037,2320.0
849,SLQT,23.147050432164033,24.272980873401348,28.3461111386617,0.3245,0.1114,8.238999999999999,3.8160000000000003,29.51,32.220001220703125,16.850000381469727,0.603,162650000.0,1179742.0,-3.0448881350583,False,0.0,0.0,True,1035.4913625749248,256,True,21.135132181333336,16.0,True,11461.688888888888,256.0,True,3651.5840000000003,256.0,False,0.0,0.0,False,0.0,0.0,True,0.7349354753911977,256.0,True,12.452480448922804,256.0,True,42.958108579456685,256.0,True,10.511337764996577,256.0,True,37.708728513887934,256.0,True,56.624031193219594,256.0,8,1,False,False,False,False,False,False,False,False,16330.88900562102,2320.0
1320,FRHC,41.86913664563954,47.23778845713689,53.7158334520128,0.6079,0.0693,7.397,2.346,53.36,60.22999954223633,13.979999542236328,0.03,58400000.0,1808760.0,3.5981273704404293,True,665.1206068327499,256.0,True,665.1206068327499,256,True,86.94979584,16.0,True,10264.177777777779,256.0,True,2146.304,256.0,False,0.0,0.0,False,0.0,0.0,True,1.5055852448602562,256.0,True,32.825488506614676,256.0,True,35.10705248602042,256.0,False,0.0,0.0,True,405.7545230768727,256.0,True,46.39991374886869,256.0,8,1,False,False,False,False,False,False,False,False,14349.265350346515,2320.0
1210,AVNT,38.62920859906313,41.66528841165396,46.551666577657066,0.38549999999999995,0.0703,8.677,0.514,47.27,51.209999084472656,17.56999969482422,0.968,91300000.0,425967.0,-4.180291248573591,False,0.0,0.0,True,1326.1545596348392,256,True,5.477824096,16.0,True,12084.622222222222,256.0,True,270.336,256.0,False,0.0,0.0,False,0.0,0.0,True,1.2354539250166043,256.0,True,20.12043373940884,256.0,True,30.022900553039474,256.0,True,3.950306608529743,256.0,True,191.68673853148266,256.0,True,59.07180150602455,256.0,8,1,False,False,False,False,False,False,False,False,13992.678240816562,2320.0
1514,PINS,64.43740981945889,71.25153805659367,75.89499971601698,0.4511,0.034,7.808,0.764,74.03,89.1500015258789,13.699999809265137,0.742,618370000.0,11471293.0,2.3089509412188183,True,335.0914409520175,256.0,True,335.0914409520175,256,True,889.8344755093333,16.0,True,10848.711111111112,256.0,True,526.336,256.0,False,0.0,0.0,False,0.0,0.0,True,1.025873960029729,256.0,True,27.07149206639468,256.0,True,16.683516135022735,256.0,False,0.0,0.0,True,743.5211989064627,256.0,True,27.442582548150412,256.0,8,1,False,False,False,False,False,False,False,False,13750.809132140539,2320.0
1527,CROX,64.30438860886389,70.00807703458347,78.8630559709337,0.42710000000000004,0.0288,8.436,0.565,80.45,84.80000305175781,14.710000038146973,0.935,66730000.00000001,950377.0,-1.5229088464883984,False,0.0,0.0,True,645.86466470103,256,True,65.55501829333333,16.0,True,11741.866666666667,256.0,True,322.55999999999995,256.0,False,0.0,0.0,False,0.0,0.0,True,1.2943217952840127,256.0,True,22.706758723197648,256.0,True,32.38018674025057,256.0,True,5.151432016414713,256.0,True,629.4711376595484,256.0,True,67.82388771738901,256.0,8,1,False,False,False,False,False,False,False,False,13534.674074313116,2320.0
525,GSBD,17.73093526826488,18.51778846520644,19.038888719346787,0.1535,0.0525,7.28,1.2229999999999999,19.33,20.260000228881836,11.399999618530273,0.172,94520000.0,245145.0,2.7459621593661616,True,446.9663127977374,256.0,False,0.0,0,False,0.0,0.0,True,10097.77777777778,256.0,True,996.3519999999999,256.0,False,0.0,0.0,True,16.0,16.0,True,0.39195308949846014,256.0,True,11.360620033257364,256.0,True,7.203973914627043,256.0,True,3.91432971460632,256.0,True,16.976854323566315,256.0,True,69.66501770950275,256.0,9,1,False,False,False,False,False,False,False,False,11666.608839360577,2320.0
1523,BCO,64.53014390245616,71.17653854076678,78.56388918558757,0.36,0.0378,7.4510000000000005,0.092,79.23,83.19999694824219,34.790000915527344,0.0,49800000.0,375125.0,2.429135730978265,True,365.85874713043586,256.0,True,365.85874713043586,256,True,15.702564,16.0,True,10340.97777777778,256.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,1.0819860430500716,256.0,True,26.367166172439884,256.0,True,26.570015960960884,256.0,True,2.1705184182870823,256.0,True,111.33311856701597,256.0,True,69.04616576877616,256.0,8,1,False,False,False,False,False,False,False,False,11324.966806969178,2320.0
1541,APPS,54.46913664289516,61.46423077583313,80.91138882107205,0.917,0.0646,3.245,1.4609999999999999,80.36,94.73999786376953,3.8299999237060547,0.65,89000000.0,2716649.0,4.199723119881884,True,819.1291186897622,256.0,True,819.1291186897622,256,True,216.86390788266664,16.0,True,4359.111111111111,256.0,True,1240.0639999999999,256.0,False,0.0,0.0,False,0.0,0.0,True,2.6216440526278637,256.0,True,32.87630772950211,256.0,True,80.99788115364537,256.0,False,0.0,0.0,True,3543.494506985229,256.0,True,33.524459416905614,256.0,8,1,False,False,False,False,False,False,False,False,11147.812055711212,2320.0
52,AXR,7.516187057220678,8.068846161548908,9.283333354526096,0.6845,0.242,5.836,0.491,11.1,11.380000114440918,4.010000228881836,0.364,7340000.0,16550.0,1.0429888579265754,True,11.005147629203293,256.0,False,0.0,0,False,0.0,0.0,True,8044.08888888889,256.0,True,246.784,256.0,True,11.3024,16.0,False,0.0,0.0,True,1.264117106524547,256.0,True,18.823471213653285,256.0,True,38.53199270098336,256.0,True,50.09694723658455,256.0,True,179.90222389227523,256.0,True,76.93497028986083,256.0,9,1,False,False,False,False,False,False,False,False,8678.734158957977,2320.0
1813,FUTU,75.55935279242426,90.64480805397034,148.54277843899197,1.5138999999999998,0.1233,2.4019999999999997,0.261,158.82,191.0,9.899999618530273,0.619,130190000.0,10044969.0,-2.075599664627652,False,0.0,0.0,True,787.3535141446789,256,True,1685.698108352,16.0,True,3160.177777777777,256.0,True,11.26400000000001,256.0,False,0.0,0.0,False,0.0,0.0,True,3.3492183404560145,256.0,True,51.110503256494205,256.0,True,163.51604396073654,256.0,True,17.711858814453365,256.0,True,2707.394053580315,256.0,True,27.824921465968576,256.0,8,1,False,False,False,False,False,False,False,False,8615.399999692878,2320.0
1808,AMG,104.4315826361128,115.25240362607516,144.62722142537436,0.6209,0.1198,4.596,-0.002,149.03,152.2899932861328,55.36000061035156,0.0,44700000.0,232670.0,3.489989303029644,True,637.4372615755889,256.0,True,637.4372615755889,256,True,20.98646410666667,16.0,True,6280.533333333334,256.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,1.376336499480746,256.0,True,26.52578945473576,256.0,True,65.24769219580293,256.0,True,7.793216961481476,256.0,True,166.53870503708166,256.0,True,78.02658683614688,256.0,8,1,False,False,False,False,False,False,False,False,7921.902647575908,2320.0
1101,CARR,36.84884882316315,38.55173070614155,38.67999977535672,0.24710000000000001,0.0894,0.951,0.021,42.22,42.36000061035156,12.890000343322754,0.8590000000000001,869280000.0,4640605.0,12.426144658565534,True,2925.0930325927766,256.0,True,2925.0930325927766,256,True,192.98809930666667,16.0,True,1096.5333333333333,256.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,0.5709377252274487,256.0,True,11.830430962294791,256.0,True,0.8517615452696873,256.0,True,23.429163980658835,256.0,True,248.7708239294562,256.0,True,84.20522015317623,256.0,8,1,False,False,False,False,False,False,False,False,7509.365836121636,2320.0
1133,SRC,38.14374105878871,39.57576929605924,42.41555563608805,0.16949999999999998,0.045,5.263999999999999,0.062,42.5,44.47999954223633,22.25,0.0,109770000.0,638259.0,1.203401153497297,True,52.07069529530804,256.0,True,52.07069529530804,256,True,12.934408,16.0,True,7230.577777777778,256.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,0.41152066180152364,256.0,True,9.610993011310494,256.0,True,18.369454744111938,256.0,True,0.5096657779738265,256.0,True,51.061929424157306,256.0,True,70.13909208546077,256.0,8,1,False,False,False,False,False,False,False,False,7497.7562320732095,2320.0
1316,MC,45.570719437633485,48.74653849234948,54.82000022464328,0.3979,0.0393,4.122,0.888,54.88,57.959999084472656,26.510000228881836,0.983,60480000.0,536232.0,0.41453295575799975,False,0.0,0.0,True,149.87956332595206,256,True,15.390306304000001,16.0,True,5606.4,256.0,True,653.312,256.0,False,0.0,0.0,False,0.0,0.0,True,1.0452757817077418,256.0,True,17.840615378476777,256.0,True,31.895725349015947,256.0,True,0.28018866159026645,256.0,True,79.82254932143789,256.0,True,67.19485212607071,256.0,8,1,False,False,False,False,False,False,False,False,6623.061076248251,2320.0
1439,LOB,44.26388481195024,49.34653836030226,57.80916669633653,0.9037000000000001,0.2783,3.115,0.34299999999999997,68.49,68.58000183105469,10.600000381469727,0.49200000000000005,41330000.0,387317.0,-1.8573938236692535,False,0.0,0.0,True,731.492818859329,256,True,12.295830751999999,16.0,True,4174.222222222223,256.0,True,95.23199999999997,256.0,False,0.0,0.0,False,0.0,0.0,True,1.9434345533174167,256.0,True,29.395506379657707,256.0,True,43.90242813399856,256.0,True,47.298611656187795,256.0,True,737.7630096376884,256.0,True,84.88538022485017,256.0,8,1,False,False,False,False,False,False,False,False,5958.431242419252,2320.0
1402,UCTT,35.470719358046274,39.87432685265174,50.692500008477104,0.9904999999999999,0.3298,3.0869999999999997,0.29100000000000004,58.04,63.63999938964844,12.710000038146973,0.9059999999999999,40500000.0,1185938.0,-2.8898970225266902,False,0.0,0.0,True,995.8136377668327,256,True,57.42063095466666,16.0,True,4134.4,256.0,True,41.98400000000004,256.0,False,0.0,0.0,False,0.0,0.0,True,1.0914843566619399,256.0,True,31.78180592391269,256.0,True,69.4545224079969,256.0,True,37.10529166080418,256.0,True,513.0876378372648,256.0,True,55.2977193065323,256.0,8,1,False,False,False,False,False,False,False,False,5937.436730214672,2320.0
1526,CLGX,76.32834548401318,78.88663490001971,81.7233337826199,0.09050000000000001,-0.0158,2.465,0.325,79.25,89.91999816894531,29.079999923706055,0.9009999999999999,76270000.0,579212.0,5.22965732458174,True,1082.7922750929254,256.0,True,1082.7922750929254,256,True,32.96272106666667,16.0,True,3249.7777777777774,256.0,True,76.80000000000001,256.0,False,0.0,0.0,False,0.0,0.0,True,0.2521280085411479,256.0,True,8.580326041979307,256.0,True,9.205550659703281,256.0,False,0.0,0.0,True,218.95569996513908,256.0,True,44.83037386013715,256.0,8,1,False,False,False,False,False,False,False,False,5806.949127565795,2320.0
1264,KLIC,34.947553854194474,38.440384461329536,47.87444443172879,0.6406000000000001,0.13970000000000002,2.6689999999999996,0.857,49.11,52.150001525878906,20.200000762939453,0.9009999999999999,61970000.0,1070575.0,-3.886471559727417,False,0.0,0.0,True,1250.9367192902187,256,True,40.0810008,16.0,True,3539.9111111111106,256.0,True,621.568,256.0,False,0.0,0.0,False,0.0,0.0,True,1.2158018739864624,256.0,True,25.58590049412733,256.0,True,62.82765862687413,256.0,True,6.606911667215093,256.0,True,140.5465312789112,256.0,True,65.43584869660246,256.0,8,1,False,False,False,False,False,False,False,False,5754.715483839045,2320.0
2031,GOOGL,1793.2310747105441,1887.414804311899,2059.9038899739585,0.24789999999999998,0.0527,0.603,0.235,2062.52,2129.780029296875,1092.699951171875,0.813,675580000.0,1957485.0,1.9671025409892677,True,247.57825049325254,256.0,True,247.57825049325254,256,True,4290.5087596799995,16.0,True,601.6,256.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,0.5508120013862775,256.0,True,13.445581619668692,256.0,True,23.395602190153312,256.0,True,0.3251239875444334,256.0,True,43.38155680263574,256.0,True,74.5537740905042,256.0,8,1,False,False,False,False,False,False,False,False,5542.917711358397,2320.0
1100,AVT,33.40474810703195,35.594134495808525,39.340277671813965,0.3357,0.0819,2.7239999999999998,0.028999999999999998,41.51,42.02000045776367,24.649999618530273,0.973,98940000.0,382329.0,4.345690795316409,True,856.4968436010006,256.0,True,856.4968436010006,256,True,0.928508575999999,16.0,True,3618.1333333333328,256.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,0.6533535518288419,256.0,True,16.778540395843237,256.0,True,26.942996834782523,256.0,True,14.119089871436918,256.0,True,5.836599196561294,256.0,True,81.19054051197254,256.0,8,1,False,False,False,False,False,False,False,False,5477.576649473759,2320.0
1322,ACHC,45.21733819151954,50.07105779647827,55.670833587646484,0.42119999999999996,0.038599999999999995,1.69,0.040999999999999995,57.14,60.970001220703125,15.529999732971191,0.0,87880000.0,393809.0,6.506330881137518,True,1409.6207055712046,256.0,True,1409.6207055712046,256,True,8.002396010666669,16.0,True,2147.5555555555557,256.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,1.1988653459194853,256.0,True,27.479552502771494,256.0,True,28.63016412327303,256.0,True,6.755900304068004,256.0,True,347.02590782519576,256.0,True,63.891524949550316,256.0,8,1,False,False,False,False,False,False,False,False,5449.781277759409,2320.0
1840,SITE,148.19884919091095,156.14144259232742,166.61361100938586,0.2501,0.0452,3.3280000000000003,0.262,170.74,181.52999877929688,61.459999084472656,0.0,44400000.0,294117.0,-1.2817978511660106,False,0.0,0.0,True,584.1402498984987,256,True,37.565372352000004,16.0,True,4477.155555555556,256.0,True,12.288000000000011,256.0,False,0.0,0.0,False,0.0,0.0,True,0.5281716472537417,256.0,True,13.720105937822087,256.0,True,17.16952956407933,256.0,True,6.340151775101456,256.0,True,197.6773222885453,256.0,True,65.04475141978553,256.0,8,1,False,False,False,False,False,False,False,False,5411.629210438643,2320.0
1179,PW,30.202517996589055,33.81499998386089,40.50499990251329,0.6192,0.19940000000000002,2.291,1.3330000000000002,45.24,48.56999969482422,9.670000076293945,0.35700000000000004,1920000.0,27237.0,3.2264782765182662,True,569.9784387886762,256.0,False,0.0,0,False,0.0,0.0,True,3002.3111111111107,256.0,True,1108.9920000000002,256.0,True,14.7712,16.0,False,0.0,0.0,True,0.7506937832439484,256.0,True,30.61981086630039,256.0,True,50.64734526075459,256.0,True,29.92618264100736,256.0,True,515.4945081969638,256.0,True,61.931235269197316,256.0,9,1,False,False,False,False,False,False,False,False,5385.4225259172545,2320.0
1610,DY,75.5964032728895,80.55605815007137,87.08111148410373,0.401,0.0623,0.321,0.018000000000000002,92.85,100.77999877929688,23.950000762939453,0.9904999999999999,31430000.0,409922.0,10.053633621749386,True,2317.7302071678428,256.0,True,2317.7302071678428,256,True,24.598674879999994,16.0,True,200.53333333333336,256.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,1.3836820146223114,256.0,True,16.79539757963443,256.0,True,20.736040117558872,256.0,True,16.95930879728187,256.0,True,390.33851020387687,256.0,True,58.47509807383145,256.0,8,1,False,False,False,False,False,False,False,False,5365.280459335825,2320.0
1420,PFSI,60.45287748377958,60.95951898281391,63.60388861762153,0.1702,0.0447,2.194,0.968,66.87,69.48999786376953,17.25,0.5489999999999999,71770000.0,566888.0,-3.065267196061076,False,0.0,0.0,True,1040.7084021916353,256,True,24.434987264000004,16.0,True,2864.3555555555554,256.0,True,735.232,256.0,False,0.0,0.0,False,0.0,0.0,True,0.48699257493620696,256.0,True,2.14547642976282,256.0,True,11.105051972303167,256.0,True,13.145808095406931,256.0,True,362.7631114130435,256.0,True,72.46396174521118,256.0,8,1,False,False,False,False,False,False,False,False,5126.841347241855,2320.0
1565,SPB,71.94604313802375,76.21384605994591,82.91805521647136,0.3125,0.058899999999999994,3.0810000000000004,0.314,85.0,86.91999816894531,33.279998779296875,0.9990000000000001,42900000.0,296926.0,-1.50758844420034,False,0.0,0.0,True,641.942641715287,256,True,10.921290666666666,16.0,True,4125.866666666667,256.0,True,65.536,256.0,False,0.0,0.0,False,0.0,0.0,True,0.6666450174233598,256.0,True,15.185790633629033,256.0,True,22.51923545126668,256.0,True,6.427766102230749,256.0,True,145.16923703300904,256.0,True,77.7935336461982,256.0,8,1,False,False,False,False,False,False,False,False,5112.028806932378,2320.0
845,GPS,22.360863308254764,23.655769183085514,27.375277837117512,0.521,0.1711,1.72,-0.053,29.78,32.25,5.5,0.539,377000000.0,6410600.0,4.641061861997594,True,932.111836671384,256.0,True,932.111836671384,256,True,187.63484586666667,16.0,True,2190.222222222222,256.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,1.4537101356320545,256.0,True,14.824825830150152,256.0,True,40.2520927585409,256.0,True,22.487767151105487,256.0,True,644.6545454545454,256.0,True,59.19090439276487,256.0,8,1,False,False,False,False,False,False,False,False,5024.944587154396,2320.0
551,REKR,9.797985637788292,11.116730813796703,17.39472230275472,1.52,0.25489999999999996,0.298,0.867,19.99,21.530000686645508,3.200000047683716,0.124,40800000.0,517968.0,13.177664221950735,True,3117.482040819388,256.0,False,0.0,0,False,0.0,0.0,True,167.82222222222222,256.0,True,631.808,256.0,False,0.0,0.0,True,16.0,16.0,True,2.8208275429368515,256.0,True,34.45593589728508,256.0,True,144.57180335595044,256.0,True,38.194981151816094,256.0,True,777.4400175595281,256.0,True,60.91839831503661,256.0,9,1,False,False,False,False,False,False,False,False,4991.514226864164,2320.0
1393,EBAY,54.20388481085249,54.79528834269597,58.96277766757541,0.1606,0.0735,0.945,0.28300000000000003,61.24,63.84000015258789,28.780000686645508,0.9329999999999999,689000000.0,5205950.0,7.0466060109059425,True,1547.9311387919213,256.0,True,1547.9311387919213,256,True,324.0665365333333,16.0,True,1088.0,256.0,True,33.79200000000003,256.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,2.7931448950614177,256.0,True,19.470237303922282,256.0,True,9.88706672517024,256.0,True,84.71660144148632,256.0,True,71.4319123335086,256.0,8,1,False,False,False,False,False,False,False,False,4730.019776816326,2320.0
1578,PATK,69.40309368106101,73.05057705365695,83.67277823554144,0.3261,0.1057,0.909,0.406,85.0,91.95999908447266,22.229999542236328,0.9109999999999999,22570000.0,162594.0,12.803938106927683,True,3021.808155373487,256.0,False,0.0,0,False,0.0,0.0,True,1036.8000000000002,256.0,True,159.74400000000003,256.0,True,1.5552,16.0,False,0.0,0.0,True,0.5504453999655332,256.0,True,13.454093958341346,256.0,True,37.224668335817086,256.0,True,4.0606847157020525,256.0,True,379.40513496358017,256.0,True,59.499495674007704,256.0,9,1,False,False,False,False,False,False,False,False,4714.101878420901,2320.0
1464,BPOP,54.192805887126234,59.46240388430082,68.64805560641818,0.46380000000000005,0.08460000000000001,0.217,-0.07200000000000001,70.32,73.5199966430664,31.75,0.902,83830000.0,468711.0,9.554458958561654,True,2189.9414933917833,256.0,True,2189.9414933917833,256,True,19.157074687999994,16.0,True,52.622222222222234,256.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,1.2353557369421704,256.0,True,24.892918260893364,256.0,True,39.546447624915004,256.0,True,6.234958309830503,256.0,True,99.67469242125985,256.0,True,70.47661991240929,256.0,8,1,False,False,False,False,False,False,False,False,4693.72327596004,2320.0
1504,R,60.537482117577426,65.31355769817645,71.52888902028401,0.4266,0.1002,1.474,-0.027999999999999997,75.65,78.94000244140625,22.93000030517578,0.8859999999999999,53830000.0,247768.0,5.573534645266287,True,1170.8248691881695,256.0,True,1170.8248691881695,256,True,3.9932258133333365,16.0,True,1840.3555555555556,256.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,1.2510956511775821,256.0,True,20.196997064705137,256.0,True,24.36132519089462,256.0,True,14.74934708559668,256.0,True,272.79128711843464,256.0,True,71.10749769526703,256.0,8,1,False,False,False,False,False,False,False,False,4590.456069551304,2320.0
1199,BLDR,38.28827317327047,40.270288284008316,44.08277755313449,0.3861,0.0992,2.351,0.435,46.37,47.5,10.90999984741211,0.672,206430000.0,2795890.0,-1.5221346283142365,False,0.0,0.0,True,645.6664648484445,256,True,122.28844725333333,16.0,True,3087.644444444444,256.0,True,189.44,256.0,False,0.0,0.0,False,0.0,0.0,True,0.9082961122026173,256.0,True,13.251991440113015,256.0,True,24.23616255272446,256.0,True,13.282487603958517,256.0,True,412.7442806638203,256.0,True,77.21319298245612,256.0,8,1,False,False,False,False,False,False,False,False,4586.675767901497,2320.0
89,CRIS,6.158705069006776,7.840769276022911,10.598611222373115,1.5789,0.1313,0.561,-0.091,11.32,12.800000190734863,0.6299999952316284,0.7140000000000001,66030000.0,4954177.0,2.695264980707136,True,433.9878350610268,256.0,True,433.9878350610268,256,True,43.820035882666666,16.0,True,541.8666666666668,256.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,3.4604206537845927,256.0,True,69.91866507184042,256.0,True,90.04314671324724,256.0,True,17.4245024369459,256.0,True,2864.761974885441,256.0,True,45.866662168502884,256.0,8,1,False,False,False,False,False,False,False,False,4545.137744601148,2320.0
1861,SWKS,158.04136657714844,162.15144230769232,179.83972210354275,0.23989999999999997,0.0591,1.036,0.685,183.48,194.13999938964844,80.30000305175781,0.787,165400000.0,2739285.0,-7.2503640517429515,False,0.0,0.0,True,2112.093197246196,256,True,520.11094592,16.0,True,1217.4222222222224,256.0,True,445.44000000000005,256.0,False,0.0,0.0,False,0.0,0.0,True,0.2742614970770342,256.0,True,6.6576201522884775,256.0,True,27.925743757154958,256.0,True,5.181898251357974,256.0,True,115.35619891607496,256.0,True,66.59112082463166,256.0,8,1,False,False,False,False,False,False,False,False,4517.053208787003,2320.0
