,Ticker,N-Value Rating,Lwowski Rating,Primary Passed Tests,Secondary Passed Tests,SMA50_greater_SMA150_rule (1st),SMA150_greater_SMA200_rule (1st),week52_span_rule (1st),rs_value_rule (1st),liquidity_rule (1st),close_above_52weekhigh_rule (1st),prev_close_rule (1st),SMA200_slope_rule (1st),inst_ownership_rule (1st),close_greater_SMA50_rule (1st),sales_QoQ_yearly_rule (1st),eps_QoQ_yearly_rule (2nd),Double Bottom Chart Pattern,Inverse Head and Shoulder Pattern,Multiple Bottom Pattern,Channel Up Pattern,Channel Up Strong Pattern,Wedge Down Pattern,Wedge Down Strong Pattern,Channel Down Strong Pattern,Shares Outstanding,SMA200_percent,SMA200_value,SMA150_value,volume,EPS_QoQ_percent,SMA50_percent,Inst. Ownership,week52_low,prev_close,Relative Strength Value,Sales_QoQ_percent,week52_high,SMA50_value,SMA50_greater_SMA150_rule_nvalue,SMA150_greater_SMA200_rule_nvalue,week52_span_rule_nvalue,rs_value_rule_nvalue,liquidity_rule_nvalue,close_above_52weekhigh_rule_nvalue,prev_close_rule_nvalue,SMA200_slope_rul_nvalue,inst_ownership_rule_nvalue,close_greater_SMA50_rule_nvalue,sales_QoQ_yearly_rule_nvalue,eps_QoQ_yearly_rule_nvalue,SMA50_greater_SMA150_rule_score,SMA150_greater_SMA200_rule_score,week52_span_rule_score,rs_value_rule_score,liquidity_rule_score,close_above_52weekhigh_rule_score,prev_close_rule_score,SMA200_slope_rul_score,inst_ownership_rule_score,close_greater_SMA50_rule_score,sales_QoQ_yearly_rule_score,eps_QoQ_yearly_rule_score
859,FRBA,7418.0,1257.7086913023861,8,1,True,True,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,19540000.0,0.3738,9.460875928837018,10.308217851242217,101239.0,4.247,0.0567,0.441,6.0900001525878915,12.05,0.2350813066168388,0.053,13.170000076293945,11.709117721108827,4096.0,2048.0,1024.0,0.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,556.6515909713878,183.42448100354358,304.67780691869564,0.0,0.0,28.152871785862928,14.076435892931464,0.1837154384933104,125.12,0.23290040258226474,0.0,45.18888888888889
1811,BTO,7418.0,1251.3528775172244,8,1,True,True,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,18770000.0,0.4009,29.882554910478802,32.583465576171875,49053.0,0.953,0.0799,0.1851,17.069999694824222,38.58,-3.799129834893256,-0.145,39.09000015258789,37.12029457092285,4096.0,2048.0,1024.0,0.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,570.3153803286519,185.10683105612614,382.96523275464057,0.0,0.0,40.440009575290205,20.220004787645102,0.16994093514674416,43.232,0.31458919083483056,0.0,8.588888888888889
1856,SMBC,7418.0,1238.8570138597702,8,1,True,True,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,9060000.0,0.4224,31.211970795680138,33.76108911722013,8337.0,0.585,0.1014,0.502,19.729999542236328,40.0,-0.938173605108,0.049,41.45000076293945,38.7082353479722,4096.0,2048.0,1024.0,0.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,600.2031181756188,167.26256591385945,266.7694404266274,0.0,0.0,36.696418359789426,18.348209179894713,0.17028716348549242,144.64,0.26697464049504344,0.0,4.5
2220,FSBW,7418.0,1235.0812231246553,8,1,True,True,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,4240000.0,0.3814,55.07306568117907,58.995643577953366,6856.0,1.002,0.08869999999999999,0.652,32.86999893188477,67.67,-0.6531268244194898,0.032,73.0,66.21558817695167,4096.0,2048.0,1024.0,0.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,501.2724886782733,145.868755138851,340.50263028433363,0.0,0.0,30.205662100456625,15.102831050228312,0.17980417882396424,192.64,0.17571836035485908,0.0,9.133333333333336
999,MGYR,7418.0,1225.973423084669,8,1,True,True,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,5810000.0,0.3962,10.104306631714758,10.753564456901927,1100.0,1.422,0.1964,0.208,7.5999999046325675,13.84,0.8993561244380136,0.029,14.470000267028807,12.934411918415742,4096.0,2048.0,1024.0,0.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,830.6781661244705,131.59537556093258,145.78529942393678,0.0,0.0,35.23611769716106,17.61805884858053,0.14029456421811934,50.56000000000001,0.560110865369859,0.0,13.8
1086,BRKL,7418.0,1218.7347322217042,8,1,True,True,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,78530000.0,0.3344,12.144452554466081,13.18455447772942,139001.0,0.219,0.0595,0.843,8.229999542236326,15.05,-0.9241147381857048,-0.08,16.329999923706055,14.954705883474913,4096.0,2048.0,1024.0,0.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,549.9268231005249,175.399321565958,195.0950803380851,0.0,0.0,29.289243437449503,14.644621718724752,0.135331266878901,253.76,0.05097746074987138,0.0,0.4333333333333331
2297,ASTE,7418.0,1213.7690492628415,8,1,True,True,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,22560000.0,0.3512,61.744014545078706,64.30653468217,73106.0,1.3119999999999998,0.1334,0.929,35.689998626708984,77.0,-0.7917283380798283,-0.157,77.81999969482422,71.48470564449535,4096.0,2048.0,1024.0,0.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,457.2130718441085,84.99676089139675,315.66404181139234,0.0,0.0,40.86832928383266,20.43416464191633,0.11767511106081215,281.28,0.6172279013564747,0.0,12.577777777777778
1354,UNTY,7418.0,1192.5514266918733,8,1,True,True,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,10530000.0,0.3105,17.52773718590284,19.153069260096785,17418.0,0.248,0.0398,0.501,9.869999885559082,21.6,-0.1873595737659781,0.052000000000000005,23.020000457763672,21.023529333226822,4096.0,2048.0,1024.0,0.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,400.0092285732128,189.9092879271593,408.97755270934823,0.0,0.0,32.139006372466575,16.069503186233288,0.1519302778752171,144.32,0.21936209002247448,0.0,0.7555555555555556
1575,AMEH,7418.0,1186.854431271532,8,1,True,True,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,37660000.0,0.4279,20.759781036933845,21.850000003776927,36498.0,0.382,0.127,0.098,13.279999732971193,27.97,-3190.552688378252,-0.011,28.020000457763672,25.717352979323444,4096.0,2048.0,1024.0,0.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,724.9738116750736,107.55260087388693,272.34703519668705,0.0,0.0,42.36211951038819,21.181059755194095,0.13261988434506222,15.36,0.7007399315124434,0.0,2.2444444444444445
2052,ABM,7418.0,1180.8276771489454,8,1,True,True,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,67200000.0,0.3215,40.68248172398031,42.24574253346661,310162.0,1.639,0.1586,0.956,25.96999931335449,50.87,-2.0296533912191634,-0.075,52.4900016784668,47.624117458567895,4096.0,2048.0,1024.0,0.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,521.4684929673833,78.69623489416504,217.81200939293944,0.0,0.0,37.39937237027964,18.699686185139814,0.0755200119195762,289.92,0.5452502160076274,0.0,16.211111111111116
1414,ORRF,7418.0,1167.1079216159144,8,1,True,True,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,10950000.0,0.4083,17.33788321140039,18.727425764102744,10053.0,1.386,0.1204,0.439,11.65999984741211,23.41,-0.3480668053716207,0.08199999999999999,23.920000076293945,21.330000092001523,4096.0,2048.0,1024.0,0.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,569.2263625205258,164.13671226388286,236.41580096047932,0.0,0.0,39.02787014730149,19.513935073650746,0.12711879389912994,124.48,0.7801218561751251,0.0,13.4
1081,BCSF,7418.0,1164.2193352545034,8,1,True,True,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,64610000.0,0.27690000000000003,12.301751812009046,13.117029681064114,173145.0,0.508,0.0626,0.581,7.124631881713867,14.96,-0.32948208988348626,-0.119,15.34000015258789,14.712352949030258,4096.0,2048.0,1024.0,0.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,498.1649248703407,135.7277484817096,298.86078077100484,0.0,0.0,38.43893793590398,19.21946896795199,0.10836903822042687,169.91999999999996,0.13466074492785424,0.0,3.644444444444445
1344,AVD,7418.0,1163.1413771211326,8,1,True,True,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,29600000.0,0.33409999999999995,16.650802946438755,17.66702972072186,30084.0,1.275,0.0748,0.777,12.079999923706055,20.92,-12.764315098877224,0.078,22.350000381469727,20.395882213816922,4096.0,2048.0,1024.0,0.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,632.6688746443492,124.99291718402858,112.74174843555569,0.0,0.0,31.747051710425183,15.873525855212591,0.10501474179495192,232.64,0.2055778830995693,0.0,12.166666666666664
992,HONE,7418.0,1155.9149906241212,8,1,True,True,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,53950000.0,0.37,10.806058365063077,11.537079159576116,123696.0,2.964,0.1125,0.586,7.130000114440918,13.75,-0.09367752814833256,-0.05,14.18000030517578,13.115147029652315,4096.0,2048.0,1024.0,0.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,560.260175597998,138.54548407799254,197.90631804543045,0.0,0.0,37.49129874208253,18.745649371041264,0.12548274669376508,171.51999999999995,0.3872487095492457,0.0,30.93333333333333
928,NMFC,7418.0,1118.0925518494935,8,1,True,True,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,96830000.0,0.1824,11.334525553849492,11.953762384924556,223558.0,2.085,0.0323,0.3552,5.019999980926514,12.77,-0.6471793128590141,-0.07,13.390000343322756,12.596470580381505,4096.0,2048.0,1024.0,0.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,220.2262922602237,111.88796778626721,614.8080163735623,0.0,0.0,34.76424775598681,17.382123877993408,0.08302884877669275,97.664,0.11020828001694898,0.0,21.166666666666668
1648,MOFG,7418.0,1114.4158617097314,8,1,True,True,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,16070000.0,0.3274,25.06781021173853,26.932475212777014,20275.0,0.257,0.0594,0.6509999999999999,16.200000762939453,31.02,-5.449930593345509,-0.09,32.93000030517578,30.183823473313275,4096.0,2048.0,1024.0,0.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,494.47822266401164,152.34014817690618,224.9006934978017,0.0,0.0,32.76768754745203,16.383843773726014,0.14808806730482368,192.31999999999996,0.2216224269734473,0.0,0.8555555555555557
1908,MLI,7418.0,1107.279738868991,8,1,True,True,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,55870000.0,0.3193,35.07970797406496,37.317524692799786,130651.0,0.292,0.0924,0.934,22.190000534057614,42.32,-1.985466161473328,0.243,44.47000122070313,41.264999726239374,4096.0,2048.0,1024.0,0.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,433.27787333355064,130.6467158551392,207.29193746819115,0.0,0.0,34.41540668028646,17.20770334014323,0.11112600735763256,282.88,0.20453173987829268,0.0,1.2444444444444445
1206,CSTR,7418.0,1100.885848882544,8,1,True,True,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,21970000.0,0.3815,13.72704375051234,14.955148451399095,48672.0,0.498,0.0914,0.358,9.029999732971193,17.65,0.8553756212580291,0.113,18.899999618530273,16.80264688940609,4096.0,2048.0,1024.0,0.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,506.0032420720443,183.2265178962662,261.953500444256,0.0,0.0,31.37919192936525,15.689595964682624,0.13702932419152605,98.56,0.40343791840470333,0.0,3.5333333333333337
1529,GTS,7418.0,1099.07377513586,8,1,True,True,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,23070000.0,0.2329,22.671094936175933,23.88990103844369,34655.0,1.028,0.0507,0.8640000000000001,13.149999618530273,26.0,0.2889267130870479,0.188,28.75,25.990588132072894,4096.0,2048.0,1024.0,0.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,360.16952609636144,110.10120616015516,319.27000094424636,0.0,0.0,26.342028985507245,13.171014492753622,0.11487922654959715,260.48,0.0028970080643887426,0.0,9.422222222222224
1160,AMRB,7418.0,1092.704024981663,8,1,True,True,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,5880000.0,0.4231,12.57452556860708,13.429801988129569,9535.0,0.394,0.1382,0.542,8.949999809265137,16.05,-0.5726183628972666,0.075,16.75,15.4429412168615,4096.0,2048.0,1024.0,0.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,613.9940326874787,139.29798763581422,125.8547731080886,0.0,0.0,35.53432835820896,17.76716417910448,0.12348291160489047,157.44,0.3144783235854984,0.0,2.3777777777777773
1839,NBHC,7418.0,1085.2612198521235,8,1,True,True,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,30780000.0,0.2609,33.948686168141606,35.823762383791475,68723.0,0.411,0.0572,0.994,21.59000015258789,40.16,0.7108442688120117,-0.106,42.15999984741211,39.66911775925581,4096.0,2048.0,1024.0,0.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,439.6683812593687,113.11648617655952,175.77321552473995,0.0,0.0,34.57052557257178,17.28526278628589,0.10168652275796522,302.08,0.09899534317314763,0.0,2.5666666666666678
1139,NFBK,7418.0,1050.5421799593328,8,1,True,True,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,50490000.0,0.3833,12.344817537460886,13.200792095448714,84037.0,0.204,0.1203,0.5770000000000001,8.770000457763674,15.95,0.4219668741943597,0.009000000000000001,16.299999237060547,15.013823481167064,4096.0,2048.0,1024.0,0.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,562.5553756325518,142.0058165654866,117.92919139296468,0.0,0.0,39.00205280649006,19.50102640324503,0.1432160571116956,168.64,0.4988344348165543,0.0,0.2666666666666666
2158,MCY,7418.0,1049.988790648246,8,1,True,True,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,55360000.0,0.2878,50.337664054258035,53.56594036593295,206120.0,4.262,0.0552,0.434,34.150001525878906,61.57,-2.333278374051245,0.085,65.73000335693361,60.678234997917635,4096.0,2048.0,1024.0,0.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,543.852280266075,131.34320017678658,158.56258442321217,0.0,0.0,31.865299406807736,15.932649703403868,0.07964815112522926,122.88,0.11757296527995276,0.0,45.35555555555555
1154,SSBI,7418.0,1045.4778670833327,8,1,True,True,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,6070000.0,0.3183,13.777810242924376,14.548118827366595,665.0,0.445,0.0409,0.14,7.369999885559082,16.36,-2.080032873904214,0.211,17.0,16.151470689212573,4096.0,2048.0,1024.0,0.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,451.42119775426033,114.50237397106241,393.20490667384405,0.0,0.0,36.241568627450974,18.120784313725487,0.13930445127302507,28.8,0.10328684727228034,0.0,2.9444444444444446
1961,CNA,7418.0,1042.9265958684066,8,1,True,True,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,271600000.0,0.2985,37.78346709091298,40.395395977662346,285642.0,0.417,0.0712,0.999,26.0,45.81,-1.7028933573211935,0.052000000000000005,46.9000015258789,44.85749996409697,4096.0,2048.0,1024.0,0.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,452.4470545738144,141.5759529741302,84.28311298076923,0.0,0.0,38.70020779606971,19.350103898034856,0.08695904672897163,303.68,0.16987126552579124,0.0,2.6333333333333337
1783,WSBC,7418.0,1033.9684591123214,8,1,True,True,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,67240000.0,0.3885,29.33204383571653,31.562871328674923,164306.0,0.247,0.1126,0.623,18.399999618530273,36.7,-1.2097892692000265,0.017,37.38000106811523,34.72205902548397,4096.0,2048.0,1024.0,0.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,409.9764141031693,155.75916670408128,224.16701806456143,0.0,0.0,39.561971313300496,19.780985656650248,0.16273908367245732,183.36,0.4557197424413885,0.0,0.7444444444444445
1999,CAC,7418.0,1029.5612651437814,8,1,True,True,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,14920000.0,0.3461,37.57781012040854,39.752079104432966,20977.0,0.222,0.13119999999999998,0.6759999999999999,26.93000030517578,48.03,-1.9876800963618808,-0.06,49.18999862670898,45.12323525372673,4096.0,2048.0,1024.0,0.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,553.436602138727,118.49820053413984,98.25528458094568,0.0,0.0,38.642005058913774,19.321002529456887,0.1061567667509245,200.32,0.5153468681806361,0.0,0.4666666666666668
2246,QADA,7418.0,1025.9635827549423,8,1,True,True,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,20700000.0,0.3666,57.90021882440052,63.12841566482393,36221.0,19.005,0.0697,0.601,38.97999954223633,70.0,-0.4901503973573818,-0.014,74.68000030517578,67.04294092514935,4096.0,2048.0,1024.0,0.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,253.9885612118612,184.92757620934609,153.1008908756805,0.0,0.0,31.97143301884386,15.98571650942193,0.14988273094588753,176.31999999999996,0.35285553217626064,0.0,209.16666666666663
1715,PEBO,7418.0,1025.0340650210305,8,1,True,True,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,19300000.0,0.3123,27.560583880347927,29.82504942865655,90404.0,0.473,0.0264,0.59,18.43000030517578,33.14,-3.5438609105086534,-0.104,36.38999938964844,33.10382349350873,4096.0,2048.0,1024.0,0.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,450.287889773985,168.27021746237077,189.13159277165593,0.0,0.0,27.42438659513192,13.71219329756596,0.14348700812421686,172.79999999999995,0.008742556641134776,0.0,3.2555555555555555
1653,ALRS,7418.0,1014.4218996921901,8,1,True,True,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,17120000.0,0.2801,26.098759170866362,27.843168353090192,17827.0,0.396,0.0594,0.381,15.5,30.9,-4.1575704676827865,0.1,34.25,30.537647191215964,4096.0,2048.0,1024.0,0.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,396.3839596486963,136.88581827991214,333.6258064516129,0.0,0.0,25.973722627737217,12.986861313868609,0.15080518131763052,105.92,0.09492618904530778,0.0,2.4000000000000004
1158,HTGC,7418.0,995.2170419500976,8,1,True,True,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,115440000.0,0.2798,13.919562026532027,14.761584140286589,386117.0,2.389,0.0541,0.3109,7.300000190734862,16.43,-0.2077251472756481,0.067,16.600000381469727,15.945294099695545,4096.0,2048.0,1024.0,0.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,328.4522817918209,123.88761123966032,373.1287627251831,0.0,0.0,40.91887162023479,20.459435810117395,0.0944498920471212,83.488,0.24318442658951606,0.0,24.54444444444445
2074,CBT,7418.0,995.049762808596,8,1,True,True,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,56500000.0,0.2635,44.7989780676626,46.88762381525323,144266.0,0.669,0.0817,0.898,27.8700008392334,53.28,0.261235712633349,0.026,54.11000061035156,51.39147051642922,4096.0,2048.0,1024.0,0.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,393.4461716529892,95.48312652589931,168.8662853931386,0.0,0.0,40.048787607302906,20.024393803651453,0.09368115775614433,271.36,0.2939833345250599,0.0,5.433333333333335
1544,ULH,7418.0,976.205261236738,8,1,True,True,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,22960000.0,0.2534,22.733284706616928,23.19227722847816,12200.0,1.203,0.0968,0.25,11.65999984741211,26.58,-1.42670767707933,0.027000000000000003,26.95000076293945,25.47117637185489,4096.0,2048.0,1024.0,0.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,402.477548854465,41.34979598870717,396.0755304833902,0.0,0.0,40.32355738698764,20.16177869349382,0.10212327523671376,64.0,0.3482598877907593,0.0,11.366666666666667
1233,SRRA,7418.0,972.6809387554275,8,1,True,True,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,11030000.0,0.3127,14.59720442416894,15.550663419289165,14793.0,0.7909999999999999,0.1473,0.782,8.880000114440918,17.63,0.11977505127115826,0.0,20.32999992370605,16.25100003971773,4096.0,2048.0,1024.0,0.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,184.46665071004008,133.77109515388503,382.6161928097468,0.0,0.0,20.000656400633897,10.000328200316948,0.11827608085245668,234.24,0.6788505110636727,0.0,6.788888888888889
1278,RVI,7418.0,970.774720342488,8,1,True,True,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,16120000.000000002,0.3825,15.108029177589138,15.896138597242905,209784.0,0.695,0.1211,0.624,9.369999885559082,18.99,-1.5077522273871191,-0.28,19.229999542236328,17.355294087353876,4096.0,2048.0,1024.0,0.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,375.9844474765194,106.83379496282328,236.92976126488358,0.0,0.0,40.536665478417184,20.2683327392086,0.06597123736470904,183.68,0.7535249610490986,0.0,5.722222222222222
1790,HBCP,7418.0,959.2668242124423,8,1,True,True,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,8480000.0,0.31420000000000003,29.742554671572947,31.324356381255804,7753.0,0.858,0.1001,0.389,19.989999771118164,36.94,-1.3899421910437555,0.079,38.52999877929688,35.30235268087948,4096.0,2048.0,1024.0,0.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,520.1662452355666,108.9190198085687,160.23369289892855,0.0,0.0,35.62384807689616,17.81192403844808,0.12764735210613515,108.48,0.3711134685949706,0.0,7.533333333333332
895,KRNY,7418.0,952.585905677674,8,1,True,True,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,85120000.0,0.302,10.241678850494162,11.034257454447227,153457.0,0.5489999999999999,0.0604,0.664,6.920000076293945,12.27,-0.7282686791620873,0.021,13.199999809265135,12.11000004936667,4096.0,2048.0,1024.0,0.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,399.32380470370094,158.48973635973326,147.9768487569021,0.0,0.0,30.642426534745564,15.321213267372782,0.14617831782485494,196.48,0.10569773739460693,0.0,4.1
904,SLGL,7418.0,950.1367854466816,8,1,True,True,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,23010000.0,0.399,9.390715338017818,9.972623758977004,32931.0,0.198,0.1704,0.177,6.920000076293945,12.3,-1.0541910194899031,-0.475,15.489999771118164,10.99191177592558,4096.0,2048.0,1024.0,0.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,418.6464684043837,126.90709953688814,351.2970743422197,0.0,0.0,7.519692125112723,3.7598460625563614,0.21456805911181528,40.64,0.9520369164093097,0.0,0.20000000000000015
1939,KF,7418.0,929.5863395403608,8,1,True,True,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,5020000.0,0.2795,38.22109482758237,40.962475200690854,22342.0,8.998,0.0352,0.7164,22.5,43.9,-1.4184991519742214,-0.08,44.900001525878906,43.070882685044225,4096.0,2048.0,1024.0,0.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,210.82800816113323,146.89131824854348,202.069375,0.0,0.0,38.86562164921902,19.43281082460951,0.11942735468292034,213.248,0.15400052439485593,0.0,97.97777777777776
1734,TRMK,7418.0,913.5283150426317,8,1,True,True,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,63430000.0,0.3027,27.669926942700013,29.45415834861227,106276.0,0.528,0.0806,0.624,20.229999542236328,33.91,-7.414596130354653,-0.046,35.5,32.955293879789465,4096.0,2048.0,1024.0,0.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,486.88035712884204,132.0605553775172,54.161171208255894,0.0,0.0,35.02272300469482,17.51136150234741,0.11372227681651585,183.68,0.2317578774913672,0.0,3.8666666666666667
941,SCM,7418.0,906.5396031343997,8,1,True,True,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,19490000.0,0.3345,10.531678840191695,11.240891097795846,43480.0,8.172,0.1079,0.1957,6.309999942779541,12.81,-1.4951374848530432,-0.12,12.949999809265135,12.158823602339801,4096.0,2048.0,1024.0,0.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,334.47984736274935,137.9140710244885,236.93184706237702,0.0,0.0,40.821624108121185,20.410812054060603,0.1289545484831584,46.624,0.4284469741200221,0.0,88.80000000000003
942,HMTV,7418.0,906.3745739957827,8,1,True,True,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,39490000.0,0.289,10.612773714274386,11.25990098065669,37004.0,1.474,0.1091,0.6920000000000001,7.789999961853027,12.92,-0.7433759947597891,0.193,14.220000267028807,12.422941207885742,4096.0,2048.0,1024.0,0.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,423.07767882807497,124.87938377206535,97.53635517916773,0.0,0.0,27.06422587389014,13.53211293694507,0.14694873550597007,205.44,0.3200908923556611,0.0,14.377777777777776
2325,MGRC,7418.0,906.0492420294687,8,1,True,True,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,24120000.0,0.2448,69.37291973698747,72.0847524133059,32557.0,0.194,0.0546,0.865,47.540000915527344,81.99,-15.66628328845535,0.012,84.55999755859375,79.82235224106732,4096.0,2048.0,1024.0,0.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,439.6659187062783,80.05765566962289,68.84100756150978,0.0,0.0,37.479664191143385,18.739832095571693,0.0923610554289267,260.79999999999995,0.2172471943584197,0.0,0.1555555555555554
1540,VCTR,7418.0,905.9700693695552,8,1,True,True,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,67480000.0,0.2856,22.06302918482871,23.472623843957887,46380.0,0.464,0.0787,0.741,13.670000076293945,25.89,-0.9922860019154356,-0.083,26.90999984741211,25.25352943644804,4096.0,2048.0,1024.0,0.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,310.7700849863614,130.84558052806466,185.47357819857268,0.0,0.0,36.1976969548339,18.09884847741695,0.10709881200665156,221.12,0.201625856743288,0.0,3.1555555555555554
1691,BHE,7418.0,900.7570878321327,8,1,True,True,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,36400000.0,0.3439,25.720000051233892,27.45514858359157,180276.0,2.113,0.1186,0.993,18.96999931335449,31.35,-4.702372912493626,0.025,32.240001678466804,29.879705990062043,4096.0,2048.0,1024.0,0.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,361.71675074591417,138.16423744906086,20.188600328803997,0.0,0.0,37.95532634768906,18.97766317384453,0.12307512087158368,301.76,0.3936568881707152,0.0,21.47777777777777
2427,PSMT,7418.0,898.6935296385321,8,1,True,True,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,30400000.0,0.2392,86.20248159700937,92.25574236577101,73870.0,0.4,0.0111,0.904,50.47000122070313,97.77,-3.383166559953477,0.081,102.52999877929688,96.82088201186235,4096.0,2048.0,1024.0,0.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,202.68453226742372,143.81347061885415,224.1559287967537,0.0,0.0,34.743394115491746,17.371697057745873,0.12163975224283002,273.28,0.0784225855758137,0.0,2.4444444444444446
