,Ticker,N-Value Rating,Lwowski Rating,Primary Passed Tests,Secondary Passed Tests,SMA50_greater_SMA150_rule (1st),SMA150_greater_SMA200_rule (1st),week52_span_rule (1st),rs_value_rule (1st),liquidity_rule (1st),close_above_52weekhigh_rule (1st),prev_close_rule (1st),SMA200_slope_rule (1st),inst_ownership_rule (1st),close_greater_SMA50_rule (1st),sales_QoQ_yearly_rule (1st),eps_QoQ_yearly_rule (2nd),Double Bottom Chart Pattern,Inverse Head and Shoulder Pattern,Multiple Bottom Pattern,Channel Up Pattern,Channel Up Strong Pattern,Wedge Down Pattern,Wedge Down Strong Pattern,Channel Down Strong Pattern,SMA50_percent,volume,SMA150_value,EPS_QoQ_percent,Relative Strength Value,Sales_QoQ_percent,Shares Outstanding,SMA50_value,week52_low,prev_close,SMA200_percent,week52_high,Inst. Ownership,SMA200_value,SMA50_greater_SMA150_rule_nvalue,SMA150_greater_SMA200_rule_nvalue,week52_span_rule_nvalue,rs_value_rule_nvalue,liquidity_rule_nvalue,close_above_52weekhigh_rule_nvalue,prev_close_rule_nvalue,SMA200_slope_rul_nvalue,inst_ownership_rule_nvalue,close_greater_SMA50_rule_nvalue,sales_QoQ_yearly_rule_nvalue,eps_QoQ_yearly_rule_nvalue,SMA50_greater_SMA150_rule_score,SMA150_greater_SMA200_rule_score,week52_span_rule_score,rs_value_rule_score,liquidity_rule_score,close_above_52weekhigh_rule_score,prev_close_rule_score,SMA200_slope_rul_score,inst_ownership_rule_score,close_greater_SMA50_rule_score,sales_QoQ_yearly_rule_score,eps_QoQ_yearly_rule_score
1292,CHGG,7670.0,4708.829142601569,9,1,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,-0.0669,862822.0,89.16176470588232,1.9769999999999999,-11.525922705232293,0.639,128980000.0,92.26055569118923,35.130001068115234,90.4,0.07730000000000001,113.51000213623048,0.958,86.21591242212448,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,0.0,4.0,2,142.35527883152858,69.97670508429132,961.2132989485747,0.0,3206.636212539467,7.919887025904886,3.959943512952443,0.01714999218295994,290.55999999999995,0.0,6.224,19.966666666666665
1025,HALO,7670.0,4675.552904792554,9,1,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,-0.0704,668698.0,43.739705665438784,3.055,-11.517708856031904,1.266,135100000.0,44.09944438934326,16.670000076293945,42.56,0.1766,51.45000076293945,0.986,39.89189760528343,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,0.0,4.0,2,33.687693840085174,197.54164079059737,872.2735647316023,0.0,3204.5334671441688,13.17732216955461,6.588661084777305,0.030110587324900694,299.52,0.0,16.256,31.94444444444445
1048,PGNY,7670.0,4105.053345439794,9,1,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,-0.0439,322007.0,42.88568620120777,8.301,-8.593978428416605,0.541,86800000.0,46.29749976264106,18.690000534057614,45.86,0.2759,53.34000015258789,0.8740000000000001,38.94978098625684,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,0.0,4.0,2,325.86136740507993,206.95196933363218,729.45613468718,0.0,2456.058477674651,18.733657872957515,9.366828936478758,0.055576196482061815,263.68,0.0,4.6560000000000015,90.23333333333336
1154,PFSI,7670.0,3762.603965234879,9,1,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,-0.047,581635.0,61.29333312838686,2.194,-8.005783178119986,0.968,71770000.0,63.3416665395101,20.36000061035156,59.9,0.0639,69.48999786376953,0.5489999999999999,60.55372243728082,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,0.0,4.0,2,136.88232020906568,25.01452651328033,1072.9869060707642,0.0,2305.4804935987163,19.113737913400236,9.556868956700118,0.023334195174380457,159.67999999999995,0.0,11.488,22.377777777777773
1157,SNAP,7670.0,3739.4283889425283,9,1,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,0.0236,38450117.0,53.63186278997683,0.5539999999999999,-0.2489242268874148,0.625,1480000000.0,59.16583326127793,12.100000381469727,56.88,0.5047,70.44999694824219,0.625,48.11321172226955,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,0.0,4.0,2,422.64321750699236,234.90839588730282,2553.2294843301856,0.0,319.7246020831782,9.793050681490692,4.896525340745346,0.07755755707691385,184.0,0.0,6.0,4.155555555555555
1077,ZI,7670.0,3307.784256048164,9,1,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,-0.0663,3460283.0,47.816764756744966,7.557,-8.733269258859378,0.547,163490000.0,50.73555575476753,31.11000061035156,48.0,0.08349999999999999,58.08000183105469,0.861,46.08021896250926,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,0.0,4.0,2,250.02460933356915,77.17944633657801,123.03800787218128,0.0,2491.7169302680004,13.046827509220822,6.523413754610411,0.01635430733678228,259.52,0.0,4.752000000000002,81.96666666666668
1214,SCCO,7670.0,3144.0767502297554,9,1,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,-0.019,900672.0,67.3932352253035,0.9309999999999999,-6.1807212345937685,0.267,773100000.0,73.22944429185655,28.36000061035156,71.4,0.2518,81.52999877929688,0.084,62.5927006798069,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,0.0,4.0,2,354.7108586890613,157.07094665031434,742.2916139612538,0.0,1838.2646360560047,21.461550134284085,10.730775067142046,0.04992522725088239,10.88,0.0,0.27200000000000024,8.344444444444441
1411,LCII,7670.0,3128.8712425532103,9,1,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,-0.025,129486.0,135.4514705433565,0.6809999999999999,-7.4436946736665455,0.38799999999999996,25160000.0,139.42777676052518,65.41000366210939,138.57,0.081,152.9600067138672,0.9790000000000001,129.79306581594648,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,0.0,4.0,2,120.24195972320332,89.28375956669906,412.76231254271926,0.0,2161.5858364586356,26.610871874759017,13.305435937379508,0.026399783147834248,297.28,0.0,2.208,5.5666666666666655
1258,CLGX,7670.0,2651.6159500872595,9,1,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,-0.0154,285263.0,79.01764746273265,2.465,-5.0112910395478165,0.325,76270000.0,81.54000070359972,34.299999237060554,79.66,0.0867,89.91999816894531,0.902,76.72313896234887,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,0.0,4.0,2,130.7500185887487,61.2481902114566,586.6952799960053,0.0,1538.8905061242408,23.19336013689921,11.596680068449604,0.013026072570837727,272.64,0.0,1.2000000000000002,25.38888888888889
1586,WTM,7670.0,2605.6675164414914,9,1,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,-0.0291,35399.0,1065.7562776453358,6.8629999999999995,-5.614915136474085,1.9709999999999999,3220000.0,1170.3788994683161,757.0,1120.02,0.1439,1267.52001953125,0.888,1015.572265625,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,0.0,4.0,2,402.0940509341629,101.20092887175946,4.750726552179657,0.0,1693.4182749373658,22.806359706011172,11.403179853005588,0.04244003145131872,268.16,0.0,27.535999999999998,74.25555555555556
1218,MATX,7670.0,2383.8900947196844,9,1,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,0.0216,844805.0,64.69460782817765,4.462,-1.1349784914719163,0.295,43400000.0,71.90111117892796,24.920000076293945,68.19,0.3541,77.51000213623047,0.8690000000000001,60.26846714437442,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,0.0,4.0,2,456.2642655330659,150.40595107080182,887.001009899767,0.0,546.5544938168106,22.14526743975106,11.07263371987553,0.06869546183503505,262.08,0.0,0.7199999999999998,47.577777777777776
964,NIU,7668.0,7981.064885306833,9,0,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,-0.1074,593653.0,36.520392156114774,0.16699999999999998,-13.675983574888706,0.3670000000000001,86030000.0,38.4419444931878,6.360000133514402,38.19,0.2494,49.43000030517578,0.301,33.73131387251137,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,0.0,4.0,0,215.5146182167519,169.33915904991338,3751.12445753964,0.0,3757.0517951715087,3.858384781711795,1.9291923908558968,0.05527815645352552,80.32,0.0,1.8720000000000008,0.0
839,DRNA,7668.0,2163.7893844056907,9,0,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,-0.0183,423954.0,24.76019599390965,0.158,-4.296813432551638,4.775,75300000.0,26.62055540084839,17.129999160766598,26.14,0.1269,29.51000022888184,0.83,23.5109853257228,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,0.0,4.0,0,307.75330424264047,108.816513344832,34.43228423214961,0.0,1355.9842387332194,23.176775061506234,11.588387530753113,0.03788126059005767,249.6,0.0,72.4,0.0
1343,PENN,7666.0,11035.178701413039,8,1,True,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,-0.1016,3956440.0,98.21382324368344,1.089,-11.832680810158427,-0.23399999999999999,155300000.0,114.82583321465387,11.029999732971193,104.09,0.3615,136.47000122070312,0.909,89.82934286298544,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,0.0,0.0,2,692.8026075542365,191.155977238537,6577.73805801297,0.0,3285.1662874005574,2.172881764716717,1.0864408823583585,0.07644855966221133,274.88,0.0,0.0,10.1
780,REAL,7666.0,5617.9185473053185,8,1,True,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,-0.0643,1080070.0,21.42068618886611,0.522,-11.945327593940773,-0.062,88820000.0,23.998194429609512,7.480000019073486,23.02,0.2452,28.729999542236328,0.9309999999999999,19.72281015354352,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,0.0,0.0,2,492.8634713659389,176.30601791884797,1335.854501836811,0.0,3314.0038640488374,8.747188627377716,4.373594313688858,0.049909193815425065,281.92,0.0,0.0,3.8
1213,SWTX,7666.0,5612.882290367935,8,1,True,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,-0.1162,203527.0,74.85598033082252,1.679,-14.368041476072412,0.0,43300000.0,76.5288889143202,26.479999542236328,71.47,0.153,93.58999633789062,0.898,69.80824817184114,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,0.0,0.0,2,91.53889278750208,148.08787976094553,1147.5141519652675,0.0,3934.218617874538,2.3295987172551738,1.1647993586275869,0.012794348244358631,271.36,0.0,0.0,16.655555555555562
1027,FOCS,7666.0,5611.269500850266,8,1,True,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,-0.1159,726858.0,45.859215605492686,1.2770000000000001,-15.963251065835149,0.11599999999999999,50740000.0,46.782500055101174,18.790000915527344,42.34,0.043,54.70000076293945,0.95,43.41576645844175,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,0.0,0.0,2,82.46484497531272,115.26190279170612,764.5938707420653,0.0,4342.592272853798,4.102862264719959,2.0514311323599794,0.013427201415472406,287.99999999999994,0.0,0.0,12.188888888888895
1103,IMAB,7666.0,5464.392618982233,8,1,True,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,-0.0645,295103.0,48.51098030688716,1.837,-10.212748011143391,0.0,63700000.0,53.49333328670926,13.0,51.38,0.2257,63.97000122070313,0.19699999999999998,46.36452539819871,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,0.0,0.0,2,420.6824450103729,94.812566617251,1999.3206730769232,0.0,2870.463490852708,9.077585837147042,4.538792918573521,0.0459535581457152,47.03999999999999,0.0,0.0,18.411111111111108
895,SBGI,7666.0,5441.149581132493,8,1,True,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,-0.0999,816319.0,31.10735291125728,9.86,-13.883656674648647,-0.068,73930000.0,33.56305556827121,13.90999984741211,29.92,0.17859999999999998,38.5,0.9520000000000001,27.99321170444907,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,0.0,0.0,2,323.34985595926526,227.83242090544326,676.532010027361,0.0,3810.2161087100535,4.63238095238096,2.31619047619048,0.07505854624252083,288.64,0.0,0.0,107.55555555555556
811,RCM,7666.0,5001.185438567524,8,1,True,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,-0.08439999999999999,622318.0,24.568970605438828,7.9060000000000015,-11.496990068985276,0.046,117420000.0,26.42875009112888,8.770000457763674,24.96,0.2308,30.57999992370605,0.373,22.71284668637018,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,0.0,0.0,2,310.0519307756473,167.36527299916813,1118.3433263897437,0.0,3199.229457660232,11.301504598687425,5.650752299343712,0.03874940025800548,103.36,0.0,0.0,85.84444444444446
1310,WK,7666.0,4944.266662639636,8,1,True,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,-0.0668,318867.0,91.52058829513253,0.5379999999999999,-10.731851265542037,0.168,49230000.0,97.49638917711046,32.029998779296875,93.45,0.2522,114.68000030517578,0.873,82.87357678378584,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,0.0,0.0,2,267.4467119207041,213.6878877744146,1175.7937831031888,0.0,3003.353923978761,11.072200536785257,5.536100268392628,0.03827727961150927,263.36,0.0,0.0,3.977777777777777
1146,MTSI,7666.0,4832.3463379282675,8,1,True,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,-0.0678,359229.0,56.510882732914936,0.638,-10.675472142974083,0.247,67760000.0,62.13583384619819,21.239999771118164,59.2,0.2515,68.87000274658203,0.74,51.17496377708268,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,0.0,0.0,2,407.70553645215966,213.54117746221573,968.1718523291879,0.0,2988.920868601366,18.703445095594894,9.351722547797447,0.06284655105807686,220.8,0.0,0.0,5.0888888888888895
1568,SIVB,7666.0,4171.1914617813945,8,1,True,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,-0.0423,222632.0,442.4888224882238,0.462,-6.233615200558795,0.032,51820000.0,516.3338877360027,159.88999938964844,489.81,0.4053,551.6300048828125,0.905,398.17065674719146,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,0.0,0.0,2,683.5639046293683,227.9515124974723,1095.7165319517937,0.0,1851.8054913430515,23.54041524220323,11.770207621101616,0.1100651630706557,273.6,0.0,0.0,3.1333333333333337
758,BKR,7666.0,3982.160505878168,8,1,True,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,-0.0585,6555600.0,21.80303921419032,9.193,-10.257520678163287,-0.134,714000000.0,23.253333250681557,12.40999984741211,21.25,0.1655,25.149999618530273,0.897,19.76562042653996,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,0.0,0.0,2,272.4576291915252,211.105626186426,221.1377885268291,0.0,2881.9252936098023,16.20146010636812,8.10073005318406,0.047533759589013264,271.04,0.0,0.0,100.14444444444445
691,OPCH,7666.0,3410.6333290311995,8,1,True,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,-0.0454,537262.0,17.56578432344923,2.095,-7.440353323136106,0.11599999999999999,180970000.0,18.956666787465405,8.850000381469727,18.5,0.2,21.31999969482422,0.9620000000000001,16.54649634952963,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,0.0,0.0,2,324.32679735257096,126.15974563380492,456.1138133199309,0.0,2160.730450722843,20.09255996846135,10.046279984230676,0.04590427157915738,291.84,0.0,0.0,21.277777777777786
927,HTH,7666.0,3290.367720099189,8,1,True,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,-0.0282,709765.0,30.225294169257673,1.712,-5.0988062456326935,-0.098,86250000.0,34.755833360883926,13.81999969482422,33.2,0.3054,39.36999893188477,0.623,27.97839422295563,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,0.0,0.0,2,613.9589055770275,164.47159380758958,726.2842169243381,0.0,1561.2943988819693,15.920078411393499,7.960039205696749,0.0962650689523628,183.36,0.0,0.0,17.022222222222222
937,PRIM,7666.0,3094.801772770431,8,1,True,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,-0.0031,543010.0,30.339313787572518,0.237,-3.384936157036589,0.136,48100000.0,34.79388893975152,13.34000015258789,34.66,0.3814,41.11999893188477,0.868,27.459854056365298,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,0.0,0.0,2,601.3959297523396,214.7547294828183,869.8625978088082,0.0,1122.5436562013667,15.854737848251537,7.927368924125768,0.06941941938765525,261.76,0.0,0.0,0.6333333333333333
1050,FBC,7666.0,3004.475034362129,8,1,True,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,-0.0115,386987.0,42.10421562194824,1.795,-5.0131582168167474,-0.009000000000000001,53900000.0,45.90555540720622,19.290000915527344,45.61,0.2451,51.11999893188477,0.946,39.23160579430796,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,0.0,0.0,2,369.803534644168,149.9583004033158,604.2076647527923,0.0,1539.3685035050876,24.2712603542629,12.13563017713145,0.06569608092682018,286.72,0.0,0.0,17.944444444444443
1569,IDXX,7666.0,2921.467524044333,8,1,True,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,-0.0255,239010.0,487.7377430036957,0.938,-7.083018420049658,0.191,85490000.0,503.53555128309466,251.7400054931641,492.9,0.1257,551.7899780273439,0.884,468.33591099203073,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,0.0,0.0,2,132.669295416672,84.84284682702025,322.70594701804754,0.0,2069.2527155327125,24.452207089254856,12.226103544627428,0.016186393775623968,266.88,0.0,0.0,8.422222222222222
907,MOS,7666.0,2749.6701945529717,8,1,True,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,0.0205,3697590.0,26.54990194358077,1.875,-0.9597148592027316,0.184,379000000.0,31.25,10.079999923706056,30.96,0.4252,34.240001678466804,0.7709999999999999,24.50686126207784,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,0.0,0.0,2,725.1100843989285,170.73370885698128,1063.0096419123213,0.0,501.6870039558993,26.31774944459059,13.158874722295295,0.09979792862200933,230.72,0.0,0.0,18.833333333333336
1523,PYPL,7666.0,2723.312032456507,8,1,True,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,-0.0008,7236590.0,238.4939708335727,2.086,-3.7647879233684067,0.233,1170000000.0,253.8631964789496,100.27999877929688,253.19,0.1935,304.7900085449219,0.85,227.56974469484203,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,0.0,0.0,2,263.9578184028552,98.31190504748798,843.4011121813161,0.0,1219.7857083823121,13.773326296437993,6.886663148218997,0.017721220100985775,256.0,0.0,0.0,21.177777777777774
1235,IBKR,7666.0,2218.808625097804,8,1,True,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,0.0089,903785.0,66.20235282299565,0.42100000000000004,-2.538732239197816,0.062,87130000.0,75.43138864305284,37.11999893188477,74.74,0.2833,78.87999725341797,0.867,61.81007290582586,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,0.0,0.0,2,571.0088706367477,145.5327400126049,281.5999921075227,0.0,905.915453234641,33.709268646227656,16.854634323113828,0.069888359168472,261.43999999999994,0.0,0.0,2.6777777777777785
1255,MS,7666.0,2062.2651091392995,8,1,True,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,0.021,8274905.0,71.69882348004509,0.392,-2.1072880177958275,0.048,1770000000.0,79.8786112467448,36.93999862670898,79.09,0.29710000000000003,84.33999633789062,0.654,65.99642340110168,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,0.0,0.0,2,467.2937304435237,176.95679189610738,378.7746528537581,0.0,795.4657325557318,32.04300750250967,16.021503751254834,0.07413458085874026,193.28,0.0,0.0,2.355555555555556
1240,PB,7666.0,1764.4178019286944,8,1,True,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,0.0123,211278.0,70.40352982165767,0.474,-2.7987126186527767,0.021,92550000.0,75.93694496154784,46.16999816894531,75.21,0.1904,80.4800033569336,0.823,66.3497812869775,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,0.0,0.0,2,321.92801228011683,125.12591357485657,46.97500592405902,0.0,972.4704303751108,31.49104702533729,15.745523512668646,0.055202569878730616,247.36,0.0,0.0,3.2666666666666666
1547,GS,7666.0,1755.1125374066823,8,1,True,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,0.0272,2053893.0,285.1787254483092,1.574,-0.543201500560464,-0.059000000000000004,356100000.0,330.16583336724176,166.02000427246094,327.06,0.33740000000000003,348.80999755859375,0.722,263.51204341693517,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,0.0,0.0,2,646.1463552243403,168.39216995500044,266.8616852478248,0.0,395.0595841434788,32.0247710521071,16.01238552605355,0.08669736898856792,215.04,0.0,0.0,15.48888888888889
1057,FFIN,7666.0,1485.1280320289914,8,1,True,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,0.024700000000000003,344532.0,40.44970579708325,0.353,0.1348113971817444,0.127,142060000.0,46.75,24.020000457763672,46.62,0.3107,50.9900016784668,0.518,37.66218972032088,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,0.0,0.0,2,637.9775710756312,151.57995240327432,280.257137144399,0.0,221.48828232147343,28.040002708218,14.020001354109,0.08286279966429749,149.76,0.0,0.0,1.9222222222222216
1354,SNE,7666.0,946.3721827816702,8,1,True,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,-0.0021,0.0,101.38431339637907,0.62,-0.4444780077697774,0.095,1240000000.0,106.9180547926161,60.09000015258789,106.01,0.1938,116.70999908447266,0.0788,95.37532823103187,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,0.0,0.0,2,223.5671772059017,129.03128981973921,169.3204069797596,0.0,369.786369989063,27.01990810777396,13.50995405388698,0.03218773665676551,9.215999999999998,0.0,0.0,4.888888888888889
831,OXY,7664.0,4013.33714807636,8,0,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,-0.0313,14198265.0,21.9294116637286,0.033,-3.951812349536221,-0.3720000000000001,933100000.0,27.60194434059991,8.880000114440918,25.35,0.4318,31.229999542236328,0.696,18.912189720320875,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,0.0,0.0,0,1059.5219881295413,326.7348007544302,1136.7783188590704,0.0,1267.6639614812725,10.533463445904168,5.266731722952084,0.11788368318978384,206.72,0.0,0.0,0.0
1426,APTV,7664.0,3901.1837505825642,8,0,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,-0.037000000000000005,1170028.0,136.24931365368414,0.126,-7.90494259712996,0.171,270060000.0,147.42222213745114,53.5,144.28,0.2568,156.99000549316406,0.971,125.880729898049,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,0.0,0.0,0,335.88597198979215,168.69031144591304,778.8908294392523,0.0,2279.665304865269,28.849390439309715,14.424695219654858,0.05724718337234925,294.72,0.0,0.0,0.0
1239,HDB,7664.0,3603.5002778684825,8,0,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,-0.0633,1108540.0,74.6836275586895,0.145,-9.383799318190144,0.11800000000000001,1830000000.0,80.22499995761447,35.86999893188477,75.43,0.1878,83.75,0.1977,69.74729941709198,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,0.0,0.0,0,303.9148216007598,144.9461143081089,410.51356376430977,0.0,2658.252625456677,25.712079601990066,12.856039800995033,0.0410333356418842,47.263999999999996,0.0,0.0,0.0
639,IBN,7664.0,3595.128187254512,8,0,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,-0.0649,5428287.0,15.338823505476409,0.106,-9.09951504540083,0.027000000000000003,3450000000.0,16.668333318498398,7.760000228881836,15.48,0.2176,18.1200008392334,0.201,14.170145988464355,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,0.0,0.0,0,355.0254158797644,168.90803784161068,410.6556942343261,0.0,2585.4758516226125,17.801317750478184,8.900658875239092,0.0412110504807068,48.32000000000001,0.0,0.0,0.0
1324,BMI,7664.0,3456.617325473151,8,0,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,-0.04019999999999999,262675.0,94.81098047892252,0.066,-8.720640439567418,0.044000000000000004,29060000.0,100.50055588616266,52.47000122070313,98.23,0.1972,109.5500030517578,0.9440000000000001,88.74883217359111,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,0.0,0.0,0,245.7995977927514,139.89231661138575,258.7810236154983,0.0,2488.483952529259,25.03136649613874,12.51568324806937,0.0333851800480717,286.08,0.0,0.0,0.0
1317,TREX,7662.0,2495.0619744685323,9,1,True,True,True,False,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,-0.0031,557492.0,88.00382344862993,0.22899999999999998,-4.314225320183218,0.385,115790000.0,93.48333337571886,36.81499862670898,96.35,0.1957,106.27999877929688,0.0,84.42408758010308,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,0.0,8.0,4.0,2,255.0351994019596,86.83894927246868,749.6909869834005,0.0,1360.4416819669036,26.720864905923747,13.360432452961874,0.02409502281409861,0.0,0.24532001765574346,2.16,0.5444444444444443
1461,SITE,7662.0,2039.5997022164106,9,1,True,True,True,False,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,0.0252,187408.0,157.763235503552,3.3280000000000003,-2.6193902178501483,0.262,44400000.0,167.24861102634006,65.84999847412111,174.87,0.2194,181.52999877929688,0.0,149.94036519962506,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,0.0,8.0,4.0,2,246.26839084106567,106.85073603170368,669.7286838940755,0.0,926.5638957696381,36.405223382856676,18.202611691428327,0.04582905719272598,0.0,0.3645537706718366,0.19200000000000012,34.97777777777778
1327,BC,7662.0,1883.630756271382,9,1,True,True,True,False,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,0.0396,721589.0,85.91215672212488,0.316,0.6591310063471356,0.265,78600000.0,95.41555553012422,30.290000915527344,97.15,0.29960000000000003,107.23999786376952,0.0,80.04364957600616,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,0.0,8.0,4.0,2,453.0897954694317,150.15185712938694,1151.2476954770966,0.0,87.26246237513328,26.608979829793743,13.304489914896871,0.06894259936395626,0.0,0.14542236516796686,0.2400000000000002,1.5111111111111113
1430,GTLS,7658.0,5143.383335828201,8,1,True,True,True,False,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,-0.006999999999999999,308876.0,129.13774512795842,1.089,-4.154238358968754,-0.027999999999999997,36310000.0,145.59583282470703,25.06999969482422,147.53,0.4446,165.2899932861328,0.0,116.18708027192277,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,522.0187725833816,228.27806295749062,3026.824615525073,0.0,1319.485019896001,24.32896337376588,12.16448168688294,0.07714384219234323,0.0,0.10627596341286216,0.0,10.1
