,Ticker,N-Value Rating,Lwowski Rating,Primary Passed Tests,Secondary Passed Tests,SMA50_greater_SMA150_rule (1st),SMA150_greater_SMA200_rule (1st),week52_span_rule (1st),rs_value_rule (1st),liquidity_rule (1st),close_above_52weekhigh_rule (1st),prev_close_rule (1st),SMA200_slope_rule (1st),inst_ownership_rule (1st),close_greater_SMA50_rule (1st),sales_QoQ_yearly_rule (1st),eps_QoQ_yearly_rule (2nd),Double Bottom Chart Pattern,Inverse Head and Shoulder Pattern,Multiple Bottom Pattern,Channel Up Pattern,Channel Up Strong Pattern,Wedge Down Pattern,Wedge Down Strong Pattern,Channel Down Strong Pattern,week52_low,week52_high,SMA200_percent,SMA150_value,SMA200_value,volume,EPS_QoQ_percent,Shares Outstanding,prev_close,Sales_QoQ_percent,SMA50_value,Inst. Ownership,Relative Strength Value,SMA50_percent,SMA50_greater_SMA150_rule_nvalue,SMA150_greater_SMA200_rule_nvalue,week52_span_rule_nvalue,rs_value_rule_nvalue,liquidity_rule_nvalue,close_above_52weekhigh_rule_nvalue,prev_close_rule_nvalue,SMA200_slope_rul_nvalue,inst_ownership_rule_nvalue,close_greater_SMA50_rule_nvalue,sales_QoQ_yearly_rule_nvalue,eps_QoQ_yearly_rule_nvalue,SMA50_greater_SMA150_rule_score,SMA150_greater_SMA200_rule_score,week52_span_rule_score,rs_value_rule_score,liquidity_rule_score,close_above_52weekhigh_rule_score,prev_close_rule_score,SMA200_slope_rul_score,inst_ownership_rule_score,close_greater_SMA50_rule_score,sales_QoQ_yearly_rule_score,eps_QoQ_yearly_rule_score
346,FBIO,7826.0,3863.022567869298,6,1,True,True,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,1.830000042915344,4.889999866485597,0.2605,3.406930689764495,3.3890510928021733,1281163.0,0.7440000000000001,79810000.0,3.85,0.23399999999999999,4.010294128866756,0.35,5.6883353769508815,0.0857,4096.0,2048.0,1024.0,512.0,0,128.0,0.0,0.0,16.0,0.0,0.0,2,725.3968077447734,10.804621581718036,617.7572937224976,2400.427712998852,0.0,6.369465154790548,0.0,0.0,96.0,0.0,0.0,6.2666666666666675
209,VTVT,7822.0,20109.225446904107,7,1,True,True,True,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,1.4900000095367432,3.190000057220459,0.2846,2.3106930609976892,2.1671532766662374,281127.0,1.166,51160000.0,2.89,913.143,2.6455882296842685,0.044000000000000004,9.679571447633341,0.109,4096.0,2048.0,1024.0,512.0,0,128.0,0.0,0.0,0.0,8.0,4.0,2,593.6446662231963,135.64775573374806,291.39330376622945,4443.940581188271,0.0,26.61650715342921,0.0,0.0,0.0,0.739077283678119,14606.288,10.955555555555556
502,ELTK,7818.0,1241.8675322120082,6,1,True,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,3.5899999141693115,8.100000381469728,0.2209,5.338217806107927,5.221459830764437,19465.0,0.8690000000000001,4840000.0,6.17,0.105,5.832058836432064,0.027000000000000003,1.8687058859794268,0.0522,4096.0,2048.0,1024.0,512.0,0,128.0,0.0,0.0,0.0,8.0,0.0,2,378.922879072718,45.79568573803657,362.25079480720336,444.7774136214666,0.0,2.0016399681041075,0.0,0.0,0.0,0.4635634489238884,0.0,7.6555555555555586
957,JRJC,7798.0,6212.431302617611,8,1,True,True,True,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,4.079999923706056,17.239999771118164,0.3482,10.694554432783978,10.135693400445646,65745.0,0.9279999999999999,2300000.0,12.5,0.321,12.570294099695545,0.125,8.369857726647245,0.0693,4096.0,2048.0,1024.0,512.0,0,0.0,64.0,32.0,16.0,0.0,4.0,2,718.4057759449596,112.92245621582985,1572.1411905502093,3773.367156043389,0.0,0.0,2.1283827826011597,0.019229969510300104,24.0,0.0,1.136,8.311111111111114
1518,LIVE,7798.0,5364.451598512245,8,1,True,True,True,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,4.920000076293945,33.860000610351555,0.7493000000000001,19.558514859416693,17.05248174876192,28172.0,4.864,1570000.0,23.75,0.488,26.04499990799848,0.07400000000000001,1.845103574116469,-0.0235,4096.0,2048.0,1024.0,512.0,0,0.0,64.0,32.0,16.0,0.0,4.0,2,1358.418210685315,300.9741271820222,3204.370742357909,432.6930299476322,0.0,0.0,4.145699050959818,0.3173448439618741,7.680000000000002,0.0,3.808,52.044444444444466
1623,SQBG,7794.0,26566.976001795072,7,1,True,True,True,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,4.449999809265137,36.2599983215332,1.495,17.187821784822063,14.117810218003545,84269.0,1.239,1650000.0,22.22,-0.055,22.981470584869385,0.244,41.376119570149534,0.4065,4096.0,2048.0,1024.0,512.0,0,0.0,64.0,32.0,16.0,0.0,0.0,2,1380.6743973776597,445.3511976543241,3982.324477220363,20672.57321991656,0.0,0.0,11.708032144594641,0.4980108149074034,62.08,0.0,0.0,11.76666666666667
1659,IMNM,7794.0,14175.377502781399,7,1,True,True,True,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,9.460000038146973,43.2400016784668,0.6893,19.785099123964216,18.367547708844377,43884.0,0.259,10660000.0,32.33,0.0,32.74147089789896,0.19,19.56366475175728,0.1016,4096.0,2048.0,1024.0,512.0,0,0.0,64.0,32.0,16.0,0.0,0.0,2,2682.286222248835,158.0584051929531,1784.3146854250842,9504.596352899727,0.0,0.0,0.19735061109995447,0.2467086259236697,44.8,0.0,0.0,0.8777777777777779
1556,COHN,7774.0,19269.532176196768,8,1,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,2.9600000381469727,41.0,0.4949,19.55643568888749,19.508613140913692,9051.0,18.058,1070000.0,26.19,3.1239999999999997,24.133529326494997,0.086,21.611857117494978,0.2164,4096.0,2048.0,1024.0,512.0,0,0.0,64.0,0.0,16.0,8.0,4.0,2,958.6499215853204,5.020376258573876,7486.270160594242,10553.270844157429,0.0,0.0,9.490731707317073,0.0,11.519999999999996,0.6816974494475795,45.983999999999995,198.6444444444444
1225,HSDT,7770.0,7879.853067105122,7,1,True,True,True,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,8.75,24.5,0.17489999999999994,14.539405869965506,14.50803055728439,39613.0,0.643,1290000.0,17.8,-0.5,14.637794158037972,0.11599999999999999,14.908966703373563,0.2315,4096.0,2048.0,1024.0,512.0,0,0.0,64.0,0.0,16.0,8.0,0.0,2,27.717668214854932,4.42903949762233,696.32,7121.390952127264,0.0,0.0,2.0027210884353717,0.0,21.119999999999994,1.7282417325020707,0.0,5.144444444444448
1341,TBPH,7770.0,1584.9967654971344,7,1,True,True,True,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,14.78499984741211,30.690000534057607,0.0986,18.6065840768342,18.32905103864461,228158.0,0.21600000000000005,63740000.0,20.12,-0.366,19.50073517070097,0.843,2.647144208473206,0.0603,4096.0,2048.0,1024.0,512.0,0,0.0,64.0,0.0,16.0,8.0,0.0,2,196.8358547358604,31.01020674850501,251.34234174682442,843.3378347382817,0.0,0.0,8.056479739667529,0.0,253.76,0.2540477879949674,0.0,0.4000000000000004
1303,STFC,7770.0,1521.4252620921964,7,1,True,True,True,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,12.18000030517578,27.15999984741211,0.1936,17.663663297596546,16.564817477316748,18179.0,1.3880000000000001,43700000.0,19.73,0.2,19.04529403237736,0.932,1.822622376082928,0.07339999999999999,4096.0,2048.0,1024.0,512.0,0,0.0,64.0,0.0,16.0,8.0,0.0,2,320.384248404024,135.85638616390898,346.0413372862532,421.18265655445884,0.0,0.0,2.010799848105008,0.0,282.24,0.2876116132241934,0.0,13.422222222222226
1727,ANIP,7770.0,1327.2696970389336,7,1,True,True,True,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,23.690000534057607,50.099998474121094,0.1266,30.40445537378293,29.879999954335013,94825.0,0.244,12000000.0,34.03,0.19399999999999998,31.482941122616037,0.809,2.211744362588064,0.0788,4096.0,2048.0,1024.0,512.0,0,0.0,64.0,0.0,16.0,8.0,0.0,2,145.29047052194656,35.946609794873574,275.3431139120267,620.4131136450887,0.0,0.0,6.038055453568022,0.0,242.88,0.6472226003190685,0.0,0.7111111111111111
384,PDSB,7738.0,11844.261646823808,7,1,True,True,True,True,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,0.7200000286102295,6.809999942779541,0.5908,3.335940592359788,3.0641605775721747,296720.0,0.772,22300000.0,4.71,0.0,4.620588225476882,0.141,11.277756723331974,0.0602,4096.0,2048.0,1024.0,512.0,0,0.0,0.0,32.0,16.0,8.0,0.0,2,1577.3412504104053,181.6502288943507,4787.199720255545,5262.2114423459725,0.0,0.0,0.0,0.0064212662837749,29.119999999999994,0.15480587346887376,0.0,6.5777777777777775
223,BBGI,7738.0,10285.398299559816,7,1,True,True,True,True,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,1.2100000381469729,3.859999895095825,0.5682,2.089999994429032,1.887080288281406,199613.0,1.285,28460000.0,2.89,-0.05,2.7379411739461563,0.26,16.193976655660958,0.1429,4096.0,2048.0,1024.0,512.0,0,0.0,0.0,32.0,16.0,8.0,0.0,2,1269.840707357123,220.22357012102097,935.9866618010888,7779.316047698409,0.0,0.0,0.0,0.10923358272842616,67.2,0.44430122166484254,0.0,12.277777777777779
196,VSTM,7738.0,7732.104125013616,7,1,True,True,True,True,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,1.1100000143051147,4.199999809265137,0.5399,2.1966336635079715,1.9543795629139364,2923991.0,0.77,170020000.0,2.64,-0.861,2.424411752644707,0.508,11.935158515794187,0.18100000000000002,4096.0,2048.0,1024.0,512.0,0,0.0,0.0,32.0,16.0,8.0,0.0,2,424.7312916137886,253.8587731018101,1300.756621222153,5598.801160086624,0.0,0.0,0.0,0.12933190666481525,146.56,0.7113915270213164,0.0,6.555555555555558
411,RNWK,7730.0,26468.9678247718,6,1,True,True,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,0.6700000166893005,6.349999904632568,1.4143,2.750198007810234,2.397810208536413,965044.0,2.325,38350000.0,4.63,0.017,4.6461764503927805,0.34700000000000003,36.98773276785834,0.262,4096.0,2048.0,1024.0,512.0,0,0.0,0.0,32.0,16.0,0.0,0.0,2,2823.770389900581,300.97887244933133,4799.044543617477,18425.71917714347,0.0,0.0,0.0,0.5815083276011891,95.04,0.0,0.0,23.833333333333336
685,SLS,7730.0,8499.242881026059,6,1,True,True,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,1.6299999952316284,17.65999984741211,0.8178,6.978118811503495,5.826715330137824,326024.0,0.768,15080000.0,9.11,0.0,9.16529411428115,0.10400000000000001,3.2537378880517664,0.0144,4096.0,2048.0,1024.0,512.0,0,0.0,0.0,32.0,16.0,0.0,0.0,2,1283.8230878799056,404.7004523526496,5632.628182816733,1153.9137986825044,0.0,0.0,0.0,0.3640259609344559,17.28,0.0,0.0,6.533333333333334
159,XTNT,7730.0,7791.213897418373,6,1,True,True,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,0.6299999952316284,4.329999923706056,0.6238,1.79927128258318,1.6460321123582604,80610.0,0.922,74370000.0,2.31,-0.17600000000000002,2.670482333968668,0.951,5.143785552714486,0.0021,4096.0,2048.0,1024.0,512.0,0,0.0,0.0,32.0,16.0,0.0,0.0,2,1983.2920699716592,190.66081291148538,3198.78090993776,2121.618202989817,0.0,0.0,0.0,0.2974571632079508,288.31999999999994,0.0,0.0,8.244444444444445
551,INOD,7730.0,7656.337654462375,6,1,True,True,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,0.7900000214576721,9.449999809265137,0.7392,5.773663336687749,4.979999977306728,116987.0,3.404,25150000.0,6.62,0.040999999999999995,6.7788235019235055,0.22399999999999998,1.389360991005084,0.0406,4096.0,2048.0,1024.0,512.0,0,0.0,0.0,32.0,16.0,0.0,0.0,2,713.0890384002864,326.39007377895354,6325.468006468386,199.35282739460308,0.0,0.0,0.0,0.53548619792468,55.67999999999999,0.0,0.0,35.822222222222216
273,ASLN,7730.0,6087.290292277343,6,1,True,True,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,1.0,5.25,0.5633,2.6732178171082297,2.444905104428312,375819.0,0.597,37990000.0,3.35,0.0,3.8094117571325854,0.114,4.765907378139245,-0.0014000000000000002,4096.0,2048.0,1024.0,512.0,0,0.0,0.0,32.0,16.0,0.0,0.0,2,1740.9170134045032,191.24850069704675,2201.6,1928.1445776072933,0.0,0.0,0.0,0.2668672351665902,20.48,0.0,0.0,4.633333333333333
405,RCON,7726.0,38078.27118980209,7,1,True,True,True,True,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,0.7900000214576721,8.590000152587889,1.8572,2.3375247528057286,1.9897080281355088,800468.0,0.502,4800000.0,5.16,1.376,3.7555882299647614,0.026000000000000002,58.722369717856026,0.4997,4096.0,2048.0,1024.0,512.0,0,0.0,0.0,32.0,0.0,8.0,4.0,2,2484.8455595910145,358.00662310847224,5656.627785315543,29553.853295542285,0.0,0.0,0.0,0.3525281209104393,0.0,2.991620346085526,18.016,3.5777777777777784
819,ESEA,7722.0,15633.271066812937,6,1,True,True,True,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,1.919999957084656,13.850000381469727,1.2456,6.967524771643157,5.869270086288452,55740.0,1.368,6150000.0,9.97,-0.098,9.292352956884047,0.044000000000000004,21.432000421490734,0.207,4096.0,2048.0,1024.0,512.0,0,0.0,0.0,32.0,0.0,8.0,0.0,2,1366.6971498259898,383.2206667164602,3408.000221133237,10461.184215803258,0.0,0.0,0.0,0.3854114367484703,0.0,0.5834018972462152,0.0,13.200000000000005
514,CBLI,7720.0,8950.675299208411,6,0,True,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,1.4500000476837158,9.550000190734863,0.8094,4.59960395510834,4.005912402250472,146268.0,0.16399999999999998,13280000.0,6.16,-1.0,6.10735291593215,0.04,9.36240480771351,0.0579,4096.0,2048.0,1024.0,512.0,0,0.0,0.0,32.0,0.0,8.0,0.0,0,1342.6677174402207,303.52143985221716,3022.5654649877397,4281.551261549317,0.0,0.0,0.0,0.3004531495602978,0.0,0.06896222935538614,0.0,0.0
66,ALJJ,7718.0,4195.182122895254,6,1,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,0.3100000023841858,2.0299999713897705,0.4132,1.2844554457334008,1.1909489048658497,242629.0,0.514,42320000.0,1.45,0.324,1.4967647089677698,0.039,1.6892775246108105,0.0335,4096.0,2048.0,1024.0,512.0,0,0.0,0.0,32.0,0.0,0.0,4.0,2,677.0330143381806,160.7973229702206,2999.3289446113267,352.91009260073486,0.0,0.0,0.0,0.21763726368006228,0.0,0.0,1.1840000000000002,3.7111111111111112
82,SPCB,7710.0,4061.845230306721,7,1,True,True,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,0.7200000286102295,2.6700000762939453,0.3282,1.3121782139976426,1.1835036460500563,585096.0,0.976,16210000.0,1.68,2.4,1.5767646922784693,0.135,4.29667493328052,0.0485,4096.0,2048.0,1024.0,512.0,0,0.0,0.0,0.0,16.0,8.0,4.0,2,825.9138914801501,222.66557102394498,1254.3999745686858,1687.8975658396262,0.0,0.0,0.0,0.0,27.2,0.5237829498698515,34.4,8.844444444444445
152,SVRA,7706.0,15212.598285490325,6,1,True,True,True,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,1.0,3.049999952316284,0.4303,1.5459900976407646,1.4447445251645834,3687148.0,0.687,60710000.0,2.25,0.0,1.8448529418777009,0.249,27.0864641605185,0.2688,4096.0,2048.0,1024.0,512.0,0,0.0,0.0,0.0,16.0,8.0,0.0,2,791.817626686341,143.52082933665923,849.919970703125,13356.269650185472,0.0,0.0,0.0,0.0,63.68,1.7568752453946264,0.0,5.633333333333335
604,BPTH,7706.0,14182.845018163342,6,1,True,True,True,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,3.2100000381469727,11.770000457763672,0.5911,5.06960396011277,4.805401464448359,21660715.0,0.204,6950000.0,7.15,0.0,6.926470574210672,0.069,23.13785177537877,0.18899999999999997,4096.0,2048.0,1024.0,512.0,0,0.0,0.0,0.0,16.0,8.0,0.0,2,1500.260318396908,112.5996891464364,1228.8000608450147,11334.58010899393,0.0,0.0,0.0,0.0,6.080000000000001,0.25817411438558097,0.0,0.2666666666666666
114,EAST,7706.0,4157.707714326256,6,1,True,True,True,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,0.9800000190734864,2.7300000190734863,0.3317,1.650346534086926,1.5385985400554911,73265.0,0.534,10100000.0,1.99,0.047,1.901176477179808,0.20600000000000002,6.165344752017754,0.0584,4096.0,2048.0,1024.0,512.0,0,0.0,0.0,0.0,16.0,8.0,0.0,2,622.5355861257736,148.74568369740282,687.5428357894501,2644.65651303309,0.0,0.0,0.0,0.0,49.92000000000001,0.3737623472049363,0.0,3.9333333333333336
263,AKER,7706.0,3670.605888283294,6,1,True,True,True,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,1.690000057220459,6.539999961853027,0.0912,2.675198028583338,2.5489416122436523,172176.0,0.71,13080000.0,3.37,0.0,3.3644117748036098,0.134,3.2021587122214483,0.0218,4096.0,2048.0,1024.0,512.0,0,0.0,0.0,0.0,16.0,8.0,0.0,2,1055.2562742479206,101.44333609747628,1353.6188405408632,1127.5052606573813,0.0,0.0,0.0,0.0,26.88,0.013287850763668443,0.0,5.8888888888888875
2047,GRWG,7678.0,13027.137749029656,10,1,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,3.3399999141693115,64.58000183105469,0.7937000000000001,43.57480192656564,36.66781020338518,1523647.0,2.025,51350000.0,50.55,1.4369999999999998,49.23764688828413,0.506,-3.1366419336362634,0.0033,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,8.0,4.0,2,532.3033482123055,385.77485185542025,10855.626989412143,0.0,1058.9803350108837,5.589342759222782,2.794671379611391,0.4429828078226549,145.92,0.21322759224355065,18.992,20.5
2811,ALGN,7678.0,3502.002798271009,10,1,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,174.5500030517578,620.4500122070312,0.2861,531.063368995591,487.5269365519503,366087.0,0.303,78850000.0,545.05,0.284,545.0167667164524,0.871,-5.8510385698521965,-0.008100000000000001,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,8.0,4.0,2,107.62014554448086,182.88756365993146,1159.9271316825168,0.0,1753.8658738821625,21.926448281908,10.963224140954,0.18125659938079428,262.72,0.0004878130079985832,0.5439999999999996,1.3666666666666667
1712,VSTO,7678.0,3438.583645589459,10,1,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,7.039999961853027,36.22999954223633,0.4234000000000001,27.45792069765601,25.67919703295631,905492.0,4.195,58300000.0,32.33,0.353,32.221470664529235,0.934,0.6777534937179029,0.0287,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,8.0,4.0,2,710.5964387892783,141.85903323339238,2137.8908862736607,0.0,82.4951056082168,24.295153272109342,12.147576636054671,0.13339482282079482,282.88,0.026945842814115776,1.6479999999999997,44.611111111111114
2267,YETI,7678.0,3298.7105597892046,10,1,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,18.799999237060547,78.04000091552734,0.251,68.88554457862779,63.748394123829186,840742.0,12.158,87110000.0,73.78,0.263,70.81176443660961,0.988,-2.940601235216622,0.0295,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,8.0,4.0,2,114.53486484799306,165.03763390480145,1526.413750442089,0.0,1008.7939162154553,33.35041669587325,16.675208347936625,0.1125423184416474,300.16,0.3353381277256601,0.20800000000000016,133.0888888888889
2322,CROX,7678.0,3190.640689498063,10,1,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,17.889999389648438,84.80000305175781,0.4312,70.66465355146049,64.87437968010451,701527.0,8.436,66730000.00000001,79.56,0.565,78.80205917358398,0.94,0.14919518852491984,0.0352,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,8.0,4.0,2,471.6758910300914,182.79143395299084,1888.3042846578799,0.0,217.80603173762046,32.12074895460205,16.060374477301025,0.2316450577264322,284.7999999999999,0.07694629651709352,5.039999999999999,91.73333333333332
2478,NARI,7678.0,2985.892306138357,10,1,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,42.5099983215332,125.91999816894531,0.3652,91.8556436973043,85.61678832116789,749948.0,18.676,48860000.0,109.21,1.442,108.06088211957146,0.581,-2.4895694523269234,-0.0124,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,8.0,4.0,2,722.6192524036957,149.23680344557312,795.9306029097411,0.0,893.3297797956923,20.01863832351404,10.009319161757016,0.15972710128497813,169.91999999999996,0.08507188598790172,19.072,205.51111111111112
2184,PFSI,7678.0,2810.197194454462,10,1,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,19.959999084472656,69.48999786376953,0.1197,61.255841359053505,60.52970783205797,776724.0,2.194,71770000.0,65.67,0.968,63.539999793557556,0.5489999999999999,-3.9768115399066,0.0001,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,8.0,4.0,2,152.7350329397742,24.568455995408268,1115.0108539991445,0.0,1274.0637542160894,33.28479413644397,16.642397068221985,0.07795076877144845,159.67999999999995,0.2681775528313305,11.488,22.377777777777773
2443,FND,7678.0,2738.0660377632817,10,1,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,31.020000457763672,105.29000091552734,0.2132,93.2326733428653,89.11547439463817,901265.0,0.591,103840000.0,98.89,0.373,95.67882358326632,0.972,-3.3911914694761736,0.0242,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,8.0,4.0,2,107.4669536487048,94.6190715276772,1061.4344167589904,0.0,1124.1450161859004,32.29277728097869,16.146388640489345,0.11825074119267608,295.04,0.2684963126821145,1.968,4.566666666666666
2777,BGNE,7678.0,2693.75695223412,10,1,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,136.03999328613278,382.1199951171875,0.2022,303.63554548509046,301.10562044686645,99734.0,0.295,90900000.0,342.28,0.759,328.07264799230234,0.617,-4.533117825712152,-0.0226,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,8.0,4.0,2,329.653011177029,17.207538240546327,701.7757761439972,0.0,1416.4781633823109,24.872886562117408,12.436443281058704,0.12491162173041954,181.44,0.3464440475520758,8.144,1.2777777777777777
1846,LPRO,7678.0,2465.665764668058,10,1,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,10.149999618530273,42.20000076293945,0.4267,35.04618839226147,32.64959869941656,2083393.0,6.391,128150000.0,41.28,0.52,38.108529820161706,0.585,0.5191098572820739,0.047400000000000005,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,8.0,4.0,2,357.9091211941626,150.3300465078638,1530.4513737138784,0.0,123.10787653578905,38.94596854574253,19.472984272871265,0.25150634345349665,171.19999999999996,0.6657764431857764,4.32,69.01111111111112
2525,AVAV,7678.0,1884.7337159050385,10,1,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,53.52999877929688,137.94000244140622,0.3614,105.11821777041595,95.80795616651103,435111.0,1.206,23940000.0,119.35,0.273,116.8829413021312,0.799,-0.5111147466572263,0.0119,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,8.0,4.0,2,458.4201350440664,199.01703916591998,559.2307011517778,0.0,386.84537514424994,19.666132421006573,9.833066210503286,0.10441005187169956,239.68,0.16885671564281965,0.3680000000000003,11.4
2485,LOGI,7678.0,1720.3968272095194,10,1,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,43.52999877929688,118.62999725341795,0.2683,98.87693084112487,94.13897833162851,446961.0,2.2,169050000.0,107.98,0.847,104.54441227632412,0.325,-1.2295833844740756,0.0303,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,8.0,4.0,2,234.77674479880642,103.07448531325836,650.3917380297547,0.0,570.7733464253632,27.34508213213082,13.67254106606541,0.10354523115779532,88.0,0.2628997685381942,9.552,22.44444444444445
1674,SMPL,7678.0,1590.8801669420825,10,1,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,15.789999961853027,34.709999084472656,0.2536,27.95222771521842,26.18708024407825,644354.0,5.221,95540000.0,30.95,0.519,30.57205878987032,0.995,-0.3405258982253523,0.0455,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,8.0,4.0,2,383.8988502491285,138.04601304158516,326.5904679557276,0.0,343.1746299456902,24.179011024413107,12.089505512206554,0.08767963738889993,302.4,0.0988984648308754,4.3039999999999985,56.01111111111112
2788,MPWR,7678.0,1589.25435702696,10,1,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,166.85000610351562,403.17999267578125,0.2194,350.2396043834121,336.5040883530665,376702.0,0.217,45150000.0,367.52,0.39799999999999996,352.8308796602137,0.948,-1.667212796315953,0.0505,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,8.0,4.0,2,30.304578354196078,83.59582484665845,460.64955611877883,0.0,682.806475856884,27.57174084224116,13.78587042112058,0.06814199859901326,287.36,0.3330574773711952,2.3679999999999994,0.4111111111111112
944,DMS,7678.0,1397.6282151255646,10,1,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,6.739999771118164,14.329999923706055,0.33299999999999996,10.848712826719376,9.943065653752237,73144.0,0.617,32290000.0,12.73,0.5670000000000001,12.445882320404053,0.622,0.620808621835045,0.0514,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,8.0,4.0,2,603.0214229673468,186.53858626959462,282.28371693021,0.0,97.07299281022848,23.611073149593416,11.805536574796708,0.14470488976258986,183.04,0.18262597847653367,5.072000000000001,4.855555555555556
1887,FNF,7678.0,851.9930131214552,10,1,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,24.29999923706055,42.310001373291016,0.17679999999999998,38.50435653535446,36.91080291079777,1634559.0,1.2329999999999999,292000000.0,41.28,0.596,40.086470660041364,0.826,0.11758220480508895,0.0552,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,8.0,4.0,2,168.30146086891025,88.41849988956348,45.764018926550435,0.0,225.89895556989723,38.51193030798068,19.25596515399034,0.04799144979820085,248.32,0.23819095476486885,5.5360000000000005,11.7
1882,WORK,7676.0,2488.0518582426685,10,0,True,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,23.479999542236328,44.27999877929688,0.191,40.043960382442656,36.94868612637485,3206301.0,0.113,576320000.0,41.25,0.37799999999999995,41.21058811860926,0.747,-5.995322509386092,-0.006500000000000001,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,8.0,4.0,0,119.3315336870007,171.5655505244572,134.67256304932738,0.0,1790.8025624028394,30.98826093219212,15.494130466096056,0.10160635446293938,223.04,0.007650826292953411,2.047999999999999,0.0
