,Ticker,N-Value Rating,Lwowski Rating,Primary Passed Tests,Secondary Passed Tests,SMA50_greater_SMA150_rule (1st),SMA150_greater_SMA200_rule (1st),week52_span_rule (1st),rs_value_rule (1st),liquidity_rule (1st),close_above_52weekhigh_rule (1st),prev_close_rule (1st),SMA200_slope_rule (1st),inst_ownership_rule (1st),close_greater_SMA50_rule (1st),sales_QoQ_yearly_rule (1st),eps_QoQ_yearly_rule (2nd),Double Bottom Chart Pattern,Inverse Head and Shoulder Pattern,Multiple Bottom Pattern,Channel Up Pattern,Channel Up Strong Pattern,Wedge Down Pattern,Wedge Down Strong Pattern,Channel Down Strong Pattern,Inst. Ownership,SMA50_percent,EPS_QoQ_percent,SMA150_value,SMA200_percent,Sales_QoQ_percent,Shares Outstanding,week52_low,volume,SMA200_value,week52_high,prev_close,SMA50_value,Relative Strength Value,SMA50_greater_SMA150_rule_nvalue,SMA150_greater_SMA200_rule_nvalue,week52_span_rule_nvalue,rs_value_rule_nvalue,liquidity_rule_nvalue,close_above_52weekhigh_rule_nvalue,prev_close_rule_nvalue,SMA200_slope_rul_nvalue,inst_ownership_rule_nvalue,close_greater_SMA50_rule_nvalue,sales_QoQ_yearly_rule_nvalue,eps_QoQ_yearly_rule_nvalue,SMA50_greater_SMA150_rule_score,SMA150_greater_SMA200_rule_score,week52_span_rule_score,rs_value_rule_score,liquidity_rule_score,close_above_52weekhigh_rule_score,prev_close_rule_score,SMA200_slope_rul_score,inst_ownership_rule_score,close_greater_SMA50_rule_score,sales_QoQ_yearly_rule_score,eps_QoQ_yearly_rule_score
1630,GTY,6362.0,360.8168740168738,6,1,True,True,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,0.691,0.0403,1.38,28.24772279569418,0.0413,0.033,43090000.0,20.3700008392334,157587.0,27.73963509162847,31.68000030517578,29.3,28.66085722787039,-0.0384003922423215,4096.0,2048.0,0.0,0.0,0,128.0,64.0,0.0,16.0,8.0,0.0,2,59.90566554454141,37.511799073398855,0.0,0.0,0.0,29.84511632458418,14.92255816229209,0.0,205.11999999999995,0.17840157872405604,0.0,13.333333333333336
1184,EOI,6362.0,316.1721613096729,6,1,True,True,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,0.16940000000000002,0.035,3.721,16.27584157131686,0.1057,0.03,39320000.0,12.109999656677244,64627.0,15.844817509616375,17.219999313354492,17.15,16.751714161464147,-1.330558387409575,4096.0,2048.0,0.0,0.0,0,128.0,64.0,0.0,16.0,8.0,0.0,2,119.75873079757312,55.71141970091134,0.0,0.0,0.0,41.972906506647256,20.986453253323628,0.0,38.20800000000001,0.19020660677320944,0.0,39.34444444444445
1508,FMAO,6362.0,313.9508126702018,6,1,True,True,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,0.197,0.0389,0.43,24.001782162354733,0.132,0.058,11090000.0,18.780000686645508,2696.0,23.078686108554372,27.85000038146973,24.98,24.848857007707878,-1.0224232232057484,4096.0,2048.0,0.0,0.0,0,128.0,64.0,0.0,16.0,8.0,0.0,2,144.55670596029088,81.91543960912041,0.0,0.0,0.0,25.0791122060426,12.5395561030213,0.0,47.03999999999999,0.04222101394891658,0.0,2.7777777777777777
899,INVA,6362.0,307.061946168272,6,1,True,True,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,0.725,0.0283,0.197,11.764554467531712,0.0275,0.191,101360000.0,9.329999923706056,338681.0,11.403503661608172,15.260000228881836,12.3,11.797142927987235,-3.4282168735366487,4096.0,2048.0,0.0,0.0,0,128.0,64.0,0.0,16.0,8.0,0.0,2,11.346144420020769,64.84253195102073,0.0,0.0,0.0,9.562252196231931,4.7811260981159664,0.0,216.0,0.3410026139938009,0.0,0.18888888888888875
2578,ESLT,6362.0,294.7049268805456,6,1,True,True,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,0.062,0.0395,0.327,131.4977230411945,0.1008,0.043,44200000.0,111.87999725341795,26465.0,128.32226306330548,150.3699951171875,143.46,137.46800101143972,-0.5383657184239499,4096.0,2048.0,0.0,0.0,0,128.0,64.0,0.0,16.0,8.0,0.0,2,185.96716354140722,50.6797642082448,0.0,0.0,0.0,34.82397283393584,17.411986416967913,0.0,3.839999999999999,0.3487065466565791,0.0,1.6333333333333335
1134,NBH,6362.0,213.4202959650852,6,1,True,True,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,0.1162,0.0111,0.942,15.520792101869487,0.0524,0.006,18820000.0,12.789999961853027,35170.0,15.360145979554114,16.649999618530273,16.02,15.930000032697404,-3.264163959445676,4096.0,2048.0,0.0,0.0,0,128.0,64.0,0.0,16.0,8.0,0.0,2,107.99163300881122,21.419279409181726,0.0,0.0,0.0,36.20901277121725,18.104506385608627,0.0,21.184,0.045197723599680176,0.0,8.466666666666667
862,KTF,6362.0,208.3195207034312,6,1,True,True,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,0.3903,0.014,1.276,11.482673267326732,0.0398,-0.092,39500000.0,9.989999771118164,44694.0,11.35810218588279,11.869999885559082,11.68,11.495999962942939,-3.6646177005520975,4096.0,2048.0,0.0,0.0,0,128.0,64.0,0.0,16.0,8.0,0.0,2,4.753783720321247,22.46163757130925,0.0,0.0,0.0,39.934851380394704,19.967425690197352,0.0,108.89600000000002,0.1280445634308826,0.0,12.177777777777779
915,MHI,6362.0,200.44092262252158,6,1,True,True,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,0.3606,0.008199999999999999,0.235,12.325049475868152,0.0424,-0.092,22770000.0,10.489999771118164,35058.0,12.119999962131471,12.649999618530273,12.47,12.341142845153804,-4.28752345984309,4096.0,2048.0,0.0,0.0,0,128.0,64.0,0.0,16.0,8.0,0.0,2,5.348330708377215,34.64863081227781,0.0,0.0,0.0,40.238213241985655,20.119106620992827,0.0,99.392,0.08353012777697044,0.0,0.6111111111111109
1107,MNP,6362.0,197.0940007054652,6,1,True,True,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,0.228,0.0156,1.815,14.975841597755355,0.0459,-0.048,9720000.0,13.229999542236328,4621.0,14.781386883589473,15.609999656677244,15.43,15.099428585597447,-3.219770616071916,4096.0,2048.0,0.0,0.0,0,128.0,64.0,0.0,16.0,8.0,0.0,2,33.80192684977886,26.942211698272143,0.0,0.0,0.0,40.698701126506684,20.349350563253342,0.0,56.96,0.1751438009874715,0.0,18.166666666666668
907,NBO,6362.0,181.8195791985152,6,1,True,True,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,0.2839,0.0077,1.389,12.291386160520046,0.033,0.247,5080000.0,10.899999618530273,46778.0,12.147591284591787,12.739999771118164,12.44,12.325142833164758,-4.023396115266263,4096.0,2048.0,0.0,0.0,0,128.0,64.0,0.0,16.0,8.0,0.0,2,11.249124333662962,24.24282304217877,0.0,0.0,0.0,38.64783135604355,19.323915678021773,0.0,74.848,0.07455145527477668,0.0,13.433333333333335
909,PMX,6362.0,173.41605564045284,6,1,True,True,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,0.1192,0.0153,0.49,12.069108887474133,0.0608,-0.162,33160000.0,10.039999961853027,51870.0,11.876350340181894,12.65999984741211,12.38,12.234571402413506,-2.9304171351210773,4096.0,2048.0,0.0,0.0,0,128.0,64.0,0.0,16.0,8.0,0.0,2,56.1544739972509,33.239967965483906,0.0,0.0,0.0,38.892050458059984,19.446025229029992,0.0,22.144000000000002,0.09509354618360102,0.0,3.4444444444444446
1048,PMF,6362.0,172.14763360204307,6,1,True,True,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,0.1283,0.0201,0.457,14.042673224269755,0.0622,-0.108,25920000.0,11.779999732971193,39993.0,13.836496325304909,14.670000076293945,14.44,14.22571427481515,-2.692529714399305,4096.0,2048.0,0.0,0.0,0,128.0,64.0,0.0,16.0,8.0,0.0,2,53.38984472971897,30.517139538263674,0.0,0.0,0.0,39.99091028288871,19.99545514144436,0.0,25.056,0.12050613194964302,0.0,3.0777777777777784
1056,BSD,6362.0,171.13885182429368,6,1,True,True,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,0.1656,-0.0013,1.181,14.493267295384172,0.05,-0.06,7310000.0,11.9399995803833,7286.0,14.202773699795245,15.369999885559082,14.71,14.592571422031947,-4.934549578468938,4096.0,2048.0,0.0,0.0,0,128.0,64.0,0.0,16.0,8.0,0.0,2,28.06473478059901,41.88835901642955,0.0,0.0,0.0,35.33810574881129,17.669052874405647,0.0,36.992,0.0643771818259583,0.0,11.122222222222225
843,PNI,6362.0,169.57577037652044,6,1,True,True,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,0.18420000000000009,0.0221,0.2,10.93613863463449,0.0546,-0.134,11190000.0,9.300000190734863,16306.0,10.814014608842614,11.6899995803833,11.45,11.05428581237793,-2.7876854983683863,4096.0,2048.0,0.0,0.0,0,128.0,64.0,0.0,16.0,8.0,0.0,2,44.25061314644756,23.128321337502946,0.0,0.0,0.0,39.16282322306633,19.581411611533166,0.0,42.94400000000001,0.28637883574819223,0.0,0.2222222222222225
1027,NMY,6362.0,141.74249241539806,6,1,True,True,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,0.17120000000000002,0.0168,1.004,13.951089103623191,0.0512,-0.019,23100000.0,11.729999542236328,29830.0,13.782992690149017,14.34000015258789,14.23,13.97371428353446,-3.3410779137072577,4096.0,2048.0,0.0,0.0,0,128.0,64.0,0.0,16.0,8.0,0.0,2,6.6426883398289736,24.977264555988857,0.0,0.0,0.0,41.35750633366543,20.678753166832713,0.0,38.784000000000006,0.14672446352651045,0.0,9.155555555555557
955,NKG,6362.0,139.45973439824724,6,1,True,True,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,0.192,0.0156,0.532,12.866138581002113,0.041100000000000005,-0.036000000000000004,10400000.0,11.359999656677244,12980.0,12.704014583225668,13.1899995803833,13.14,12.86857133592878,-3.5500297911197354,4096.0,2048.0,0.0,0.0,0,128.0,64.0,0.0,16.0,8.0,0.0,2,0.7744797801528441,26.13582858166519,0.0,0.0,0.0,42.01971731183568,21.00985865591784,0.0,45.44000000000001,0.16873895756455665,0.0,3.911111111111112
1045,MYD,6362.0,132.70442780809887,6,1,True,True,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,0.1324,0.0108,1.198,14.2451485454446,0.037000000000000005,-0.076,46920000.0,12.050000190734865,256385.0,14.03934309604394,14.859999656677244,14.45,14.272857202802383,-3.8206231408724367,4096.0,2048.0,0.0,0.0,0,128.0,64.0,0.0,16.0,8.0,0.0,2,7.967250055372214,30.022028629766982,0.0,0.0,0.0,37.95783245696053,18.978916228480266,0.0,26.367999999999995,0.09928932640779654,0.0,11.311111111111117
1034,VCF,6362.0,108.30828294644087,6,1,True,True,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,0.08470000000000001,0.0067,0.466,14.191485187794905,0.0296,-0.121,4840000.0,13.0,4286.0,14.0809489410289,14.65999984741211,14.37,14.257142911638534,-4.225780428672299,4096.0,2048.0,0.0,0.0,0,128.0,64.0,0.0,16.0,8.0,0.0,2,18.950379985231802,16.076916003661932,0.0,0.0,0.0,39.29058837152237,19.645294185761184,0.0,11.104000000000005,0.06332662248582152,0.0,3.1777777777777785
1226,PCQ,6362.0,62.953209952566674,6,1,True,True,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,0.0573,0.0024,0.297,17.977722810046508,0.0303,-0.096,18870000.0,14.970000267028807,26391.0,17.901240884822652,19.100000381469727,18.08,17.978571374075752,-4.649301905708958,4096.0,2048.0,0.0,0.0,0,128.0,64.0,0.0,16.0,8.0,0.0,2,0.1933347343547724,8.749951127201363,0.0,0.0,0.0,33.55252731444684,16.77626365722342,0.0,2.3360000000000003,0.04513311934028366,0.0,1.3
2381,JBSS,6360.0,747.8449204709865,6,0,True,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,0.96,0.0392,0.138,83.03980202249961,0.1358,-0.052000000000000005,11490000.0,71.55999755859375,26962.0,80.96562038894987,93.37000274658205,91.45,90.04057115827288,-0.4601705164398284,4096.0,2048.0,0.0,0.0,0,128.0,64.0,0.0,16.0,8.0,0.0,0,345.3181448139505,52.46577454854685,0.0,0.0,0.0,39.1571833303604,19.5785916651802,0.0,291.19999999999993,0.1252261129485403,0.0,0.0
2180,WABC,6360.0,591.3266047482039,6,0,True,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,0.795,0.0392,0.161,59.06198029470916,0.0982,0.078,26840000.0,51.4900016784668,125804.0,57.78715334147432,66.43000030517578,63.7,62.72657176426479,-0.5516555399698087,4096.0,2048.0,0.0,0.0,0,128.0,64.0,0.0,16.0,8.0,0.0,0,254.1426241450372,45.1803809195619,0.0,0.0,0.0,35.65296728471692,17.82648364235846,0.0,238.4,0.12414875652933716,0.0,0.0
1716,TR,6360.0,326.23779489207993,6,0,True,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,0.463,0.0206,0.042,31.15528395624444,0.0727,-0.049,68060000.0,28.22330093383789,123781.0,30.77460276471437,41.6019401550293,33.39,32.334374237060544,-0.8424970403707266,4096.0,2048.0,0.0,0.0,0,128.0,64.0,0.0,16.0,8.0,0.0,0,155.01556002524512,25.33371709829153,0.0,0.0,0.0,8.978226947213564,4.489113473606782,0.0,132.16,0.2611773477229158,0.0,0.0
888,PNF,6360.0,172.16834486211567,6,0,True,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,0.1949,0.0149,0.165,11.857623770685475,0.041100000000000005,-0.17,7830000.0,10.31999969482422,9251.0,11.71649635621231,12.390000343322756,12.15,11.979142815726144,-3.3017169862005646,4096.0,2048.0,0.0,0.0,0,128.0,64.0,0.0,16.0,8.0,0.0,0,41.97653915425183,24.66854732454204,0.0,0.0,0.0,39.360770180891,19.6803850904455,0.0,46.36799999999999,0.11410311198531245,0.0,0.0
956,VFL,6360.0,146.9856237072528,6,0,True,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,0.2282,-0.0009,0.111,13.08970302166325,0.0329,-0.076,4530000.0,11.260000228881836,11029.0,12.893065717098489,13.640000343322756,13.18,13.100285720825195,-5.141990950231988,4096.0,2048.0,0.0,0.0,0,128.0,64.0,0.0,16.0,8.0,0.0,0,3.31151407297656,31.234867531510897,0.0,0.0,0.0,36.91104179244528,18.45552089622264,0.0,57.02400000000001,0.04867941409741031,0.0,0.0
1777,JAMF,6358.0,598.3590880571603,6,1,True,True,False,False,False,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,0.955,-0.0258,0.205,34.89227704718561,0.026,0.34,116630000.0,29.459999084472656,437647.0,34.77394158300692,41.27999877929688,36.28,37.16742837088449,-4.777548801838094,4096.0,2048.0,0.0,0.0,0,128.0,64.0,0.0,16.0,0.0,4.0,2,267.0797268194408,6.969328744613511,0.0,0.0,0.0,21.99483647688548,10.99741823844274,0.0,289.6,0.0,1.4400000000000004,0.2777777777777777
864,MLP,6358.0,194.1798805681306,6,1,True,True,False,False,False,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,0.241,-0.0079,0.915,11.707128713626672,0.0368,2.0,19300000.0,9.770000457763672,3382.0,11.535255480856788,12.789999961853027,11.67,11.777999986921039,-5.36130159794811,4096.0,2048.0,0.0,0.0,0,128.0,64.0,0.0,16.0,0.0,4.0,2,24.795895092178718,30.514831795175446,0.0,0.0,0.0,27.721658009406553,13.860829004703277,0.0,61.12,0.0,28.0,8.166666666666668
1785,STEP,6350.0,231.49192723448934,6,1,True,True,False,False,False,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,0.0,0.06570000000000001,1.12,33.71386144656946,0.17170000000000002,2.472,94820000.0,24.420000076293945,304536.0,31.715839469519853,39.79999923706055,37.57,33.76257149832589,-0.6395477000620821,4096.0,2048.0,0.0,0.0,0,128.0,64.0,0.0,0.0,8.0,4.0,2,5.917932963880031,129.01909826256156,0.0,0.0,0.0,33.10419069295,16.552095346475,0.0,0.0,0.9021655241782518,35.552,10.444444444444443
628,FUND,6334.0,486.6745436220477,7,1,True,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,0.2608,0.0362,0.5670000000000001,7.345841573016478,0.1931,0.5429999999999999,29540000.0,4.96999979019165,37041.0,7.010510938881088,8.100000381469728,8.04,7.831142834254672,-0.32491868403441426,4096.0,2048.0,0.0,0.0,0,128.0,0.0,32.0,16.0,8.0,4.0,2,270.6012573608207,97.96106798727699,0.0,0.0,0.0,41.402461157788814,0.0,0.052396517162314964,67.45599999999999,0.2133605989989112,4.687999999999999,4.300000000000002
716,ZTR,6334.0,288.71388741265173,7,1,True,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,0.0861,0.0384,0.916,8.777623809210143,0.1114,1.0,47380000.0,7.199999809265138,159121.0,8.528832143240603,9.34000015258789,9.28,9.110857200622556,-0.7177033140781774,4096.0,2048.0,0.0,0.0,0,128.0,0.0,32.0,16.0,8.0,4.0,2,155.5003951972816,59.741512477700866,0.0,0.0,0.0,41.57030415335027,0.0,0.02337803883730837,11.551999999999998,0.1485197677038632,12.0,8.177777777777777
691,SWZ,6334.0,220.4410655317185,7,1,True,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,0.3826,-0.0016,1.5019999999999998,8.870792105646416,0.0547,0.654,13210000.0,7.03000020980835,14066.0,8.679635061834851,9.34000015258789,8.99,8.895428603036063,-5.346300463707976,4096.0,2048.0,0.0,0.0,0,128.0,0.0,32.0,16.0,8.0,4.0,2,11.375657563179958,45.10438779246607,0.0,0.0,0.0,36.27123214855809,0.0,0.01984745539880006,106.432,0.08505168322673934,6.4639999999999995,14.688888888888883
537,EVF,6330.0,388.5663021969512,6,1,True,True,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,0.6013000000000001,0.0022,2.486,6.4655445448242785,0.0832,-0.119,37870000.0,4.710000038146973,119431.0,6.331313857196891,6.699999809265138,6.63,6.626857144492012,-4.3912853258264315,4096.0,2048.0,0.0,0.0,0,128.0,0.0,32.0,16.0,8.0,0.0,2,102.193466251495,43.41981055770975,0.0,0.0,0.0,40.883586897311616,0.0,0.027422185510012912,176.416,0.0037940827025056633,0.0,25.62222222222222
736,AOD,6330.0,385.7244794628469,6,1,True,True,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,0.3720000000000001,0.0429,1.359,9.019603927536766,0.1456,0.16399999999999998,105430000.0,6.630000114440918,322412.0,8.71620435784333,9.699999809265137,9.69,9.361999893188477,-0.2711034003973323,4096.0,2048.0,0.0,0.0,0,128.0,0.0,32.0,16.0,8.0,0.0,2,155.4895188942533,71.28817696581662,0.0,0.0,0.0,42.49072500190979,0.0,0.035776515369452755,103.04000000000002,0.28028208549770744,0.0,13.1
387,PPR,6330.0,381.5331044376825,6,1,True,True,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,0.5197999999999999,0.0193,7.727,4.52554453009426,0.0559,-0.41,122270000.0,3.7100000381469727,174124.0,4.482700702917837,4.679999828338623,4.66,4.620285701751709,-2.5542222621202204,4096.0,2048.0,0.0,0.0,0,128.0,0.0,32.0,16.0,8.0,0.0,2,85.74876161937331,19.573949695147046,0.0,0.0,0.0,41.93732817058599,0.0,0.01274430185219594,150.33599999999996,0.06876509516843761,0.0,83.85555555555557
164,DHY,6330.0,356.74950981857484,6,1,True,True,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,0.2314,0.0243,9.677,2.325247519087083,0.0957,-0.067,103510000.0,1.690000057220459,1765547.0,2.274890509835125,2.4200000762939453,2.4,2.3857143265860423,-1.8982719458512816,4096.0,2048.0,0.0,0.0,0,128.0,0.0,32.0,16.0,8.0,0.0,2,106.51427062396156,45.33455764228632,0.0,0.0,0.0,41.25619301106498,0.0,0.026362265298648862,58.048,0.047904053741087735,0.0,105.52222222222224
651,FCO,6330.0,347.9950264767753,6,1,True,True,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,0.2241,0.0252,1.969,7.968019792349033,0.1398,-0.244,8730000.0,5.519999980926514,19347.0,7.682846706279002,8.550000190734862,8.47,8.269714300973074,-1.9661657329757665,4096.0,2048.0,0.0,0.0,0,128.0,0.0,32.0,16.0,8.0,0.0,2,155.08755494190027,76.01797909023772,0.0,0.0,0.0,41.06978180341112,0.0,0.03617942361947992,55.71199999999999,0.19375343982885512,0.0,19.87777777777778
588,RCS,6330.0,330.85615691516193,6,1,True,True,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,0.1809,0.022,4.015,7.010792090161012,0.0972,-0.287,44190000.0,6.059999942779541,73118.0,6.8223357757512675,7.380000114440918,7.34,7.264000047956194,-2.0442195249580566,4096.0,2048.0,0.0,0.0,0,128.0,0.0,32.0,16.0,8.0,0.0,2,147.93475284833963,56.57278454147298,0.0,0.0,0.0,41.741641450940925,0.0,0.024166576136403543,41.88800000000001,0.08370038716086117,0.0,42.611111111111114
726,JDD,6330.0,318.38919792951,6,1,True,True,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,0.2068,0.0398,0.84,8.899009902878563,0.1318,-0.252,19670000.0,6.5999999046325675,68393.0,8.608613143002032,9.479999542236328,9.47,9.222857093811038,-0.3513312265846058,4096.0,2048.0,0.0,0.0,0,128.0,0.0,32.0,16.0,8.0,0.0,2,149.05906483263158,69.08575799001946,0.0,0.0,0.0,42.48664676961254,0.0,0.03402073470329716,50.176,0.2143742692097529,0.0,7.333333333333332
717,PHT,6330.0,314.3764722181573,6,1,True,True,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,0.2754,0.0058,2.895,9.07247522561857,0.099,-0.13699999999999998,29230000.0,6.090000152587893,67075.0,8.798175150460569,9.59000015258789,9.32,9.316857092721122,-3.7300702231210514,4096.0,2048.0,0.0,0.0,0,128.0,0.0,32.0,16.0,8.0,0.0,2,110.3324178638146,63.850349000403185,0.0,0.0,0.0,37.861658813853246,0.0,0.0346811888759993,72.12799999999999,0.0026986845435967035,0.0,30.16666666666667
658,EAD,6330.0,304.3143943206657,6,1,True,True,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,0.2873,0.0249,3.133,8.147722787196093,0.0978,-0.177,60590000.0,6.090000152587893,145251.0,7.944233605461397,8.510000228881836,8.49,8.347999981471471,-2.2234301961409075,4096.0,2048.0,0.0,0.0,0,128.0,0.0,32.0,16.0,8.0,0.0,2,100.68278084289769,52.4589110655249,0.0,0.0,0.0,42.2655653383437,0.0,0.023945446407141985,75.93599999999998,0.13608051638112195,0.0,32.81111111111111
363,BRFS,6330.0,295.5380955938596,6,1,True,True,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,0.09,0.0396,0.321,4.166138627741597,0.1205,0.235,807690000.0,2.9600000381469727,1966370.0,3.934817524722023,4.809999942779541,4.43,4.299714299610684,-0.0742851987982962,4096.0,2048.0,0.0,0.0,0,128.0,0.0,32.0,16.0,8.0,0.0,2,131.32687144219344,120.39837070146088,0.0,0.0,0.0,29.18364705352468,0.0,0.02013162322203929,12.799999999999995,0.2424081067918651,0.0,1.5666666666666669
261,CIK,6330.0,287.78946212132035,6,1,True,True,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,0.2424,0.0148,2.043,3.2293069386246183,0.0996,-0.026,52300000.0,2.299999952316284,601100.0,3.1629927123550083,3.440000057220459,3.34,3.3277142388480048,-2.676046275184163,4096.0,2048.0,0.0,0.0,0,128.0,0.0,32.0,16.0,8.0,0.0,2,124.81820693286764,42.93766940077565,0.0,0.0,0.0,37.705423600269256,0.0,0.030626571618343517,61.567999999999984,0.029535615789528263,0.0,20.700000000000006
242,DHF,6330.0,284.15470251922375,6,1,True,True,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,0.2952,0.0346,2.948,2.9943564268622067,0.1009,-0.138,72710000.0,2.1600000858306885,626269.0,2.9270802884206284,3.140000104904175,3.11,3.057714237485613,-1.275314274954653,4096.0,2048.0,0.0,0.0,0,128.0,0.0,32.0,16.0,8.0,0.0,2,86.66756902598198,47.071319523898495,0.0,0.0,0.0,41.03608777093695,0.0,0.023373654110930158,78.464,0.136796988739881,0.0,30.755555555555553
504,BGY,6330.0,275.0837428562232,6,1,True,True,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,0.3887,0.0341,0.8290000000000001,5.891188121078037,0.0985,-0.062,104970000.0,4.610000133514403,154033.0,5.73284671602458,6.170000076293945,6.15,5.9782857349940715,-1.7434320837146908,4096.0,2048.0,0.0,0.0,0,128.0,0.0,32.0,16.0,8.0,0.0,2,60.556855301165825,56.56582385903312,0.0,0.0,0.0,42.11345008450143,0.0,0.02271854880055345,108.384,0.2297839516111387,0.0,7.211111111111111
711,HYB,6330.0,226.68193745227143,6,1,True,True,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,0.2594,0.0422,1.163,8.783663381444345,0.1031,-0.07,23370000.0,6.75,87242.0,8.648905120626852,9.289999961853027,9.27,8.942857115609305,-0.7318442464158359,4096.0,2048.0,0.0,0.0,0,128.0,0.0,32.0,16.0,8.0,0.0,2,74.23526003024666,31.90980988981185,0.0,0.0,0.0,42.29924720090428,0.0,0.014746326631146224,67.00800000000001,0.29265178245523604,0.0,10.922222222222226
526,MMT,6330.0,202.19995441217486,6,1,True,True,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,0.1709,0.0316,0.703,6.165940582162082,0.0794,-0.106,60190000.0,4.9099998474121085,90508.0,6.0608029156705765,6.53000020980835,6.53,6.285142844063895,-1.6936451490671909,4096.0,2048.0,0.0,0.0,0,128.0,0.0,32.0,16.0,8.0,0.0,2,79.18539892556277,35.52696630637486,0.0,0.0,0.0,42.66666118316122,0.0,0.010152171878341384,38.688,0.3116647140866366,0.0,5.81111111111111
632,PMM,6330.0,130.1544663612349,6,1,True,True,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,0.1664,0.0039,0.99,8.038118810936956,0.037000000000000005,-0.119,48880000.0,6.559999942779541,70290.0,7.948175172736175,8.420000076293945,8.12,8.08542856488909,-4.421260683711381,4096.0,2048.0,0.0,0.0,0,128.0,0.0,32.0,16.0,8.0,0.0,2,24.107724300402086,23.175705999417058,0.0,0.0,0.0,36.58590508033553,0.0,0.0029248188876184987,37.24800000000001,0.034206162192599116,0.0,9.000000000000002
174,CIF,6330.0,129.50763468418293,6,1,True,True,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,0.1351,0.0055000000000000005,0.408,2.527821758005879,0.059,-0.105,19270000.0,1.9600000381469729,53540.0,2.481094861552663,2.630000114440918,2.56,2.541999959945678,-4.4654122315235245,4096.0,2048.0,0.0,0.0,0,128.0,0.0,32.0,16.0,8.0,0.0,2,22.973896383909874,38.57034465675327,0.0,0.0,0.0,38.12420062937667,0.0,0.017211245442513325,27.232,0.05664843536726439,0.0,2.533333333333333
